row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,8,11,17,25,28,92,31,25,33,17,28,5,3,6,8,3,12
1_2,2,8,11,19,25,30,95,32,28,33,17,30,6,3,8,6,5,10
1_3,5,9,12,17,24,29,96,34,24,33,15,29,4,3,5,7,5,10
1_4,4,8,12,17,23,28,92,32,24,31,15,29,4,4,5,6,5,9
1_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
1_6,5,11,16,21,23,26,102,31,21,34,12,37,6,5,5,2,3,8
1_7,6,11,17,23,25,28,110,34,22,36,14,40,5,6,6,2,3,9
1_8,5,8,12,20,23,27,95,32,22,31,15,32,3,4,8,3,4,12
1_9,5,9,13,20,22,26,95,31,21,31,13,33,4,4,7,2,4,9
1_10,4,7,11,18,19,26,85,30,22,26,12,29,3,4,7,1,7,7
2_1,6,10,11,19,24,30,100,36,24,34,14,30,4,1,8,5,6,8
2_2,4,9,10,17,23,29,92,33,25,32,14,27,5,1,7,6,6,6
2_3,5,11,15,20,26,30,107,35,25,37,15,35,6,4,5,6,4,9
2_4,5,9,13,19,24,28,98,33,23,33,15,32,4,4,6,5,4,8
2_5,5,9,13,18,24,28,97,33,23,33,15,31,4,4,5,6,4,8
2_6,3,3,6,11,16,21,60,24,18,19,13,17,0,3,5,5,5,11
2_7,3,3,8,12,15,22,63,25,19,18,12,20,0,5,4,3,7,10
2_8,4,5,10,15,19,26,79,30,22,24,14,25,1,5,5,4,7,10
2_9,3,5,9,12,17,25,71,28,22,22,12,21,2,4,3,5,8,10
2_10,3,5,9,13,16,27,73,30,24,21,11,22,2,4,4,3,11,7
3_1,5,9,11,18,25,30,98,35,25,34,16,29,4,2,7,7,5,6
3_2,5,9,12,18,23,30,97,35,25,32,14,30,4,3,6,5,7,7
