15: [4.1|6.0|7.7] [8, 6, 7, 9, 6, 7, 8, 9, 9, 5, 7, 7, 7, 7, 8, 7, 5, 8, 7, 9]
6: [4.6|6.6|8.5] [8, 9, 9, 7, 8, 6, 8, 6, 7, 6, 9, 4, 8, 7, 4, 6, 5, 9, 7, 5]
16: [4.8|6.7|8.8] [5, 8, 8, 5, 6, 6, 8, 7, 8, 5, 8, 9, 10, 10, 5, 7, 2, 5, 7, 4]
13: [4.9|6.9|8.9] [10, 5, 6, 9, 7, 6, 5, 7, 9, 7, 8, 8, 10, 5, 4, 3, 7, 4, 10, 7]
12: [5.2|7.1|8.9] [7, 7, 5, 9, 7, 8, 9, 9, 7, 8, 9, 7, 9, 8, 4, 7, 6, 7, 8, 9]
3: [5.3|7.1|9.1] [9, 9, 6, 8, 5, 6, 8, 7, 8, 8, 10, 8, 9, 6, 4, 7, 6, 7, 6, 5]
10: [5.1|7.2|9.1] [7, 6, 9, 7, 8, 8, 8, 5, 10, 8, 7, 9, 8, 6, 4, 7, 5, 6, 9, 8]
4: [5.5|7.3|9.2] [8, 7, 8, 8, 8, 9, 7, 8, 10, 6, 7, 6, 10, 6, 8, 10, 8, 7, 8, 8]
5: [5.4|7.4|9.6] [6, 8, 8, 7, 10, 8, 8, 6, 6, 7, 6, 8, 6, 8, 6, 6, 4, 5, 8, 9]
11: [5.5|7.5|9.3] [6, 5, 9, 9, 10, 8, 8, 6, 6, 7, 8, 9, 9, 6, 5, 7, 8, 9, 9, 6]
17: [5.5|7.5|9.8] [7, 7, 8, 8, 4, 7, 8, 8, 7, 9, 6, 10, 7, 7, 6, 9, 5, 5, 10, 6]
7: [5.6|7.6|9.6] [5, 5, 5, 6, 9, 6, 9, 5, 9, 7, 6, 7, 9, 8, 6, 7, 7, 8, 5, 5]
14: [5.8|7.6|9.8] [10, 6, 3, 9, 7, 5, 8, 8, 10, 9, 9, 8, 8, 9, 3, 8, 3, 7, 6, 10]
18: [5.9|7.8|9.7] [10, 8, 4, 7, 7, 7, 8, 9, 8, 9, 9, 9, 9, 10, 5, 10, 4, 6, 7, 7]
8: [6.0|7.9|9.8] [9, 10, 4, 8, 7, 7, 10, 5, 8, 5, 9, 10, 9, 6, 5, 10, 4, 7, 8, 7]
19: [6.1|7.9|9.8] [8, 8, 5, 9, 8, 8, 7, 6, 9, 7, 7, 10, 10, 9, 8, 5, 7, 3, 8, 7]
9: [6.1|8.0|10.1] [9, 6, 8, 8, 8, 6, 8, 7, 8, 8, 6, 8, 9, 7, 8, 8, 6, 8, 8, 6]
1: [6.2|8.2|10.0] [7, 8, 7, 4, 6, 8, 10, 9, 7, 8, 7, 7, 10, 8, 7, 7, 8, 6, 7, 5]
2: [6.2|8.3|10.3] [8, 3, 8, 7, 8, 4, 6, 10, 6, 9, 5, 9, 10, 9, 6, 9, 9, 6, 10, 7]
20: [6.5|8.5|10.5] [8, 8, 10, 10, 9, 8, 7, 4, 8, 9, 6, 6, 6, 9, 5, 7, 5, 6, 9, 7]
