Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231017,23119,7,11,8,1,2,38,10,0,29,27,23,19,22,1,1,16,2,7,4,8,13
20231019,23120,1,11,15,9,1,16,29,4,32,26,35,19,37,5,5,11,3,2,5,14,1
20231019,400_1,4,11,12,3,1,29,18,0,32,24,27,16,29,2,5,7,3,5,4,8,13
20231019,400_2,5,14,12,3,1,29,19,0,30,21,26,14,32,1,6,7,0,5,4,8,15
20231019,400_3,4,10,12,6,1,26,21,0,28,21,25,14,27,1,4,6,2,4,4,10,14
20231019,400_4,5,10,11,5,1,28,19,0,30,23,27,15,27,2,3,8,3,4,3,9,13
20231019,400_5,7,11,8,2,2,35,11,0,30,22,27,14,26,2,2,7,3,5,3,7,12
20231019,600_1,8,11,6,1,3,35,10,0,31,26,25,17,26,1,4,10,3,7,4,10,10
20231019,600_2,9,10,8,2,2,33,12,0,32,23,30,16,28,2,3,8,4,4,3,7,13
20231019,600_3,7,11,9,3,2,30,15,1,32,23,30,16,26,2,2,6,6,4,3,8,13
20231019,600_4,9,11,6,1,1,35,11,1,32,25,30,15,29,3,2,8,3,6,3,7,12
20231019,600_5,11,10,4,0,2,38,7,1,30,25,27,16,27,3,3,8,3,6,3,7,9
20231019,1000_1,6,11,10,2,0,33,15,0,30,25,26,16,28,2,2,11,1,6,3,9,12
20231019,1000_2,5,13,10,2,1,30,16,1,32,25,29,16,33,3,5,8,1,6,3,12,12
20231019,1000_3,6,13,9,2,1,29,17,1,32,24,31,14,32,4,3,6,3,5,3,10,10
20231019,1000_4,6,13,7,1,1,30,17,1,32,25,30,15,29,3,3,7,4,5,3,10,11
20231019,1000_5,11,11,5,1,1,30,16,1,35,26,33,17,31,3,4,6,6,5,3,8,9
