key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,1,-1.4,0.6,2.6,4,11
2_7___1__,2,-1.3,0.6,2.5,7,11
2_8___1__,2,-1.7,0.1,1.8,4,11
10_8___1__,1,-0.7,1.1,2.8,1,11
16_9___1__,2,-0.6,1.3,3.1,2,11
2_10___1__,2,-1.0,1.0,2.9,3,11
4_6___1__,2,-1.0,0.8,2.8,1,11
4_7___1__,3,-1.3,0.6,2.4,1,11
16_10___1__,2,-1.0,0.9,3.0,2,11
2_6___1__,5,-1.6,0.9,3.2,9,11
7_6___1__,1,-1.6,0.6,2.7,5,11
8_7___1__,1,-1.5,0.7,2.8,3,11
8_8___1__,1,-1.1,0.8,2.4,3,11
9_1___1__,2,-0.8,1.2,3.2,1,11
10_6___1__,3,-0.8,1.1,2.8,9,11
10_7___1__,2,0.9,2.6,4.4,6,11
11_6___1__,3,-1.2,0.9,3.1,7,11
11_7___1__,3,-1.1,0.8,2.8,4,11
11_8___1__,3,0.2,2.2,4.6,1,11
14_7___1__,3,-2.0,0.8,3.5,2,11
17_2___1__,2,-1.2,1.6,4.4,4,11
17_1___1__,2,-0.4,2.1,4.4,1,11
1_8___1__,2,0.1,2.5,5.2,3,11
3_10___1__,2,-0.6,2.2,5.0,4,11
4_1___1__,4,-1.4,1.1,3.6,6,11
4_9___1__,3,-1.8,1.3,4.3,1,11
5_3___1__,2,-0.6,2.3,5.3,8,11
5_10___1__,2,-1.7,0.9,3.5,3,11
6_2___1__,4,0.0,2.1,4.4,4,11
6_3___1__,4,-2.0,1.2,4.4,6,11
7_3___1__,2,-1.5,1.9,5.4,5,11
8_2___1__,4,-0.1,2.1,4.4,9,11
8_3___1__,2,-1.6,1.5,4.7,6,11
10_3___1__,4,-1.5,1.4,4.3,4,11
13_3___1__,4,-1.2,1.4,4.1,5,11
13_7___1__,5,-0.5,1.8,4.0,5,11
15_3___1__,2,-2.3,0.7,3.9,5,11
19_3___1__,4,-1.8,1.5,4.4,5,11
1_1___1__,4,-1.8,0.6,3.0,2,11
1_10___1__,2,0.3,2.6,5.0,3,11
16_6___2__,1,-1.4,1.1,3.8,7,17
2_6___2__,1,-0.5,1.7,4.3,12,17
5_9___2__,1,-2.0,0.1,2.3,5,17
1_3___2__,1,-1.3,1.8,4.8,8,17
2_9___2__,1,-0.4,1.5,3.4,7,17
4_2___2__,1,-1.0,1.4,3.9,12,17
4_3___2__,1,-0.8,1.9,4.5,11,17
8_8___2__,1,-0.8,1.2,3.0,7,17
14_1___2__,1,-2.4,0.2,3.3,12,17
17_3___2__,1,-1.8,0.9,3.7,9,17
2_8___2__,1,-0.3,1.7,3.7,9,17
2_10___2__,1,-1.0,1.1,3.3,8,17
5_1___2__,1,-1.3,1.9,5.3,13,17
5_7___2__,1,-0.1,1.7,3.7,8,17
5_8___2__,1,-0.9,1.4,3.6,7,17
8_2___2__,1,0.1,2.3,4.6,8,17
9_2___2__,1,-1.2,1.7,4.3,9,17
13_2___2__,0,-1.4,0.9,3.4,9,17
14_10___2__,1,-1.5,1.0,3.6,6,17
16_2___2__,1,-1.5,1.1,3.7,10,17
1_6___2__,2,-0.5,3.3,7.0,8,17
1_8___2__,2,-1.2,1.4,4.1,7,17
15_7___2__,2,0.1,2.0,4.1,4,17
1_7___2__,2,-0.8,1.9,4.6,6,17
3_6___2__,1,0.1,2.3,4.3,12,17
9_7___2__,12,-1.0,1.3,3.6,6,17
13_3___2__,2,-0.1,2.8,5.9,8,17
15_6___2__,2,-0.4,2.1,4.9,7,17
18_3___2__,2,-1.7,1.8,5.2,9,17
18_6___2__,2,-1.4,1.4,4.3,7,17
1_9___2__,2,0.2,2.7,5.2,6,17
2_1___2__,2,-1.2,1.7,4.7,11,17
3_8___2__,1,-0.4,1.8,4.0,7,17
3_10___2__,1,-1.2,1.1,3.8,8,17
4_8___2__,1,-1.3,1.0,3.1,7,17
4_10___2__,1,-0.3,1.7,3.7,10,17
6_6___2__,2,-0.3,1.8,3.9,9,17
9_6___2__,2,-0.1,2.3,4.7,9,17
9_8___2__,10,-1.3,1.2,3.9,4,17
9_9___2__,1,-1.5,0.9,3.1,4,17
8_8___3__,2,-0.8,1.0,2.7,9,18
8_6___3__,1,-0.7,1.1,3.0,16,18
13_6___3__,2,-0.6,1.2,3.0,10,18
4_6___3__,1,-0.4,1.5,3.4,16,18
19_1___3__,2,-1.5,0.7,3.0,18,18
2_7___3__,3,-1.7,0.4,2.6,9,18
7_1___3__,0,-0.3,1.7,3.6,18,20
8_7___3__,2,-1.3,0.6,2.6,13,18
10_7___3__,1,-1.4,0.5,2.4,11,18
12_1___3__,0,-0.5,1.6,3.6,18,18
12_2___3__,0,-0.5,1.5,3.8,16,18
12_6___3__,1,-1.4,1.1,3.4,13,18
16_7___3__,2,-1.1,0.9,2.9,15,18
17_6___3__,2,-0.8,0.9,2.6,12,18
2_1___3__,0,-1.0,1.5,3.6,18,21
2_6___3__,3,-0.7,0.9,2.5,16,18
2_8___3__,2,-0.8,1.0,2.9,11,18
5_1___3__,0,0.3,2.7,4.8,18,20
6_10___3__,2,-0.4,1.3,2.9,15,18
8_2___3__,0,-1.1,1.5,3.9,16,18
1_6___3__,3,-1.5,1.7,4.7,17,18
1_3___3__,3,-1.9,1.2,4.1,13,18
1_8___3__,2,0.4,3.0,5.5,8,18
3_9___3__,3,-0.3,1.7,3.7,13,18
4_9___3__,2,-1.0,1.4,3.6,10,18
4_10___3__,2,0.0,2.1,4.0,12,18
6_3___3__,2,-1.3,1.3,3.9,16,18
9_3___3__,2,-0.5,2.0,4.3,17,18
11_9___3__,3,-0.7,1.3,3.2,6,18
11_10___3__,2,0.3,2.2,4.1,13,18
15_7___3__,3,-1.0,1.3,3.6,8,18
15_9___3__,3,-1.2,1.1,3.5,8,18
3_10___3__,2,0.0,1.9,3.6,16,18
4_3___3__,3,-1.0,1.7,4.1,17,18
5_3___3__,2,-1.1,1.5,4.1,18,19
11_3___3__,1,-0.2,1.9,4.2,17,18
12_10___3__,2,-0.8,1.4,3.7,15,18
13_3___3__,2,-0.4,2.1,4.5,16,18
14_3___3__,2,-1.2,1.4,4.3,18,19
16_3___3__,2,-1.2,1.5,4.1,15,18
7_2___4__,0,-0.4,1.6,3.6,20,22
11_7___4__,0,-1.1,1.1,3.4,20,22
13_7___4__,0,-1.2,1.1,3.1,20,22
1_2___4__,0,-1.8,0.6,3.1,19,20
4_7___4__,0,-0.3,1.7,3.9,19,20
8_1___4__,4,-1.1,1.3,3.7,20,22
10_7___4__,0,-1.1,1.2,3.6,16,20
12_1___4__,0,-1.4,1.4,4.0,20,23
14_2___4__,0,-1.0,1.2,3.3,20,24
15_6___4__,0,-0.8,1.1,3.1,19,20
16_7___4__,1,-0.9,1.9,4.5,20,21
16_8___4__,1,-1.8,0.3,2.2,18,20
17_7___4__,0,-0.5,1.4,3.4,16,20
18_9___4__,0,-1.5,1.3,3.9,18,20
20_7___4__,0,-0.9,1.0,3.1,20,21
4_6___4__,1,-0.7,1.7,3.9,20,21
6_9___4__,1,-0.7,1.5,3.7,14,20
8_7___4__,0,-0.9,1.2,3.5,20,21
8_10___4__,1,0.1,2.2,4.4,19,20
9_3___4__,0,-1.0,1.5,4.2,20,20
1_6___4__,5,0.5,4.1,7.8,20,23
4_2___4__,0,-0.5,2.0,4.4,20,20
11_9___4__,5,-0.2,1.8,4.0,17,20
14_9___4__,5,-0.4,2.0,4.3,15,20
1_10___4__,3,-1.6,1.3,4.1,19,20
2_6___4__,5,0.0,2.3,4.7,20,22
2_10___4__,5,-0.4,1.8,3.8,14,20
5_7___4__,3,-0.4,1.6,3.7,18,20
13_9___4__,5,-0.5,1.8,3.8,18,20
14_8___4__,1,-0.5,2.0,4.5,17,20
14_10___4__,5,-0.8,1.7,4.5,15,20
19_9___4__,5,-0.6,1.2,3.0,20,21
2_7___4__,3,-0.9,1.4,3.7,14,20
2_8___4__,1,-0.4,1.8,4.2,18,20
2_9___4__,1,-0.8,1.1,3.2,14,20
5_1___4__,0,-0.4,1.7,3.9,20,27
5_3___4__,1,0.5,3.2,5.8,20,22
5_10___4__,5,-0.1,1.9,4.1,20,20
7_7___4__,0,-0.1,2.3,4.6,18,20
7_8___4__,1,-1.4,1.2,3.6,16,20
3_7___5__,1,-0.9,1.1,3.3,22,28
20_7___5__,1,-0.8,1.6,4.0,22,28
3_6___5__,1,-0.7,1.3,3.2,21,28
6_7___5__,1,-0.7,2.1,4.7,19,28
8_7___5__,1,0.3,2.5,4.7,24,28
3_8___5__,1,-1.1,1.1,3.2,19,28
4_6___5__,1,-0.8,1.7,4.5,24,28
5_6___5__,1,-1.1,1.4,3.8,25,28
5_8___5__,1,-0.8,1.5,3.7,18,28
9_1___5__,1,-1.4,1.6,4.2,25,28
9_2___5__,0,-1.3,1.3,4.2,26,28
11_6___5__,1,0.3,2.3,4.4,23,28
11_7___5__,1,-0.5,1.5,3.4,23,28
12_8___5__,1,-0.2,1.9,4.1,20,28
15_9___5__,1,0.1,2.2,4.2,18,28
16_7___5__,1,-0.1,1.8,3.7,23,28
16_8___5__,1,-0.3,1.7,3.6,19,28
17_7___5__,1,-0.4,1.6,3.6,18,28
19_6___5__,1,-1.1,1.0,3.0,25,28
3_9___5__,1,-0.5,1.7,3.8,20,28
1_1___5__,1,-0.6,2.5,5.6,28,29
1_6___5__,1,0.3,3.8,7.3,28,28
1_10___5__,1,0.2,3.5,6.8,24,28
7_8___5__,1,0.7,2.5,4.7,19,28
13_1___5__,1,0.7,3.3,5.9,28,28
13_3___5__,1,-0.2,2.8,5.5,25,28
