Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20250302,25022,1,7,2,0,0,13,6,1,124,41,19,45,11,38,6,1,2,8,2,1,1,10,10
20250304,25023,0,7,4,2,0,15,5,0,116,42,24,37,13,37,3,1,11,1,8,2,2,7,3
20250304,100_1,1,6,3,0,0,10,6,1,101,32,26,35,11,29,7,3,0,7,7,1,3,7,1
20250304,100_2,1,6,3,0,0,11,6,1,109,34,25,39,10,32,8,2,1,6,5,1,3,9,2
20250304,100_3,2,5,2,0,0,14,4,1,91,33,26,30,13,27,3,3,3,6,8,1,3,5,2
20250304,100_4,1,5,2,0,0,14,5,1,85,31,27,27,14,25,3,3,3,7,8,2,4,3,2
20250304,100_5,1,5,2,0,0,10,8,1,71,30,27,20,12,22,1,4,4,4,12,2,5,2,4
20250304,200_1,1,4,6,0,1,9,7,2,109,36,24,37,9,34,8,3,2,4,7,2,7,3,6
20250304,200_2,1,5,5,0,1,9,7,2,109,35,24,36,8,36,8,4,1,3,7,2,7,1,6
20250304,200_3,3,4,2,0,0,11,6,1,94,35,26,29,9,28,4,2,3,4,11,1,4,0,1
20250304,200_4,3,4,2,0,0,10,7,1,89,35,26,29,10,26,4,1,4,4,11,1,5,0,0
20250304,200_5,3,4,1,0,0,10,8,1,80,33,24,24,9,22,2,1,4,3,12,1,4,0,-1
20250304,300_1,0,4,4,1,0,9,7,2,103,36,23,34,7,32,6,1,2,3,8,2,3,5,3
20250304,300_2,0,4,5,1,0,9,7,2,106,36,21,35,6,34,7,1,2,3,7,2,3,5,3
20250304,300_3,2,3,3,0,0,14,4,1,103,38,26,35,10,30,6,1,2,6,10,1,3,5,0
20250304,300_4,1,3,4,1,0,12,6,1,92,36,27,32,13,24,5,1,2,9,9,2,3,5,0
20250304,300_5,2,3,3,0,0,8,11,0,83,32,25,28,12,22,3,1,4,6,8,1,4,4,-1
