Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
18.1,15.6,25.0,32.4,67.9,78.1,37.7,102.0,16.9,46.2,39.7,60.8,46.4,90.2,20.2,45.1,25.2,41.4,47.9,107.9,38.5,64.2,35.9,94.9,3.6,186.7,0.9,101.5,1.8,89.3,1.3,84.2,0.6,82.0,2.5,133.6,23.4,117.9,12.3,68.1,33.3,105.7,19.7,104.4,12.9,79.4,28.0,108.5,25.8,7.4,52.5,17.8,125.9,41.9,7.9,156.1,3.2,75.4,3.9,63.0,12.1,82.1,2.9,31.7,6.3,122.0,28.7,130.9,10.3,64.5,17.6,64.0,70.7,8.3,53.4,5.9,100.4,19.0,50.8,19.0,58.0,21.1,112.0,37.8,5.7,40.2,7.1,62.8,10.8,134.3,11.4,115.4,5.0,51.0,2.6,58.3,11.1,69.0,3.9,19.3,3.1,72.9,9.4,58.6,6.2,34.2,9.8,102.7
-23.5|36.1|92.5,-46.1|22.5|92.1,3.3|38.3|73.1,-21.4|23.5|69.2,29.0|86.7|140.0,-5.3|52.8|112.0,-23.5|36.6|99.8,10.3|70.6|133.4,-13.5|26.2|64.8,-1.5|38.0|78.6,-24.2|35.4|90.1,12.8|72.5|130.3,-12.9|42.5|94.3,14.5|65.1|119.1,-7.0|25.7|57.7,8.5|39.1|71.9,-8.1|44.4|91.9,5.0|57.7|116.5,-43.2|15.1|74.5,53.3|112.0|177.3,-20.3|17.7|53.3,41.3|87.2|131.3,-26.5|22.4|69.5,60.6|113.4|165.3,-22.7|44.6|114.8,3.6|78.7|150.6,-9.3|34.6|81.5,9.7|53.0|97.9,-8.3|49.7|102.3,29.7|91.2|150.1,-12.2|52.2|113.0,-3.2|50.8|109.1,-5.7|27.5|60.4,-0.2|30.8|62.3,-5.2|43.1|95.6,-4.6|59.3|121.5,-27.7|42.2|108.3,75.6|131.2|197.0,-16.5|22.8|62.7,43.2|86.6|126.9,-19.4|34.9|87.3,28.7|94.5|158.3,-11.6|42.7|100.7,-8.1|50.6|120.7,-10.0|26.7|64.9,-6.8|35.4|76.1,-9.0|48.9|105.3,16.8|74.7|131.5,-33.2|25.7|87.1,-25.5|42.7|101.3,-9.4|25.9|68.2,-6.5|38.3|80.7,-1.4|58.3|118.7,5.3|77.0|146.4,-13.1|40.5|98.0,17.2|79.5|146.5,-12.5|27.4|64.1,-2.7|38.0|71.5,-20.9|39.8|96.1,-11.0|51.8|118.1,-30.2|26.1|84.0,-12.6|55.2|129.3,-13.5|25.9|66.2,9.6|55.4|100.5,-4.5|61.0|127.2,15.5|88.8|159.1,-39.3|26.7|86.6,18.7|79.4|135.5,-20.3|15.2|51.1,18.1|51.2|86.8,-26.7|31.8|88.1,16.8|77.0|139.5,-12.2|39.1|90.9,8.1|48.9|91.7,-9.8|20.7|49.7,11.9|36.2|63.5,-5.4|41.0|85.9,16.9|73.4|124.4,-2.8|61.1|123.9,-21.8|43.4|106.8,-3.7|34.2|71.9,-19.8|31.4|75.3,-1.6|59.5|126.1,-10.3|60.0|123.5,-34.2|20.2|81.6,24.8|73.2|117.1,-16.3|13.1|41.3,16.7|42.5|68.5,-38.6|9.5|57.1,28.6|81.5|134.4,-9.1|43.1|93.9,-9.0|43.1|95.5,-3.3|27.1|58.8,0.7|39.3|78.7,0.9|52.3|98.7,20.4|74.9|135.6,-23.3|28.4|82.7,-21.0|26.7|78.6,-18.8|13.8|45.9,-7.0|30.2|63.3,-13.7|27.3|69.4,28.4|76.5|127.1,-18.2|44.5|110.6,-11.5|50.4|116.6,-9.5|26.0|66.6,-0.9|40.3|80.4,-4.2|47.9|97.1,-0.3|58.8|126.2
