key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,0,-1.6,0.7,2.7,3,7
15_9___1__,0,-2.2,0.1,2.2,3,8
2_9___1__,0,-1.5,0.7,2.8,3,8
5_8___1__,0,-1.4,0.5,2.5,3,5
8_8___1__,0,-0.8,1.2,3.0,3,8
10_8___1__,0,-0.5,1.2,3.0,3,7
11_9___1__,0,-0.2,2.2,4.8,3,8
15_8___1__,0,-1.7,0.9,3.4,3,8
15_10___1__,0,-0.8,1.5,4.0,3,4
17_7___1__,0,-0.4,1.1,2.8,3,9
17_8___1__,0,-1.1,0.9,3.0,3,7
19_8___1__,0,-2.0,0.6,3.4,3,8
3_1___1__,0,-1.3,1.2,3.8,3,5
3_8___1__,0,-0.4,1.8,4.0,3,8
8_7___1__,0,-0.3,1.7,3.8,3,9
8_9___1__,0,-1.5,0.6,2.6,3,8
8_10___1__,0,-1.4,0.8,2.9,3,5
12_1___1__,0,-1.0,1.3,3.6,3,4
14_8___1__,0,-1.6,0.8,3.0,3,9
16_8___1__,0,-1.0,0.9,2.7,3,7
18_7___1__,0,0.1,2.1,4.2,3,6
2_1___1__,0,0.1,2.1,4.0,3,4
12_7___1__,0,0.1,2.4,4.8,3,8
1_7___1__,0,-0.4,2.0,4.5,3,7
18_6___1__,0,-0.5,1.7,4.0,3,4
2_2___1__,0,-0.2,1.6,3.5,3,3
6_1___1__,0,0.8,3.0,5.3,3,4
6_7___1__,0,0.1,2.1,4.2,3,8
7_2___1__,0,-0.9,1.2,3.1,3,3
7_3___1__,0,-1.7,1.6,4.7,2,3
7_7___1__,0,-0.2,2.0,4.3,3,6
7_10___1__,0,-0.6,1.4,3.7,3,7
8_1___1__,0,-0.8,1.4,3.8,3,6
9_7___1__,0,-0.7,1.8,4.1,3,6
10_1___1__,0,-0.9,1.8,4.4,3,4
10_7___1__,0,-0.1,1.7,3.5,3,11
11_2___1__,0,0.0,1.7,3.6,3,3
11_3___1__,0,-0.3,2.3,4.6,2,3
11_10___1__,0,-2.0,0.8,3.3,3,5
20_1___1__,0,-0.5,2.0,4.4,3,5
8_7___2__,2,-0.5,1.4,3.1,6,12
11_10___2__,1,-0.7,1.6,3.8,6,12
14_7___2__,6,-1.5,0.9,3.1,6,14
14_10___2__,2,-1.4,1.4,4.3,6,12
15_9___2__,1,0.3,2.1,4.0,6,15
17_10___2__,2,-1.3,0.9,3.1,6,10
5_6___2__,5,-0.7,1.5,3.6,6,9
5_9___2__,1,-0.9,1.4,3.6,6,12
5_10___2__,1,-1.5,1.4,4.1,6,10
12_8___2__,1,-1.8,0.8,3.4,6,12
14_2___2__,2,-1.9,2.0,5.5,6,7
15_3___2__,1,-1.9,0.8,3.5,6,9
17_9___2__,2,-0.8,1.1,2.9,6,12
18_9___2__,2,-0.2,2.0,4.2,6,14
2_10___2__,2,-0.6,1.6,3.9,6,12
3_8___2__,1,-0.8,1.3,3.3,6,13
4_8___2__,0,-0.6,1.6,3.7,6,18
8_8___2__,1,-0.8,1.3,3.3,6,11
8_9___2__,2,-1.5,0.6,2.7,6,14
10_6___2__,2,-0.4,1.7,4.1,6,10
2_2___2__,4,-2.1,1.1,4.3,6,10
1_2___2__,2,-1.6,1.9,5.7,6,8
6_1___2__,4,-1.1,2.1,5.4,6,8
9_1___2__,6,0.2,3.5,6.7,6,8
14_3___2__,2,0.1,3.7,7.1,6,9
16_1___2__,5,-0.1,2.5,5.4,6,8
17_3___2__,1,-0.8,2.5,5.8,6,8
18_3___2__,5,-1.4,1.9,5.3,6,8
20_1___2__,1,-1.1,1.9,5.1,6,9
1_1___2__,4,-1.4,1.8,4.7,6,7
2_1___2__,4,-0.3,2.5,5.5,6,8
4_1___2__,1,-1.6,1.1,4.1,6,9
5_3___2__,5,-1.3,1.8,5.2,6,9
9_10___2__,1,-0.4,2.2,4.8,6,14
12_1___2__,1,-2.8,0.7,4.4,6,8
13_3___2__,2,-0.2,2.9,6.4,6,10
15_1___2__,1,0.5,3.5,6.6,6,7
18_6___2__,6,-0.2,2.1,4.6,6,10
1_3___2__,11,-1.1,2.0,5.0,6,9
1_7___2__,0,-0.5,2.2,4.8,6,12
17_7___3__,2,-0.2,1.4,3.0,9,19
2_9___3__,2,-0.1,1.7,3.7,9,18
