Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240630,24074,6,6,3,1,6,11,3,0,103,39,25,32,16,32,1,2,12,2,8,2,4,7,8
20240702,24075,4,6,2,1,0,5,12,3,84,31,25,27,17,26,2,3,10,4,6,2,6,1,13
20240702,100_1,1,5,4,1,1,8,7,2,97,33,25,31,16,34,2,7,5,3,6,2,3,8,8
20240702,100_2,2,5,2,0,1,9,6,2,101,32,29,29,16,36,3,10,5,3,7,2,3,6,6
20240702,100_3,1,6,4,1,0,9,6,2,103,35,24,33,16,37,2,8,4,3,5,2,4,7,7
20240702,100_4,2,5,3,0,0,9,8,1,87,32,25,26,17,31,0,7,6,4,5,2,4,8,6
20240702,100_5,1,6,4,1,0,6,9,2,88,32,23,28,17,31,1,7,5,5,4,2,4,8,8
20240702,200_1,3,5,1,1,1,9,9,0,121,36,24,41,14,44,7,6,3,4,1,1,2,9,9
20240702,200_2,2,4,2,0,0,7,10,1,121,40,24,40,16,42,4,7,2,5,4,2,1,10,5
20240702,200_3,2,4,3,1,0,8,9,1,124,39,22,42,14,43,5,6,0,7,2,2,2,9,8
20240702,200_4,1,6,2,0,0,9,8,1,118,39,23,39,14,40,4,5,3,5,4,2,3,11,5
20240702,200_5,1,6,2,0,0,8,10,1,117,39,23,38,15,39,3,6,3,5,4,2,2,12,4
20240702,300_1,0,6,3,2,1,8,9,0,117,36,24,38,17,42,4,7,5,4,2,2,2,9,12
20240702,300_2,1,5,3,1,0,7,10,1,113,33,27,36,17,42,5,9,5,2,3,3,3,10,7
20240702,300_3,1,4,3,2,1,8,8,1,116,35,24,37,15,42,5,7,3,3,3,2,3,9,10
20240702,300_4,0,4,5,2,0,6,13,0,98,34,23,31,16,33,2,6,3,5,4,3,4,8,7
20240702,300_5,0,5,5,2,0,5,14,0,100,34,19,34,15,33,1,5,2,6,2,3,3,6,9
