key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,1,-0.3,2.0,4.3,1,7
3_1___1__,1,-1.6,0.8,3.1,3,7
1_1___1__,1,-0.6,2.0,4.4,5,7
2_6___1__,1,-1.0,1.2,3.5,2,7
10_8___1__,1,-0.3,1.4,3.0,2,7
12_9___1__,1,-1.3,1.4,4.1,3,7
13_9___1__,1,0.5,2.7,5.0,0,7
14_1___1__,1,-0.2,2.2,4.4,5,7
15_10___1__,1,-0.9,1.4,3.6,2,7
16_8___1__,1,-0.9,1.0,2.9,2,7
16_9___1__,1,0.0,1.7,3.5,2,7
19_1___1__,1,-1.3,0.6,2.7,4,7
2_7___1__,1,1.0,2.7,4.5,1,7
4_8___1__,1,-0.6,2.0,4.6,2,7
5_8___1__,0,1.2,3.1,5.0,2,7
6_6___1__,1,0.0,1.9,3.7,4,7
8_7___1__,1,0.7,2.7,4.7,2,7
8_8___1__,1,0.1,1.8,3.8,2,7
9_1___1__,1,0.4,2.4,4.6,4,7
11_1___1__,1,-0.3,1.6,3.8,4,7
3_10___1__,4,-0.7,1.8,4.6,2,7
7_7___1__,1,-0.5,1.9,4.2,2,7
11_7___1__,1,0.8,2.8,4.8,3,7
18_7___1__,6,0.4,2.4,4.3,4,7
9_7___1__,1,-0.1,2.3,4.6,3,7
14_10___1__,1,0.3,2.7,5.2,3,7
19_7___1__,1,-1.1,1.3,3.5,5,7
1_6___1__,4,-1.5,1.2,4.1,6,7
1_8___1__,4,-0.4,2.0,4.3,5,7
2_10___1__,1,-0.6,1.5,3.7,1,7
3_3___1__,1,0.2,2.8,5.7,3,7
3_9___1__,4,-0.2,1.9,4.1,0,7
5_3___1__,1,-0.2,2.8,5.9,3,7
6_2___1__,1,-0.5,1.8,3.9,3,7
7_2___1__,1,-0.0,1.8,3.8,4,7
7_3___1__,1,-1.4,2.0,5.2,4,7
7_6___1__,1,-0.1,1.8,3.7,1,7
11_3___1__,1,0.1,2.6,5.0,4,7
12_3___1__,1,-1.1,1.6,4.5,4,7
13_10___1__,1,0.1,2.2,4.6,1,7
14_7___2__,0,-1.6,0.7,2.8,4,8
6_8___2__,0,-0.5,2.2,5.1,6,8
17_10___2__,0,-0.7,1.6,3.9,5,8
2_8___2__,0,-1.2,0.6,2.5,6,8
2_9___2__,0,-0.3,1.9,4.0,6,8
3_8___2__,0,-0.5,1.6,3.7,3,8
5_7___2__,0,-1.1,1.2,3.6,3,8
6_9___2__,0,-1.3,1.1,3.5,6,8
8_9___2__,0,-1.5,0.7,2.6,3,8
14_2___2__,0,-2.5,1.2,4.8,8,11
14_6___2__,0,-1.3,0.6,2.7,7,8
14_8___2__,0,-1.9,0.6,3.1,4,8
15_3___2__,0,-1.1,2.1,4.7,8,9
18_9___2__,0,-0.3,2.0,4.0,5,8
3_7___2__,0,-1.6,0.7,3.1,7,8
6_6___2__,0,-1.1,1.0,3.2,5,8
6_7___2__,0,-1.1,0.8,2.8,5,8
8_7___2__,0,-1.2,0.6,2.4,3,8
8_8___2__,0,-0.7,1.3,3.2,4,8
9_7___2__,0,-1.0,1.3,3.5,7,8
1_2___2__,0,-1.6,2.2,5.8,8,9
6_1___2__,4,-1.5,1.9,5.0,8,8
14_3___2__,3,-0.5,3.3,6.6,8,9
2_2___2__,0,-1.4,1.7,4.7,8,12
4_2___2__,4,-0.1,2.5,5.4,8,14
5_2___2__,4,-1.3,1.5,4.3,8,11
7_1___2__,3,-2.4,0.4,3.5,8,8
9_2___2__,1,-1.0,1.7,4.5,8,12
11_6___2__,0,-0.8,1.7,4.1,4,8
16_1___2__,4,-0.9,2.0,4.7,8,10
16_7___2__,3,-0.5,1.4,3.4,4,8
17_3___2__,1,-1.6,1.7,4.8,8,8
18_1___2__,4,-1.7,1.1,4.0,6,8
20_1___2__,4,-2.0,1.1,3.9,8,10
1_1___2__,4,-1.9,1.2,4.2,8,10
1_7___2__,4,-0.2,2.3,4.9,8,8
1_8___2__,0,-1.3,1.2,3.6,7,8
1_9___2__,0,-0.5,1.6,3.7,5,8
1_10___2__,0,0.1,2.8,5.5,3,8
2_1___2__,3,-2.4,0.4,3.2,7,8
20_8___3__,0,-1.3,0.9,3.1,10,13
7_8___3__,1,-0.8,1.0,2.8,7,10
3_7___3__,4,-1.0,0.7,2.5,10,12
3_8___3__,1,-0.1,1.6,3.3,8,10
9_6___3__,1,-0.3,1.6,3.6,9,10
9_10___3__,1,-0.7,1.1,3.0,10,12
15_8___3__,4,-0.9,0.8,3.0,10,14
18_8___3__,1,-0.9,1.4,3.5,10,13
18_10___3__,1,-0.8,1.1,3.0,9,10
20_7___3__,0,-1.1,1.0,3.1,10,12
20_9___3__,1,-0.9,1.1,3.0,10,11
2_9___3__,0,0.0,1.9,3.8,10,14
4_6___3__,1,-0.7,1.6,3.7,10,11
5_10___3__,1,-1.1,0.9,2.8,9,10
7_6___3__,1,-1.0,0.6,2.3,6,10
8_8___3__,4,-1.0,0.8,2.8,10,13
