Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240109,24004,2,14,13,5,1,30,18,1,36,18,34,8,35,4,4,1,3,6,3,10,12
20240111,400_1,4,13,11,3,2,30,16,0,40,18,36,9,37,2,3,3,2,6,2,9,8
20240111,400_2,3,15,10,3,1,32,14,1,39,21,41,10,43,6,4,3,1,5,2,10,9
20240111,400_3,4,14,9,2,1,31,15,1,38,20,37,11,38,4,4,4,2,5,2,9,9
20240111,400_4,5,13,8,2,2,32,14,0,37,20,36,11,37,3,4,4,2,5,2,7,8
20240111,400_5,7,12,7,1,3,30,14,0,38,22,36,14,34,2,3,5,5,5,2,9,6
20240111,600_1,5,11,7,2,2,33,13,0,38,23,34,13,40,3,7,3,2,6,2,9,11
20240111,600_2,4,13,8,4,1,31,15,1,35,24,37,12,42,7,6,4,1,4,2,9,8
20240111,600_3,5,13,7,3,1,32,14,1,36,24,36,11,42,6,6,3,1,6,2,9,9
20240111,600_4,6,11,6,2,2,32,13,1,36,24,34,13,42,4,8,3,1,6,2,9,10
20240111,600_5,9,7,5,2,5,28,14,1,37,25,36,17,43,3,9,4,2,4,1,10,11
20240111,1000_1,4,11,11,3,3,32,14,0,38,20,34,9,37,3,5,1,2,6,1,6,10
20240111,1000_2,2,14,11,6,1,28,17,3,38,18,40,7,41,6,3,2,1,3,2,6,9
20240111,1000_3,3,12,12,3,2,32,13,1,38,19,36,8,36,4,3,2,2,6,1,7,10
20240111,1000_4,5,12,8,3,3,33,11,0,34,23,30,10,33,4,5,3,2,8,1,5,10
20240111,1000_5,10,9,4,2,7,31,11,0,32,28,29,18,33,3,9,3,5,6,1,6,8
