Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240109,24004,2,14,13,5,1,30,18,1,105,36,18,34,8,35,4,4,1,3,6,3,10,4,12
20240111,24005,4,20,7,2,1,26,21,2,111,37,27,31,19,43,1,14,3,2,7,4,15,3,9
20240111,100_1,13,9,6,1,5,34,9,0,99,34,22,34,16,36,1,8,3,3,4,1,4,6,11
20240111,100_2,4,14,11,3,3,29,13,3,108,37,22,37,11,36,3,6,1,4,6,2,6,3,11
20240111,100_3,8,13,9,2,4,33,8,2,103,35,23,35,14,38,3,8,3,2,5,2,5,5,11
20240111,100_4,12,11,7,1,6,32,7,1,96,34,25,35,17,37,3,8,3,5,4,1,5,6,9
20240111,100_5,16,8,5,1,8,30,7,1,100,35,28,36,22,37,3,9,3,8,3,1,5,7,9
20240111,200_1,6,13,7,3,2,34,12,0,114,37,20,35,12,42,3,7,3,2,4,3,8,7,11
20240111,200_2,4,14,9,5,2,30,17,1,109,35,19,37,10,38,6,5,2,3,3,3,10,1,10
20240111,200_3,5,13,7,4,2,33,13,0,117,36,21,37,10,42,5,6,2,2,4,2,7,7,12
20240111,200_4,8,12,5,4,4,37,9,0,116,35,23,38,13,43,6,7,2,3,2,2,6,7,11
20240111,200_5,16,10,4,2,7,36,7,0,116,35,25,37,19,44,3,11,3,5,2,1,5,8,12
20240111,300_1,7,10,9,3,2,29,17,1,102,34,20,32,12,37,3,6,3,2,4,2,9,3,12
20240111,300_2,6,10,9,4,2,28,17,1,108,34,20,35,11,39,4,5,4,1,4,2,9,0,10
20240111,300_3,7,12,6,3,2,30,16,1,106,34,22,32,15,39,2,7,7,0,4,2,9,3,10
20240111,300_4,10,11,5,2,3,32,14,0,105,34,24,31,18,39,1,8,8,0,4,2,10,5,9
20240111,300_5,12,10,8,3,5,31,12,0,119,36,23,37,16,45,3,11,3,2,3,1,9,4,10
