key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,3,-1.4,1.0,3.4,2,3
6_6___1__,3,-1.6,0.2,1.9,2,7
8_7___1__,0,-1.6,0.3,2.2,2,4
8_8___1__,0,-0.8,0.8,2.6,2,4
11_7___1__,0,-0.5,1.6,3.7,2,3
11_9___1__,0,-1.7,0.9,3.5,2,4
16_1___1__,0,-1.5,0.9,3.4,2,6
20_2___1__,3,-0.9,1.2,3.0,2,2
20_7___1__,3,-1.2,0.8,2.9,1,2
20_8___1__,3,-0.6,1.6,3.8,2,2
1_8___1__,3,-0.5,1.9,4.4,2,4
2_1___1__,3,-1.2,0.7,2.7,2,5
2_2___1__,3,-1.0,0.8,2.7,2,4
4_7___1__,0,-1.2,0.8,2.7,2,2
4_8___1__,0,-2.1,0.3,2.6,2,2
7_7___1__,3,-1.7,0.5,2.6,2,3
10_6___1__,3,-0.7,1.1,2.9,2,7
10_7___1__,3,0.2,2.1,4.1,2,7
11_8___1__,0,-0.4,2.0,4.3,2,3
12_1___1__,3,-1.6,0.7,3.2,2,2
8_3___1__,3,-1.2,1.9,4.7,2,5
3_6___1__,0,-0.7,1.1,3.0,2,4
4_3___1__,3,-0.6,1.9,4.4,2,5
5_6___1__,3,-0.9,1.4,3.8,2,2
5_7___1__,3,-1.1,1.7,4.2,2,2
7_3___1__,3,-1.0,2.1,5.5,2,6
9_3___1__,3,-0.5,1.9,4.4,2,4
14_3___1__,3,-1.9,0.9,3.6,2,4
15_6___1__,3,-1.7,0.3,2.4,2,5
16_3___1__,3,-0.3,2.1,4.6,2,5
17_3___1__,3,-2.1,0.7,3.3,2,6
17_8___1__,3,-0.4,1.5,3.4,2,5
17_10___1__,3,-1.8,0.2,2.1,2,4
18_3___1__,3,-2.0,1.2,4.3,2,5
18_8___1__,3,-0.8,1.2,3.2,2,5
1_6___1__,0,-0.9,2.1,5.2,2,3
2_7___1__,3,-1.4,0.7,2.4,2,3
3_7___1__,3,-0.5,1.6,3.7,2,2
