Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230820,23096,25,4,2,0,6,34,8,2,40,24,42,20,44,3,7,8,5,1,3,6,15
20230822,23097,4,14,8,4,0,1,9,40,31,29,38,20,33,8,5,5,10,1,4,18,15
20230822,400_1,11,13,6,1,0,35,12,2,38,24,39,16,34,4,3,5,7,3,3,5,9
20230822,400_2,10,13,6,1,0,34,12,3,38,24,39,16,35,4,3,5,7,2,3,5,8
20230822,400_3,10,13,8,1,0,34,13,3,39,23,40,15,36,4,3,5,6,3,3,6,8
20230822,400_4,11,13,8,1,0,34,13,3,39,24,39,14,36,4,3,6,6,4,3,6,7
20230822,400_5,10,14,7,1,0,33,14,2,38,23,37,14,34,3,3,6,5,5,2,5,5
20230822,600_1,8,12,7,2,1,27,17,3,35,23,37,18,34,3,5,3,9,1,3,7,11
20230822,600_2,7,10,7,2,1,28,17,3,37,22,39,18,35,3,4,4,8,1,3,6,11
20230822,600_3,7,11,9,2,0,28,17,3,36,23,39,17,36,4,4,4,8,1,3,7,11
20230822,600_4,8,10,8,3,1,30,15,2,36,23,38,16,35,4,4,4,7,2,3,6,10
20230822,600_5,9,8,8,2,2,30,14,1,34,24,36,16,34,4,5,3,7,2,2,5,10
20230822,1000_1,8,10,10,1,1,28,15,4,34,23,36,17,37,3,8,2,7,1,4,10,11
20230822,1000_2,9,10,10,1,2,28,15,4,35,22,38,17,39,3,8,2,6,1,4,10,11
20230822,1000_3,9,9,11,2,2,29,14,4,35,22,38,16,40,3,8,2,5,1,4,11,11
20230822,1000_4,8,9,11,2,2,30,13,4,36,22,38,15,39,4,7,2,5,2,4,10,10
20230822,1000_5,7,10,11,4,2,30,12,3,35,22,36,15,36,3,6,3,6,2,4,9,9
