key,gap,pro1,pro2,pro3,range1,range2
19_8___1__,1,-1.8,0.7,3.1,1,2
11_8___1__,0,-1.5,0.7,3.0,2,3
1_3___1__,1,-1.6,1.2,4.3,2,3
4_6___1__,0,-0.8,1.3,3.5,2,2
4_7___1__,0,-1.4,0.6,2.6,2,4
9_10___1__,1,-1.4,0.8,2.9,2,6
10_3___1__,1,-0.6,2.1,5.0,2,3
10_8___1__,0,-0.6,1.1,2.8,2,4
14_7___1__,0,-0.9,1.4,3.6,2,5
15_8___1__,1,-1.3,1.2,3.6,2,3
17_9___1__,0,-1.7,0.4,2.6,2,6
19_2___1__,0,-0.9,0.9,2.5,2,3
1_8___1__,0,-1.4,1.2,3.5,2,6
2_9___1__,1,-1.2,0.8,2.8,2,5
3_6___1__,1,-0.7,0.9,2.9,2,8
3_8___1__,1,-0.5,1.8,3.9,2,6
4_8___1__,0,-1.4,1.0,3.6,2,4
6_2___1__,0,-0.2,1.8,4.0,2,5
8_8___1__,1,-1.3,0.7,2.6,2,4
11_9___1__,0,-0.6,2.0,4.8,2,6
11_1___1__,1,-1.7,0.9,3.3,2,3
1_1___1__,1,-1.3,1.3,3.9,2,5
3_2___1__,1,0.2,2.1,3.9,2,3
8_6___1__,1,-0.6,1.7,3.7,2,6
15_1___1__,1,-0.5,2.5,5.5,2,4
16_1___1__,1,-0.9,1.6,4.2,2,4
20_1___1__,1,-0.7,1.7,4.0,2,2
1_6___1__,0,-0.3,2.6,5.6,2,5
2_1___1__,1,-0.1,1.9,3.9,2,3
5_1___1__,1,-0.2,2.2,4.7,2,2
7_1___1__,1,-0.5,2.0,4.7,2,4
8_1___1__,1,0.2,2.6,4.9,2,3
9_1___1__,1,-0.5,1.9,4.1,2,3
11_2___1__,1,0.2,2.0,3.9,2,4
14_1___1__,1,-0.1,2.2,4.5,2,3
16_3___1__,1,-1.2,1.3,4.0,2,3
18_7___1__,1,-0.4,1.7,4.0,2,3
2_2___1__,1,-0.4,1.3,3.1,2,5
3_1___1__,1,-1.3,1.0,3.3,2,4
3_9___1__,1,0.1,2.2,4.4,2,9
17_9___2__,1,-1.1,0.6,2.4,5,10
19_9___2__,1,-2.2,0.7,3.4,5,10
4_7___2__,0,-1.1,1.2,3.6,5,13
4_9___2__,0,-0.9,1.2,3.0,5,11
11_10___2__,1,-1.3,1.0,3.2,5,12
12_7___2__,1,-0.9,1.0,3.0,5,10
12_9___2__,1,-2.0,0.4,3.0,5,9
14_7___2__,0,-1.2,1.0,3.3,5,9
14_9___2__,0,-1.3,1.1,3.7,5,7
17_8___2__,1,-0.8,1.2,3.2,5,5
19_10___2__,1,-0.7,1.6,4.2,5,13
2_7___2__,1,-0.2,1.6,3.5,5,9
2_10___2__,1,-0.7,1.4,3.8,5,9
4_8___2__,0,-0.7,1.4,3.7,5,9
11_9___2__,1,-0.7,2.0,4.5,5,11
14_8___2__,0,-1.0,1.5,4.0,5,8
16_7___2__,1,-0.3,1.7,3.6,5,8
16_10___2__,1,-0.6,1.2,3.0,5,8
17_7___2__,1,-0.6,1.6,3.7,5,8
19_8___2__,1,-0.8,1.8,4.5,5,5
1_3___2__,1,-2.0,1.3,4.9,5,7
18_3___2__,1,-1.5,2.4,6.0,5,7
2_2___2__,1,-0.4,2.8,5.9,5,7
11_1___2__,1,-1.9,1.7,4.9,5,7
16_3___2__,1,-1.5,1.9,4.9,5,8
18_6___2__,1,-1.1,1.5,4.1,5,8
2_3___2__,1,-0.9,2.5,5.5,5,7
5_1___2__,1,-1.8,1.3,4.4,5,5
7_6___2__,1,-0.9,1.8,4.8,5,8
9_1___2__,1,-2.1,1.3,4.6,5,10
12_1___2__,1,-2.5,0.9,4.3,5,9
12_3___2__,1,-2.7,0.6,4.3,5,7
12_6___2__,1,-1.5,0.8,3.1,5,10
16_1___2__,1,-1.3,1.5,4.4,5,9
17_3___2__,1,-1.4,1.7,4.9,5,6
1_1___2__,1,-1.2,2.4,5.8,5,9
1_6___2__,1,-1.3,2.4,5.7,5,10
2_1___2__,1,-1.5,1.3,4.3,5,8
2_9___2__,1,0.4,2.4,4.3,5,9
3_2___2__,1,-1.4,1.2,3.8,5,5
13_8___3__,0,-1.0,0.7,2.3,10,17
17_7___3__,0,-0.5,1.1,2.8,7,17
3_8___3__,0,-0.5,1.2,2.8,13,17
5_9___3__,0,0.6,2.7,4.7,10,17
8_7___3__,0,-1.2,1.1,3.3,17,18
8_9___3__,0,-1.0,0.9,3.0,14,17
13_7___3__,0,-0.4,1.6,3.5,10,17
14_9___3__,0,-0.3,1.9,3.7,10,17
19_8___3__,0,-0.9,1.2,3.3,10,17
2_6___3__,0,-1.0,0.9,2.4,13,17
4_8___3__,0,1.0,3.0,5.0,13,17
6_9___3__,0,-0.3,1.6,3.5,14,17
7_8___3__,0,0.1,1.7,3.4,11,17
8_6___3__,0,-1.0,1.1,3.1,17,17
8_8___3__,0,-0.4,1.5,3.3,16,17
10_7___3__,0,-0.5,1.7,3.7,11,17
10_8___3__,0,-0.9,1.1,3.2,12,17
10_9___3__,0,-0.8,1.3,3.4,13,17
10_10___3__,0,-0.4,1.5,3.5,16,17
11_8___3__,0,-0.7,1.5,3.9,11,17
12_1___3__,0,0.3,2.5,4.7,11,17
14_1___3__,0,0.4,2.7,4.8,6,17
1_1___3__,1,-1.5,1.0,3.8,11,17
5_1___3__,0,-0.8,1.7,4.3,9,17
8_2___3__,0,-0.8,2.1,4.9,7,17
16_1___3__,0,-1.2,1.3,3.9,12,17
18_6___3__,0,-0.9,1.0,3.1,10,17
20_2___3__,1,-0.4,2.3,5.0,8,17
1_3___3__,0,-1.5,1.2,4.1,9,17
1_6___3__,0,-0.2,2.6,5.7,16,17
2_1___3__,0,-1.1,0.9,2.9,11,17
2_3___3__,0,-0.8,1.4,3.9,11,17
2_10___3__,0,-1.2,0.8,2.7,11,17
4_1___3__,1,0.2,2.5,5.0,11,17
4_3___3__,0,-1.3,1.2,3.6,10,17
6_1___3__,1,-0.7,1.5,3.5,10,17
8_1___3__,0,-0.2,2.3,4.6,10,17
9_1___3__,0,-1.5,0.7,2.9,14,17
9_3___3__,0,-0.1,2.1,4.6,12,17
10_1___3__,0,-0.7,1.7,4.2,9,17
2_7___4__,0,-1.6,0.6,2.6,16,19
11_9___4__,0,-1.7,0.6,3.1,17,19
12_6___4__,0,-1.2,1.1,3.4,16,19
2_8___4__,0,0.3,2.4,4.6,14,19
2_9___4__,0,-1.0,1.0,3.0,16,19
4_9___4__,0,-0.7,1.2,2.9,19,21
11_8___4__,0,-0.9,1.0,3.0,15,19
12_8___4__,0,0.1,2.3,4.4,13,19
13_6___4__,0,-1.1,1.4,3.9,13,19
13_7___4__,0,-0.4,1.7,4.0,15,19
13_8___4__,0,-1.2,0.9,2.8,13,19
13_9___4__,0,-0.7,1.3,3.3,18,19
15_9___4__,0,-0.4,1.4,3.4,18,19
16_6___4__,0,-1.0,1.7,4.2,17,19
17_9___4__,0,-0.9,1.0,3.0,19,19
1_2___4__,1,-0.6,2.0,4.3,13,19
3_8___4__,0,-1.0,0.8,2.6,19,20
