key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,0,-1.8,0.8,3.3,1,2
15_1___1__,0,-2.5,0.3,3.5,1,4
16_1___1__,0,-0.6,2.0,4.4,1,7
20_7___1__,0,-0.7,1.3,3.4,1,2
2_1___1__,0,-0.9,0.9,2.9,1,11
6_1___1__,0,-0.8,1.7,4.2,1,4
6_6___1__,0,-1.1,0.9,3.1,1,3
10_7___1__,0,-0.4,1.4,3.2,1,4
11_7___1__,0,-0.6,1.5,3.6,1,1
12_1___1__,0,-1.3,1.3,3.9,1,7
20_2___1__,0,-0.9,1.0,3.0,1,3
1_1___1__,0,-2.0,0.5,2.8,1,6
1_8___1__,0,-0.8,1.9,4.4,1,1
2_2___1__,0,-1.0,0.9,2.9,1,8
3_2___1__,0,-0.3,1.7,3.6,1,5
4_8___1__,0,-1.7,0.6,3.0,1,5
7_1___1__,0,-0.8,1.9,4.5,1,9
9_7___1__,0,-0.7,1.8,4.3,1,5
10_1___1__,0,-1.9,0.8,3.5,1,8
10_2___1__,0,-0.6,1.5,3.6,1,5
8_3___1__,0,-1.0,2.1,5.0,1,5
7_3___1__,0,0.1,3.1,6.1,1,5
9_3___1__,0,-0.7,1.7,4.0,1,6
12_8___1__,0,-1.1,1.2,3.5,1,1
17_8___1__,0,-0.4,1.6,3.8,1,3
3_6___1__,0,-0.3,1.8,3.7,1,3
3_7___1__,0,-0.9,1.3,3.5,1,2
4_3___1__,0,-2.0,0.7,3.4,1,5
13_6___1__,0,-1.6,0.4,2.2,1,4
14_3___1__,0,-0.7,2.1,4.9,1,8
15_3___1__,0,-1.3,1.9,5.0,1,4
15_8___1__,0,-1.2,1.3,3.9,1,5
17_3___1__,0,0.6,3.3,6.1,1,4
18_3___1__,0,-0.9,2.4,5.6,1,5
20_10___1__,0,-0.3,2.0,4.5,1,4
1_10___1__,0,-0.8,1.5,3.7,1,2
2_3___1__,0,-1.5,1.5,4.6,1,7
2_7___1__,0,-0.7,1.3,3.3,1,3
2_10___1__,0,-0.7,1.5,3.7,1,2
3_3___1__,0,-2.3,0.7,3.5,1,5
