Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241119,24133,14,1,0,0,4,13,3,0,117,34,32,41,19,42,10,4,12,3,3,2,2,1,12
20241121,100_1,1,7,3,1,0,8,8,1,88,34,26,29,12,21,4,0,3,7,10,3,6,11,14
20241121,100_2,0,9,2,0,0,8,7,2,103,32,28,36,15,28,8,0,4,9,3,1,4,6,10
20241121,100_3,0,9,3,1,0,8,7,3,96,31,27,34,15,27,8,1,3,9,4,2,5,9,11
20241121,100_4,0,8,3,1,0,11,5,2,86,31,26,30,14,24,6,1,5,7,6,2,3,11,15
20241121,100_5,0,9,3,1,0,9,5,3,78,28,25,27,15,20,4,0,6,9,4,2,4,12,14
20241121,200_1,2,5,4,1,1,12,5,0,80,31,27,23,14,26,2,4,6,2,10,2,4,8,13
20241121,200_2,2,7,3,0,1,10,5,2,82,28,24,27,10,25,6,1,4,4,7,1,2,9,15
20241121,200_3,2,7,2,0,1,8,6,3,87,28,27,29,15,28,6,3,6,5,5,2,3,12,15
20241121,200_4,2,7,3,0,1,11,4,2,81,29,27,28,15,23,5,1,7,6,6,1,2,11,15
20241121,200_5,1,6,3,1,1,8,5,4,76,28,25,25,13,21,4,2,4,6,7,2,4,10,16
20241121,300_1,0,4,4,3,0,10,8,0,99,37,27,31,16,29,2,5,2,8,8,3,6,8,10
20241121,300_2,0,5,4,3,0,9,5,4,93,35,24,30,15,26,2,4,2,9,6,2,6,11,8
20241121,300_3,0,5,4,3,0,7,6,5,93,35,26,31,15,26,3,3,3,8,7,3,6,13,7
20241121,300_4,0,6,4,2,0,11,4,3,95,36,27,32,21,26,1,4,5,11,4,2,4,12,7
20241121,300_5,0,5,5,3,0,9,5,5,87,34,24,29,17,22,2,2,4,10,5,2,6,13,10
