row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,6,12,15,19,24,31,107,37,25,36,12,34,6,3,4,5,7,13
1_2,3,8,12,16,24,30,93,33,27,32,16,28,5,4,4,8,6,11
1_3,5,11,17,22,26,29,110,34,24,37,15,39,6,6,5,4,3,11
1_4,5,9,13,17,22,28,94,33,23,31,13,30,4,4,4,5,6,9
1_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,9
1_6,1,8,15,19,21,29,93,30,28,29,13,34,7,7,4,2,8,6
1_7,2,7,13,20,24,30,96,32,28,31,17,33,5,6,7,4,6,3
1_8,1,9,12,16,20,24,82,25,23,29,11,28,8,3,4,4,4,5
1_9,3,9,14,18,21,25,90,28,22,30,12,32,6,5,4,3,4,5
1_10,2,8,11,15,20,24,80,26,22,28,12,26,6,3,4,5,4,5
2_1,11,14,14,16,19,28,102,39,17,33,5,30,3,0,2,3,9,12
2_2,8,11,13,17,21,28,98,36,20,32,10,30,3,2,4,4,7,11
2_3,7,14,18,22,24,29,114,36,22,38,10,40,7,4,4,2,5,11
2_4,6,10,13,17,21,28,95,34,22,31,11,30,4,3,4,4,7,9
2_5,5,10,14,18,23,28,98,33,23,33,13,32,5,4,4,5,5,8
2_6,4,3,7,11,21,23,69,27,19,24,18,18,-1,4,4,10,2,7
2_7,3,6,8,14,24,24,79,27,21,30,18,22,3,2,6,10,0,7
2_8,2,6,9,14,24,22,77,24,20,30,18,23,4,3,5,10,-2,5
2_9,3,6,11,19,24,25,88,28,22,30,18,30,3,5,8,5,1,1
2_10,2,7,9,17,24,25,84,27,23,31,17,26,5,2,8,7,1,6
3_1,6,11,13,19,23,28,100,34,22,34,12,32,5,2,6,4,5,11
3_2,5,10,15,20,23,27,100,32,22,33,13,35,5,5,5,3,4,10
3_3,5,12,17,23,26,29,112,34,24,38,14,40,7,5,6,3,3,13
3_4,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
3_5,5,10,14,19,24,28,100,33,23,34,14,33,5,4,5,5,4,8
3_6,3,5,6,12,18,25,69,28,22,23,13,18,2,1,6,6,7,7
3_7,2,5,10,13,15,22,67,24,20,20,10,23,3,5,3,2,7,6
3_8,1,9,8,15,17,22,72,23,21,26,8,23,8,-1,7,2,5,7
3_9,3,9,10,18,19,25,84,28,22,28,10,28,6,1,8,1,6,5
3_10,1,6,9,14,18,23,71,24,22,24,12,23,5,3,5,4,5,5
4_1,9,13,15,19,21,28,105,37,19,34,8,34,4,2,4,2,7,10
4_2,7,11,16,23,25,28,110,35,21,36,14,39,4,5,7,2,3,10
4_3,5,12,20,25,26,29,117,34,24,38,14,45,7,8,5,1,3,11
4_4,5,9,13,19,22,28,96,33,23,31,13,32,4,4,6,3,6,8
4_5,5,10,15,19,24,28,101,33,23,34,14,34,5,5,4,5,4,8
4_6,7,14,15,18,25,26,105,33,19,39,11,33,7,1,3,7,1,6
4_7,5,14,15,18,25,28,105,33,23,39,11,33,9,1,3,7,3,6
4_8,5,16,16,18,24,26,105,31,21,40,8,34,11,0,2,6,2,7
4_9,5,14,15,17,24,24,99,29,19,38,10,32,9,1,2,7,0,7
4_10,5,12,13,14,20,22,86,27,17,32,8,27,7,1,1,6,2,9
5_1,2,12,16,20,26,30,106,32,28,38,14,36,10,4,4,6,4,9
5_2,2,13,18,22,25,30,110,32,28,38,12,40,11,5,4,3,5,9
5_3,3,13,18,24,26,29,113,32,26,39,13,42,10,5,6,2,3,11
5_4,4,10,14,18,23,29,98,33,25,33,13,32,6,4,4,5,6,8
5_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
5_6,4,9,11,17,22,29,92,33,25,31,13,28,5,2,6,5,7,8
5_7,2,9,11,18,22,27,89,29,25,31,13,29,7,2,7,4,5,9
5_8,2,10,13,18,23,27,93,29,25,33,13,31,8,3,5,5,4,10
5_9,4,11,13,18,23,27,96,31,23,34,12,31,7,2,5,5,4,7
5_10,2,9,9,16,20,24,80,26,22,29,11,25,7,0,7,4,4,11
6_1,4,8,12,15,19,23,81,27,19,27,11,27,4,4,3,4,4,11
6_2,5,9,14,19,23,26,96,31,21,32,14,33,4,5,5,4,3,11
6_3,6,12,16,23,25,29,111,35,23,37,13,39,6,4,7,2,4,14
6_4,5,9,13,17,22,27,93,32,22,31,13,30,4,4,4,5,5,9
6_5,5,10,14,19,24,28,100,33,23,34,14,33,5,4,5,5,4,9
6_6,3,11,13,20,29,28,104,31,25,40,18,33,8,2,7,9,-1,6
6_7,0,4,8,18,27,27,84,27,27,31,23,26,4,4,10,9,0,8
6_8,2,6,11,20,27,26,92,28,24,33,21,31,4,5,9,7,-1,8
6_9,3,9,12,18,25,27,94,30,24,34,16,30,6,3,6,7,2,5
6_10,3,7,10,18,25,26,89,29,23,32,18,28,4,3,8,7,1,6
7_1,9,14,16,19,20,27,105,36,18,34,6,35,5,2,3,1,7,9
7_2,6,11,17,19,22,28,103,34,22,33,11,36,5,6,2,3,6,8
7_3,5,13,19,22,26,28,113,33,23,39,13,41,8,6,3,4,2,9
7_4,5,10,14,19,22,28,98,33,23,32,12,33,5,4,5,3,6,8
7_5,5,10,14,20,24,29,102,34,24,34,14,34,5,4,6,4,5,8
7_6,4,7,12,23,28,30,104,34,26,35,21,35,3,5,11,5,2,10
7_7,1,5,12,22,26,27,93,28,26,31,21,34,4,7,10,4,1,10
7_8,0,5,13,22,26,26,92,26,26,31,21,35,5,8,9,4,0,9
7_9,1,10,16,23,25,25,100,26,24,35,15,39,9,6,7,2,0,2
