Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230418,23043,7,14,8,5,3,26,21,0,33,23,32,16,32,3,4,8,4,4,3,6,3
20230420,23044,2,17,11,2,2,26,18,4,28,24,32,16,37,6,7,7,2,2,4,10,14
20230420,400_1,10,12,4,2,4,28,15,1,36,23,36,13,38,5,4,4,4,4,2,5,1
20230420,400_2,11,10,3,1,4,28,14,1,34,20,34,11,36,4,4,3,2,4,2,2,0
20230420,400_3,8,12,5,2,5,32,11,0,29,19,28,10,29,3,3,5,2,4,3,4,2
20230420,400_4,11,12,4,1,6,31,10,1,33,20,33,9,38,5,4,4,0,5,3,3,4
20230420,400_5,6,13,8,2,5,32,12,0,31,19,31,11,34,4,4,4,1,3,3,5,7
20230420,600_1,9,12,5,2,4,31,14,0,31,26,31,19,30,3,6,4,8,3,2,4,6
20230420,600_2,11,12,4,1,3,31,13,1,31,23,32,17,30,3,5,3,7,2,2,2,5
20230420,600_3,10,11,4,2,4,32,11,1,27,21,26,14,23,3,3,3,7,3,2,2,7
20230420,600_4,9,11,4,3,4,32,11,2,27,22,28,14,25,4,3,4,6,3,2,3,8
20230420,600_5,9,9,7,4,3,30,13,2,26,22,25,16,24,2,3,8,4,3,3,6,10
20230420,1000_1,10,12,5,2,3,23,21,1,33,22,36,13,38,6,5,4,3,3,2,5,2
20230420,1000_2,10,12,5,3,3,25,19,1,33,23,36,14,36,5,4,6,3,3,2,6,1
20230420,1000_3,9,11,6,3,3,25,20,1,33,22,33,13,33,4,3,6,3,4,2,7,1
20230420,1000_4,12,11,2,1,3,24,19,2,33,21,35,12,36,5,4,4,3,3,2,5,3
20230420,1000_5,10,10,3,2,3,27,16,1,30,21,31,14,31,3,4,6,3,3,3,5,7
