Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230718,23082,1,12,14,11,0,9,40,1,34,26,45,9,43,14,1,5,3,3,4,19,15
20230720,23083,5,20,5,0,0,21,24,5,37,23,27,7,28,3,2,4,1,13,2,4,10
20230720,400_1,12,9,1,4,5,25,19,0,38,27,39,14,35,7,2,5,6,5,3,9,14
20230720,400_2,11,9,2,5,4,24,20,0,39,27,39,13,35,6,1,5,6,6,3,8,13
20230720,400_3,11,8,2,6,4,23,21,0,39,28,40,14,36,7,1,6,5,6,3,8,14
20230720,400_4,12,8,2,6,4,22,22,0,39,28,39,14,35,7,1,6,5,6,3,8,14
20230720,400_5,9,10,1,4,4,25,20,0,39,29,39,14,36,7,2,5,6,7,3,9,14
20230720,600_1,8,13,5,5,3,25,19,0,34,29,40,16,38,9,3,8,4,3,3,8,15
20230720,600_2,6,13,5,5,4,26,19,0,32,28,37,16,36,8,3,8,4,3,3,8,15
20230720,600_3,8,13,4,5,4,26,19,0,34,27,38,16,36,7,3,8,4,4,3,8,16
20230720,600_4,7,13,3,4,4,27,18,0,33,27,36,15,34,7,3,8,4,4,3,8,15
20230720,600_5,8,14,4,5,4,27,18,0,34,29,39,16,37,8,3,8,4,3,3,8,16
20230720,1000_1,5,12,5,6,2,24,22,0,34,22,36,12,39,6,5,4,2,4,3,12,15
20230720,1000_2,7,11,4,5,3,27,17,0,33,22,32,12,33,4,5,3,3,5,3,9,11
20230720,1000_3,7,12,5,6,3,25,20,1,34,22,33,11,34,5,3,4,3,5,3,11,14
20230720,1000_4,11,12,5,2,4,27,16,1,33,23,30,12,31,4,4,3,4,6,2,10,11
20230720,1000_5,6,13,4,5,2,24,22,0,35,22,37,11,39,6,4,3,2,4,3,10,15
