Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230613,23067,21,6,0,0,4,34,11,1,33,31,31,25,31,2,9,7,9,4,3,5,12
20230615,23068,5,13,16,1,4,25,21,0,44,22,41,17,33,1,3,3,11,4,3,10,7
20230615,400_1,15,7,2,1,4,31,13,0,29,30,29,19,35,5,9,6,3,6,3,6,12
20230615,400_2,16,7,2,1,3,31,14,0,31,30,30,20,35,4,10,6,5,4,3,7,10
20230615,400_3,14,9,3,1,3,30,16,0,32,29,32,20,38,3,9,6,4,4,3,8,9
20230615,400_4,13,10,2,1,3,31,14,0,32,31,33,21,39,4,10,6,4,4,2,8,10
20230615,400_5,9,11,3,2,3,29,15,0,34,29,32,20,36,3,8,7,4,5,3,6,12
20230615,600_1,18,8,3,0,3,32,12,1,32,30,31,20,29,4,6,6,8,5,3,3,10
20230615,600_2,19,7,2,0,3,32,12,1,32,30,32,21,30,4,6,6,8,4,2,4,9
20230615,600_3,18,8,3,0,2,31,14,2,33,29,34,20,33,4,6,7,7,4,2,4,9
20230615,600_4,17,10,4,0,2,30,14,1,33,29,33,20,33,4,6,6,7,4,2,5,10
20230615,600_5,11,11,5,1,2,33,12,2,33,26,33,19,35,3,6,7,4,4,3,5,10
20230615,1000_1,19,7,1,0,3,34,11,1,32,30,31,22,32,3,7,7,7,4,3,5,12
20230615,1000_2,18,7,1,0,2,35,11,0,33,30,31,23,33,2,8,7,6,4,3,6,13
20230615,1000_3,15,8,2,1,0,35,12,0,34,29,32,21,35,3,8,7,5,4,3,7,14
20230615,1000_4,15,9,1,1,1,33,13,1,33,29,31,21,34,3,8,7,5,4,3,7,13
20230615,1000_5,13,8,4,1,2,32,13,1,35,30,30,18,34,3,7,7,4,8,3,6,14
