Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240118,24008,4,8,9,2,2,25,23,0,129,38,22,47,7,44,12,1,2,4,3,2,3,13,12
20240121,24009,4,10,12,2,2,26,21,1,62,24,22,21,13,17,3,3,3,7,6,3,17,14,13
20240121,100_1,9,9,6,2,4,19,23,1,120,39,23,37,15,45,4,7,6,1,5,2,9,6,6
20240121,100_2,8,9,8,2,4,19,24,2,123,39,23,40,13,46,6,7,5,1,5,2,8,8,7
20240121,100_3,11,7,4,1,6,17,22,1,112,33,26,39,11,46,9,5,7,0,5,1,4,5,5
20240121,100_4,12,6,3,1,5,19,20,1,106,33,27,33,13,42,6,7,6,0,7,2,7,4,6
20240121,100_5,10,8,4,1,4,25,18,1,98,33,30,27,20,38,2,11,10,0,7,2,9,6,8
20240121,200_1,9,8,6,3,4,26,19,0,111,36,25,32,19,41,0,10,7,1,5,2,10,6,7
20240121,200_2,9,9,6,3,4,23,21,0,110,36,26,31,19,40,1,10,7,2,5,2,11,4,8
20240121,200_3,8,8,7,3,3,24,22,0,113,35,25,35,17,41,4,6,8,1,4,3,10,5,10
20240121,200_4,8,11,8,3,3,22,23,1,113,36,25,35,13,41,5,5,7,0,6,3,9,1,13
20240121,200_5,5,12,8,3,2,21,22,3,99,32,29,29,18,37,3,9,6,1,7,3,11,3,11
20240121,300_1,3,13,6,3,1,21,24,0,104,36,23,32,14,34,1,6,3,4,6,2,12,7,7
20240121,300_2,3,13,8,3,1,20,26,0,109,38,24,34,13,35,3,5,3,4,7,3,12,7,7
20240121,300_3,9,8,4,3,2,24,22,0,93,31,25,31,12,30,5,3,5,3,6,2,8,8,12
20240121,300_4,7,9,4,4,2,20,25,1,92,31,25,29,12,31,4,4,5,2,7,2,8,6,13
20240121,300_5,5,10,5,2,1,19,25,2,86,30,24,27,12,28,4,4,3,3,7,2,8,3,10
