Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240118,24008,4,8,9,2,2,25,23,0,38,22,47,7,44,12,1,2,4,3,2,3,12
20240121,24009,4,10,12,2,2,26,21,1,24,22,21,13,17,3,3,3,7,6,3,17,13
20240121,400_1,3,9,5,2,3,24,22,0,33,25,35,14,40,6,7,4,2,4,2,10,10
20240121,400_2,6,7,6,2,3,23,22,0,33,26,37,14,43,7,7,4,2,3,3,8,10
20240121,400_3,6,8,4,2,3,24,22,0,34,25,36,15,40,6,5,7,1,4,2,10,13
20240121,400_4,6,11,3,0,3,21,22,1,33,24,32,15,37,4,5,7,1,5,3,9,11
20240121,400_5,6,14,2,0,3,21,23,1,30,25,29,18,35,3,7,7,1,4,3,9,10
20240121,600_1,10,9,4,1,4,31,14,0,37,28,35,19,43,3,10,5,2,5,2,10,12
20240121,600_2,9,9,5,1,4,29,15,0,36,28,34,18,42,3,10,5,2,6,2,10,14
20240121,600_3,8,9,4,0,2,24,22,0,34,27,30,17,36,3,9,4,3,6,2,7,13
20240121,600_4,9,10,3,1,3,15,27,3,31,21,29,13,35,2,7,4,1,5,2,8,13
20240121,600_5,9,11,4,1,2,13,29,4,30,22,28,14,33,2,7,5,1,5,3,8,10
20240121,1000_1,12,6,2,2,8,27,12,1,36,30,35,23,38,3,8,9,5,3,2,7,9
20240121,1000_2,14,5,2,2,9,25,14,1,36,31,34,21,39,3,9,8,3,5,2,8,12
20240121,1000_3,10,7,2,1,6,23,18,1,35,29,37,17,42,7,8,5,3,5,2,5,12
20240121,1000_4,8,11,3,1,6,23,16,2,34,27,35,16,42,5,9,5,2,4,3,5,9
20240121,1000_5,8,12,6,1,3,20,20,5,33,27,37,18,43,6,9,6,3,3,3,8,9
