key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,3,-1.3,0.9,3.2,4,4
19_8___1__,0,-1.7,1.0,3.6,4,7
3_8___1__,0,-0.6,1.6,3.7,4,6
9_10___1__,0,-0.7,1.3,3.3,4,7
11_8___1__,5,-1.6,0.7,2.9,4,6
2_9___1__,0,-0.3,1.7,3.7,4,9
4_8___1__,0,-1.2,1.4,3.7,4,8
8_8___1__,3,-1.0,1.0,2.9,4,9
10_3___1__,0,-1.4,1.6,4.6,4,4
15_8___1__,1,-0.9,1.5,3.7,4,9
17_10___1__,0,0.3,2.0,3.9,4,5
4_6___1__,1,-0.8,1.4,3.5,4,6
10_8___1__,3,-1.1,0.6,2.3,4,5
11_9___1__,5,-1.9,0.7,3.4,4,4
16_8___1__,0,-1.0,0.8,2.7,4,8
16_9___1__,0,-1.6,0.2,1.9,4,7
17_8___1__,3,-0.5,1.7,3.6,4,5
17_9___1__,0,0.2,2.3,4.4,4,5
20_6___1__,2,-0.8,0.9,2.7,4,6
1_3___1__,0,-1.6,1.1,3.9,4,5
18_7___1__,6,0.1,2.1,4.2,4,5
2_1___1__,0,-0.4,1.8,3.6,4,4
3_2___1__,6,-0.6,1.2,3.2,4,6
10_7___1__,5,-0.2,1.5,3.4,4,7
11_1___1__,6,-1.0,1.1,3.1,4,7
18_6___1__,1,0.7,3.0,5.0,4,9
20_1___1__,3,-0.2,2.1,4.3,4,4
1_1___1__,6,-0.5,2.1,4.5,4,9
1_6___1__,0,-1.0,1.9,4.9,4,4
1_7___1__,2,-1.0,1.4,3.9,3,4
2_2___1__,3,-0.0,1.9,4.0,4,7
4_9___1__,5,-1.0,0.9,2.9,4,8
5_1___1__,2,-0.7,1.6,3.7,4,5
6_7___1__,1,-0.0,1.9,4.0,4,6
6_8___1__,3,-1.5,0.9,3.1,4,6
7_2___1__,3,0.7,2.6,4.6,4,4
9_1___1__,1,0.4,2.5,4.7,4,4
9_7___1__,0,-0.2,2.2,4.6,4,8
10_6___1__,3,-0.7,1.0,2.8,4,7
11_2___1__,3,-0.9,0.9,2.8,4,5
11_10___2__,2,-1.4,0.9,3.2,6,10
4_7___2__,1,0.2,2.6,5.1,6,10
12_8___2__,3,-0.5,1.7,3.8,6,13
14_7___2__,1,-0.7,1.4,3.6,6,9
14_10___2__,2,-1.3,1.5,4.2,6,7
18_10___2__,2,-0.7,1.6,3.7,6,13
2_10___2__,0,-0.9,1.2,3.5,6,12
3_8___2__,0,-0.6,1.6,3.7,6,11
8_7___2__,5,-1.2,0.7,2.4,6,13
8_8___2__,3,-0.9,1.2,3.3,6,13
12_9___2__,3,-0.8,1.9,4.5,6,10
14_9___2__,1,-0.9,1.5,4.0,6,9
15_8___2__,5,-0.8,1.0,2.9,6,10
17_9___2__,0,0.7,2.5,4.2,6,7
18_9___2__,2,-1.2,1.3,3.5,6,9
19_8___2__,3,-0.8,1.9,4.4,6,14
20_6___2__,3,-1.1,0.7,2.6,6,12
4_6___2__,1,-0.7,1.5,3.8,6,12
4_8___2__,5,-1.5,0.6,2.7,6,13
4_9___2__,2,-0.4,1.6,3.6,6,13
