row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,11,13,16,21,29,99,38,20,32,10,29,2,2,3,5,8,14
1_2,6,9,14,18,23,28,98,34,22,32,14,32,3,5,4,5,5,8
1_3,5,7,12,17,22,27,90,32,22,29,15,29,2,5,5,5,5,6
1_4,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,8
1_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
1_6,4,7,11,15,18,26,81,30,22,25,11,26,3,4,4,3,8,5
1_7,3,5,10,16,20,27,81,30,24,25,15,26,2,5,6,4,7,4
1_8,4,8,13,17,20,28,90,32,24,28,12,30,4,5,4,3,8,5
1_9,3,6,11,16,20,29,85,32,26,26,14,27,3,5,5,4,9,8
1_10,6,10,15,22,25,32,110,38,26,35,15,37,4,5,7,3,7,7
2_1,4,8,12,13,19,30,86,34,26,27,11,25,4,4,1,6,11,6
2_2,7,12,14,18,23,31,105,38,24,35,11,32,5,2,4,5,8,14
2_3,4,6,11,18,25,30,94,34,26,31,19,29,2,5,7,7,5,9
2_4,4,7,14,19,23,29,96,33,25,30,16,33,3,7,5,4,6,9
2_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,9
2_6,10,15,18,22,27,29,121,39,19,42,12,40,5,3,4,5,2,7
2_7,12,16,18,23,26,29,124,41,17,42,10,41,4,2,5,3,3,7
2_8,10,12,17,22,27,31,119,41,21,39,15,39,2,5,5,5,4,6
2_9,9,10,16,21,27,31,114,40,22,37,17,37,1,6,5,6,4,6
2_10,8,12,20,26,31,32,129,40,24,43,19,46,4,8,6,5,1,4
3_1,10,11,15,20,25,29,110,39,19,36,14,35,1,4,5,5,4,10
3_2,6,11,14,18,23,31,103,37,25,34,12,32,5,3,4,5,8,11
3_3,6,9,14,19,25,29,102,35,23,34,16,33,3,5,5,6,4,8
3_4,4,8,13,18,22,28,93,32,24,30,14,31,4,5,5,4,6,9
3_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,9
3_6,4,10,13,19,22,23,91,27,19,32,12,32,6,3,6,3,1,3
3_7,3,9,11,18,23,25,89,28,22,32,14,29,6,2,7,5,2,3
3_8,6,11,15,20,25,27,104,33,21,36,14,35,5,4,5,5,2,3
3_9,5,9,14,19,23,26,96,31,21,32,14,33,4,5,5,4,3,4
3_10,7,11,15,20,25,28,106,35,21,36,14,35,4,4,5,5,3,5
4_1,4,8,10,15,19,30,86,34,26,27,11,25,4,2,5,4,11,12
4_2,7,11,14,16,24,29,101,36,22,35,13,30,4,3,2,8,5,8
4_3,5,9,14,18,23,29,98,34,24,32,14,32,4,5,4,5,6,7
4_4,4,7,13,19,23,28,94,32,24,30,16,32,3,6,6,4,5,9
4_5,4,8,14,19,23,28,96,32,24,31,15,33,4,6,5,4,5,8
4_6,6,12,16,21,29,29,113,35,23,41,17,37,6,4,5,8,0,5
4_7,5,10,15,19,28,29,106,34,24,38,18,34,5,5,4,9,1,4
4_8,8,13,16,20,27,31,115,39,23,40,14,36,5,3,4,7,4,3
4_9,8,13,18,21,28,31,119,39,23,41,15,39,5,5,3,7,3,4
4_10,7,13,18,23,29,31,121,38,24,42,16,41,6,5,5,6,2,6
5_1,5,8,10,12,18,29,82,34,24,26,10,22,3,2,2,6,11,15
5_2,6,11,17,20,23,30,107,36,24,34,12,37,5,6,3,3,7,13
5_3,6,11,15,19,23,29,103,35,23,34,12,34,5,4,4,4,6,9
5_4,4,9,13,18,22,28,94,32,24,31,13,31,5,4,5,4,6,10
