Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240818,24095,1,6,3,1,1,7,10,2,70,25,17,22,10,23,2,3,5,2,5,3,6,3,6
20240820,100_1,1,4,1,0,0,10,8,0,101,31,22,33,13,33,5,3,6,2,3,1,2,5,5
20240820,100_2,1,4,2,0,0,10,9,0,107,33,23,34,14,35,4,4,5,2,3,2,3,4,4
20240820,100_3,1,6,2,0,0,9,9,1,98,33,20,34,13,32,4,2,6,3,3,2,3,1,7
20240820,100_4,1,5,2,0,0,10,8,0,108,34,22,36,16,34,4,4,6,4,2,1,2,2,8
20240820,100_5,1,4,2,1,0,9,9,0,120,39,22,40,17,38,3,3,6,6,2,1,3,2,10
20240820,200_1,2,5,1,0,0,11,8,0,95,31,20,32,9,31,5,2,4,2,4,1,2,7,6
20240820,200_2,1,5,2,1,0,11,7,0,112,39,21,37,14,35,2,4,2,6,4,1,3,5,2
20240820,200_3,2,5,1,0,0,10,9,0,92,31,20,31,10,29,5,2,5,4,4,1,3,5,5
20240820,200_4,3,4,1,0,0,9,9,0,101,32,22,34,13,34,6,3,6,3,3,1,2,5,8
20240820,200_5,2,4,2,1,0,9,11,0,103,33,21,36,13,34,6,3,5,4,2,1,3,4,8
20240820,300_1,4,3,0,0,0,9,9,0,103,32,20,36,11,35,6,2,5,2,3,1,1,6,6
20240820,300_2,3,4,0,0,0,10,8,0,115,36,21,39,13,39,5,3,6,3,2,1,2,6,4
20240820,300_3,2,6,2,1,0,9,10,0,91,29,19,30,12,30,4,2,8,2,3,2,4,7,6
20240820,300_4,3,4,1,0,0,10,9,0,107,34,21,36,12,35,5,2,7,3,3,1,2,8,6
20240820,300_5,2,4,2,0,0,9,9,0,112,35,20,38,12,37,5,2,6,3,3,1,2,7,8
