30
red1
more
2_1___1__, 13, 3, [-0.6, 1.3, 3.2], [0, 1, 0, 0, 1, 0, 2, 0, 1, 3, 1, 1, 4, 4, 0, 0, 0, 3, 0, 3, 0, 3, 2, 2, 1, 1, 0, 1, 0, 1, 5, 1, 2, 0, 0, 1, 0, 1, 2, 7] (4, 12)
4_2___1__, 13, 1, [-1.2, 0.7, 2.7], [1, 0, 1, 0, 0, 1, 3, 0, 5, 0, 2, 2, 1, 1, 1, 0, 0, 1, 5, 2, 0, 3, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 3, 1, 2, 0, 0, 1, 0] (5, 12)
9_10___1__, 13, 2, [-0.6, 1.4, 3.3], [0, 0, 0, 0, 0, 2, 3, 0, 5, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 3, 2, 1, 0, 1, 1, 0, 1, 1, 2, 3, 5, 0, 1, 0, 8, 4] (2, 12)
10_6___1__, 13, 3, [-0.2, 1.6, 3.4], [0, 0, 0, 0, 7, 0, 5, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 5, 2, 0, 4, 0, 0, 1, 0, 3, 0, 1, 2, 1, 2, 0, 1, 3, 0, 1, 0, 4, 2] (5, 12)
3_6___1__, 12, 3, [-0.6, 1.4, 3.4], [0, 0, 1, 0, 3, 3, 0, 3, 0, 0, 1, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 5, 0, 2, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 0, 0, 1, 0, 6] (5, 12)
3_9___1__, 12, 3, [0.0, 2.0, 3.8], [0, 0, 0, 0, 0, 6, 3, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 5, 3, 1, 0, 0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 2, 0, 5, 0, 1, 0] (3, 12)
4_1___1__, 12, 3, [-1.2, 1.5, 4.1], [0, 1, 0, 0, 1, 4, 1, 3, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 4, 3, 0, 3, 2, 1, 0, 3, 0, 1, 0, 1, 3, 0, 0, 1, 2, 1, 1, 0, 12] (3, 12)
12_6___1__, 12, 3, [0.5, 2.3, 4.3], [0, 0, 1, 0, 0, 5, 5, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 3, 0, 1, 0, 1, 1, 3, 1, 3, 0, 1, 0, 5, 1] (3, 12)
14_6___1__, 12, 2, [-0.4, 1.4, 3.1], [0, 0, 0, 1, 1, 0, 6, 4, 0, 1, 1, 1, 0, 1, 2, 0, 1, 1, 3, 2, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 3, 0, 1, 0] (4, 12)
20_2___1__, 12, 1, [-0.6, 1.3, 3.0], [1, 0, 1, 0, 0, 1, 3, 6, 3, 1, 0, 1, 4, 0, 1, 4, 3, 0, 3, 2, 2, 1, 1, 0, 1, 0, 0, 0, 1, 3, 4, 1, 1, 0, 0, 0, 2, 1, 6, 1] (2, 12)
20_6___1__, 12, 3, [-0.3, 1.6, 3.3], [0, 2, 0, 1, 3, 0, 6, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0, 1, 0, 1, 4, 0, 1, 3, 0, 1, 0, 4] (4, 12)
20_8___1__, 12, 2, [-0.3, 1.8, 3.8], [0, 0, 2, 0, 6, 0, 4, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 3, 4, 1, 1, 0, 3, 0, 1, 0, 6, 0, 5, 0, 1, 0, 3, 0, 0, 2] (3, 12)
20_9___1__, 12, 2, [-0.6, 1.3, 3.3], [0, 0, 0, 0, 0, 2, 5, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 3, 1, 1, 0, 1, 1, 0, 3, 0, 1, 0, 3, 2, 0, 5, 0, 1, 0, 8] (3, 12)
20_10___1__, 12, 1, [-0.7, 1.3, 3.2], [0, 0, 0, 0, 0, 0, 6, 1, 6, 1, 1, 1, 0, 3, 0, 0, 1, 3, 1, 3, 0, 0, 1, 1, 0, 1, 0, 3, 0, 1, 0, 0, 2, 2, 0, 1, 3, 0, 1, 0] (2, 12)
2_2___1__, 11, 1, [-0.7, 1.2, 2.9], [1, 0, 1, 0, 0, 1, 3, 6, 3, 2, 1, 1, 2, 0, 1, 5, 2, 0, 3, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 1, 3, 4, 0, 0, 1, 0, 1, 2, 1, 3] (5, 12)
3_7___1__, 11, 3, [-0.8, 1.3, 3.5], [0, 0, 0, 0, 4, 6, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 3, 6, 1, 0, 8, 4, 1, 0, 0] (4, 12)
4_6___1__, 11, 3, [-0.2, 1.9, 3.9], [0, 0, 1, 1, 5, 1, 3, 1, 1, 2, 1, 1, 1, 0, 0, 1, 3, 2, 1, 0, 6, 1, 0, 3, 0, 0, 0, 2, 1, 3, 1, 3, 0, 1, 0, 7, 0, 4, 3, 2] (11, 12)
4_7___1__, 11, 3, [0.0, 2.1, 4.4], [0, 0, 1, 1, 5, 1, 3, 1, 3, 0, 3, 1, 0, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 0, 1, 1, 2, 0, 5, 0, 1, 0, 7, 0, 4, 2, 0, 2] (11, 12)
4_8___1__, 11, 2, [-1.2, 1.5, 4.1], [0, 0, 2, 0, 0, 5, 5, 1, 1, 1, 1, 2, 1, 0, 0, 1, 8, 0, 4, 0, 0, 2, 3, 0, 0, 0, 1, 0, 1, 2, 0, 5, 0, 1, 0, 1, 4, 1, 3, 0] (6, 12)
6_6___1__, 11, 3, [-0.1, 1.9, 4.1], [0, 2, 0, 0, 0, 2, 7, 0, 0, 1, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 4, 1, 1, 0, 3, 0, 1, 0, 1, 1, 2, 0, 5, 0, 1, 0, 1, 0, 1, 0] (2, 12)
less
5_7___1__, 5, 3, [-1.0, 1.6, 4.1], [0, 2, 13, 1, 6, 4, 0, 0, 0, 4, 0, 2, 0, 3, 0, 1, 2, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 0, 8, 3, 0, 1, 0, 0, 2, 0, 1] (7, 12)
15_8___1__, 5, 3, [-1.2, 1.5, 4.0], [0, 2, 15, 3, 1, 0, 1, 1, 0, 0, 1, 3, 1, 2, 0, 4, 1, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 3, 0, 1, 0, 3, 0, 3, 3, 0, 1, 0, 0] (3, 12)
19_3___1__, 5, 3, [-1.5, 1.4, 4.1], [0, 1, 0, 17, 4, 1, 1, 0, 0, 1, 3, 1, 2, 0, 3, 2, 2, 3, 0, 0, 0, 0, 0, 2, 3, 6, 1, 0, 4, 3, 4, 3, 2, 0, 6, 0, 3, 0, 1, 0] (5, 12)
5_3___1__, 6, 3, [-1.3, 1.7, 4.6], [0, 1, 0, 5, 11, 4, 1, 1, 0, 0, 0, 0, 8, 0, 3, 2, 2, 3, 0, 0, 0, 0, 0, 2, 2, 0, 6, 1, 0, 4, 3, 4, 1, 1, 2, 0, 7, 3, 0, 2] (4, 12)
