Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
0,133.8,0,42.8,0,52.2,0,111.4,0,35.2,0,99.8,8.7,110.5,5.9,61.4,5.6,96.9,0,107.9,0,51.1,0,77.7,11.1,21.5,28.1,46.3,64.2,113.5,0,143.1,0,73.4,0,94.0,1.4,154.3,0.6,89.5,2.8,99.7,123.6,8.7,39.9,1.9,64.2,6.3,0,159.5,0,108.0,0,106.3,15.5,118.4,3.8,71.9,15.1,89.9,0.7,63.0,3.6,67.1,6.2,159.8,0,105.2,0,51.8,0,84.1,4.8,127.7,3.8,86.9,7.6,79.6,59.2,14.6,31.1,8.1,96.6,29.2,21.7,88.2,12.0,41.1,29.3,59.2,0,153.9,0,127.2,0,164.6,1.3,27.8,0.4,49.1,1.9,121.9,7.0,89.2,3.4,20.4,9.5,75.1
-20.8|34.4|90.0,0.1|69.6|142.1,-4.0|35.6|69.8,-6.3|40.3|82.0,8.4|65.2|126.0,-0.6|57.7|113.6,-22.6|33.1|90.4,-11.0|51.0|107.6,-15.2|21.9|59.2,-3.9|40.7|81.7,-2.4|56.8|117.1,13.5|86.7|163.3,-18.9|33.5|84.0,5.4|47.2|88.8,-2.0|28.1|57.2,-0.9|30.1|60.4,-7.6|50.8|108.8,-17.6|48.4|116.9,-12.2|41.0|96.3,9.2|58.4|107.6,-6.2|27.5|61.8,9.9|42.7|74.1,-24.4|31.4|84.6,13.4|74.4|135.7,-37.7|23.4|93.6,27.6|98.9|170.3,-22.5|18.9|59.1,20.2|67.0|114.9,-36.7|25.3|86.8,42.1|99.5|159.9,-26.1|27.4|83.0,-14.8|42.7|101.1,-18.5|16.2|46.1,-3.8|29.1|60.9,-11.3|44.8|101.8,8.4|66.7|126.3,-24.7|27.9|87.2,16.4|68.1|119.6,-4.2|30.0|64.1,13.5|44.6|79.1,-3.4|52.4|116.3,9.4|77.1|148.5,-22.4|41.4|101.6,-19.2|49.0|120.2,-7.4|30.3|68.6,-9.6|37.9|79.3,-6.8|54.0|116.8,13.8|76.3|138.7,4.5|66.7|129.5,-23.0|37.5|101.2,3.4|38.3|71.2,1.0|41.7|82.9,-3.6|43.7|95.4,9.9|69.8|128.4,-29.7|26.2|83.9,-17.3|46.7|105.8,-10.0|27.9|65.1,-9.8|34.3|73.9,16.5|77.8|141.1,1.3|67.7|137.4,-50.5|9.6|65.7,11.8|92.1|167.2,-26.0|13.3|55.0,19.6|68.6|114.3,-41.1|19.2|78.1,65.6|129.2|189.9,-27.9|34.6|95.7,-13.5|36.4|87.9,-13.3|19.5|52.8,-2.1|31.0|62.1,-8.9|50.4|110.6,-1.9|75.0|148.0,-19.6|30.8|83.8,19.8|67.4|117.1,-7.4|20.7|50.6,4.7|35.3|65.0,-19.5|34.9|86.3,6.7|63.0|116.1,-31.4|34.1|90.9,-30.9|33.3|104.3,-23.9|14.4|53.3,-10.9|34.8|78.7,-7.7|50.8|116.1,11.9|78.4|144.1,-19.0|37.0|92.4,-4.1|50.0|98.8,-12.9|18.9|51.0,0.1|25.5|53.5,-21.0|39.8|106.1,-3.3|59.4|121.5,-12.1|40.0|88.7,24.7|72.7|123.3,2.3|28.1|54.4,16.9|49.7|85.6,-8.2|39.0|85.6,5.5|59.2|109.9,-8.7|44.4|100.0,-33.1|20.3|78.9,-3.6|33.2|65.6,-11.0|26.7|65.9,11.4|56.2|101.6,2.8|52.0|96.0,-42.7|22.4|81.5,-0.4|68.2|131.9,-20.5|19.7|58.1,10.8|50.1|90.1,-21.2|28.0|80.2,29.5|86.9|147.5
