key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,3,-0.6,1.3,3.2,4,12
4_2___1__,1,-1.2,0.7,2.7,5,12
9_10___1__,2,-0.6,1.4,3.3,2,12
10_6___1__,3,-0.2,1.6,3.4,5,12
3_6___1__,3,-0.6,1.4,3.4,5,12
3_9___1__,3,0.0,2.0,3.8,3,12
4_1___1__,3,-1.2,1.5,4.1,3,12
12_6___1__,3,0.5,2.3,4.3,3,12
14_6___1__,2,-0.4,1.4,3.1,4,12
20_2___1__,1,-0.6,1.3,3.0,2,12
20_6___1__,3,-0.3,1.6,3.3,4,12
20_8___1__,2,-0.3,1.8,3.8,3,12
20_9___1__,2,-0.6,1.3,3.3,3,12
20_10___1__,1,-0.7,1.3,3.2,2,12
2_2___1__,1,-0.7,1.2,2.9,5,12
3_7___1__,3,-0.8,1.3,3.5,4,12
4_6___1__,3,-0.2,1.9,3.9,11,12
4_7___1__,3,0.0,2.1,4.4,11,12
4_8___1__,2,-1.2,1.5,4.1,6,12
6_6___1__,3,-0.1,1.9,4.1,2,12
5_7___1__,3,-1.0,1.6,4.1,7,12
15_8___1__,3,-1.2,1.5,4.0,3,12
19_3___1__,3,-1.5,1.4,4.1,5,12
5_3___1__,3,-1.3,1.7,4.6,4,12
13_7___1__,3,-0.4,1.8,4.0,9,12
16_3___1__,3,-1.4,1.3,4.0,5,12
19_8___1__,3,-1.1,1.3,4.1,4,12
19_10___1__,3,-0.2,2.1,4.3,4,12
20_3___1__,3,-1.6,1.4,4.4,4,12
1_6___1__,3,-1.1,1.9,5.0,5,12
2_3___1__,1,-1.1,1.5,4.5,7,12
3_3___1__,3,-1.7,1.5,4.5,4,12
4_10___1__,3,-0.8,1.4,3.5,3,12
5_6___1__,3,-0.3,1.9,4.2,5,12
5_9___1__,3,-1.1,1.3,3.7,4,12
7_3___1__,3,-1.0,2.4,5.5,4,12
8_3___1__,3,-0.7,2.3,5.2,5,12
8_6___1__,3,-0.7,1.4,3.6,3,12
11_8___1__,3,0.1,2.3,4.4,4,12
12_3___1__,3,-0.9,2.0,4.7,6,12
5_8___2__,1,-0.2,1.8,3.6,8,15
4_1___2__,1,-1.7,1.2,3.9,7,15
12_1___2__,1,-3.3,0.3,3.8,8,15
12_6___2__,1,-1.0,1.3,3.5,14,15
17_8___2__,1,-1.6,0.5,2.5,5,15
3_1___2__,1,-1.7,1.6,4.5,9,15
8_7___2__,1,-0.3,1.5,3.2,11,15
9_6___2__,2,-0.5,1.2,3.0,7,15
9_8___2__,1,-1.3,1.1,3.8,7,15
13_1___2__,1,-1.0,1.9,4.9,8,15
14_7___2__,1,-0.7,1.9,4.3,12,15
16_8___2__,1,-1.0,1.4,3.7,5,15
3_2___2__,1,-1.6,0.6,2.9,9,15
4_10___2__,2,-2.1,-0.1,2.0,6,15
5_6___2__,1,-1.8,0.3,2.1,11,15
7_1___2__,4,-2.2,0.7,3.5,6,15
9_1___2__,1,-2.3,0.6,3.7,7,15
11_7___2__,1,-1.5,1.0,3.4,13,15
12_7___2__,1,-0.2,1.7,3.7,14,15
15_8___2__,1,-0.7,1.1,3.2,8,15
7_3___2__,4,-1.4,2.2,5.7,8,15
14_3___2__,2,-1.4,2.2,5.7,8,15
6_2___2__,4,0.3,3.5,6.3,10,15
7_2___2__,5,-0.6,2.1,4.8,7,15
18_3___2__,1,-1.1,2.3,5.7,8,15
1_9___2__,2,-0.1,2.2,4.4,11,15
