row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,5,7,8,10,17,23,70,28,18,24,10,18,2,1,2,7,6,7
1_2,7,14,18,23,26,29,117,36,22,40,12,41,7,4,5,3,3,10
1_3,5,11,16,21,25,29,107,34,24,36,14,37,6,5,5,4,4,11
1_4,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
1_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
1_6,1,5,9,15,19,28,77,29,27,24,14,24,4,4,6,4,9,11
1_7,2,6,11,18,24,29,90,31,27,30,18,29,4,5,7,6,5,11
1_8,0,4,12,26,28,31,101,31,31,32,24,38,4,8,14,2,3,10
1_9,2,7,17,22,26,29,103,31,27,33,19,39,5,10,5,4,3,9
1_10,2,7,17,25,29,31,111,33,29,36,22,42,5,10,8,4,2,10
2_1,5,10,14,15,20,27,91,32,22,30,10,29,5,4,1,5,7,14
2_2,8,15,18,22,24,28,115,36,20,39,9,40,7,3,4,2,4,11
2_3,5,10,15,19,22,29,100,34,24,32,12,34,5,5,4,3,7,12
2_4,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
2_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
2_6,4,10,14,21,23,28,100,32,24,33,13,35,6,4,7,2,5,10
2_7,4,11,15,21,25,29,105,33,25,36,14,36,7,4,6,4,4,14
2_8,2,9,18,23,27,30,109,32,28,36,18,41,7,9,5,4,3,13
2_9,2,11,17,21,25,29,105,31,27,36,14,38,9,6,4,4,4,10
2_10,2,11,18,21,27,30,109,32,28,38,16,39,9,7,3,6,3,10
3_1,7,11,14,13,18,26,89,33,19,29,7,27,4,3,-1,5,8,11
3_2,8,11,17,22,25,29,112,37,21,36,14,39,3,6,5,3,4,9
3_3,5,9,15,19,23,28,99,33,23,32,14,34,4,6,4,4,5,11
3_4,4,9,15,19,23,29,99,33,25,32,14,34,5,6,4,4,6,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,2,8,15,19,23,30,97,32,28,31,15,34,6,7,4,4,7,12
3_7,4,9,14,19,24,30,100,34,26,33,15,33,5,5,5,5,6,9
3_8,4,7,18,24,28,32,113,36,28,35,21,42,3,11,6,4,4,14
3_9,5,11,18,23,26,31,114,36,26,37,15,41,6,7,5,3,5,6
3_10,5,9,15,22,26,32,109,37,27,35,17,37,4,6,7,4,6,9
4_1,4,12,18,20,22,29,105,33,25,34,10,38,8,6,2,2,7,14
4_2,6,11,17,21,25,29,109,35,23,36,14,38,5,6,4,4,4,9
4_3,5,11,16,19,23,28,102,33,23,34,12,35,6,5,3,4,5,11
