14_7: xx, [3, 7, 14, 19, 25, 30] [3, 1, 1, 1, 1, 2, 0, 1, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 1, 0]
20_9: xx, [4, 12, 21, 25, 29, 30] [3, 1, 1, 0, 2, 0, 1, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]
10_6: xx, [3, 10, 12, 19, 23, 27] [3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 2, 2, 2, 0, 1, 2, 2, 0, 0, 0]
10_8: xx, [2, 5, 12, 19, 28, 30] [4, 2, 1, 2, 1, 3, 0, 2, 1, 1, 0, 1, 0, 0, 0, 2, 1, 1, 2, 1]
3_9: xx, [5, 11, 18, 23, 26, 31] [3, 2, 0, 1, 0, 2, 1, 3, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 1]
4_6: xx, [3, 12, 15, 19, 21, 30] [3, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2]
11_6: xx, [4, 9, 13, 19, 22, 31] [3, 1, 2, 0, 0, 3, 1, 1, 1, 2, 1, 1, 0, 2, 0, 2, 1, 1, 0, 0]
13_7: xx, [5, 9, 13, 22, 33, 32] [3, 1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 3, 0, 1, 1, 1, 1, 2, 1, 0]
15_8: xx, [1, 4, 13, 23, 28, 31] [3, 2, 3, 2, 3, 1, 0, 1, 1, 2, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1]
9_9: xx, [3, 12, 21, 24, 28, 31] [3, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 1, 0, 0, 2, 3, 1, 1, 2, 2]
19_9: xx, [3, 11, 15, 20, 27, 31] [4, 2, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 2, 1, 2, 2, 1, 1, 1, 1]
