row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,11,15,16,23,29,96,31,27,34,12,31,9,4,1,7,6,11
1_2,3,9,15,21,26,30,104,33,27,35,17,36,6,6,6,5,4,9
1_3,5,9,12,16,21,27,90,32,22,30,12,28,4,3,4,5,6,10
1_4,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,8
1_5,4,9,13,19,24,29,98,33,25,33,15,32,5,4,6,5,5,8
1_6,1,9,14,18,23,30,95,31,29,32,14,32,8,5,4,5,7,7
1_7,1,10,15,20,24,32,102,33,31,34,14,35,9,5,5,4,8,9
1_8,3,10,16,20,25,31,105,34,28,35,15,36,7,6,4,5,6,6
1_9,6,11,19,21,28,31,116,37,25,39,17,40,5,8,2,7,3,6
1_10,5,11,17,20,27,32,112,37,27,38,16,37,6,6,3,7,5,6
2_1,3,10,18,21,26,29,107,32,26,36,16,39,7,8,3,5,3,9
2_2,4,13,18,23,26,29,113,33,25,39,13,41,9,5,5,3,3,11
2_3,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,8
2_4,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_6,11,15,20,22,27,31,126,42,20,42,12,42,4,5,2,5,4,6
2_7,7,14,18,23,26,31,119,38,24,40,12,41,7,4,5,3,5,6
2_8,6,14,19,23,28,31,121,37,25,42,14,42,8,5,4,5,3,8
2_9,7,15,20,23,26,32,123,39,25,41,11,43,8,5,3,3,6,3
2_10,6,13,19,24,27,32,121,38,26,40,14,43,7,6,5,3,5,8
3_1,3,14,19,21,29,29,115,32,26,43,15,40,11,5,2,8,0,10
3_2,4,10,17,21,27,30,109,34,26,37,17,38,6,7,4,6,3,10
3_3,5,9,14,18,24,27,97,32,22,33,15,32,4,5,4,6,3,8
3_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,6,8,10,19,24,30,97,36,24,32,16,29,2,2,9,5,6,9
3_7,6,9,11,17,23,30,96,36,24,32,14,28,3,2,6,6,7,10
3_8,3,8,10,15,25,30,91,33,27,33,17,25,5,2,5,10,5,10
3_9,4,6,10,19,24,31,94,35,27,30,18,29,2,4,9,5,7,7
3_10,3,7,12,19,24,30,95,33,27,31,17,31,4,5,7,5,6,7
