6_4: 1, [4, 9, 12, 17, 22, 28] [3, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]
5_4: 0, [5, 11, 16, 21, 24, 30] [3, 1, 1, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 0, 2]
11_3: 2, [3, 6, 10, 16, 19, 26] [4, 2, 2, 2, 2, 0, 0, 2, 1, 1, 2, 2, 0, 2, 0, 1, 0, 0, 0, 1]
4_4: 0, [4, 10, 15, 20, 24, 29] [3, 2, 2, 0, 0, 0, 1, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0, 1, 0, 2]
11_8: 1, [2, 6, 12, 20, 24, 28] [4, 1, 1, 0, 0, 3, 2, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1]
14_9: 1, [6, 11, 12, 16, 24, 30] [3, 1, 1, 0, 0, 1, 0, 0, 2, 3, 1, 0, 1, 1, 2, 3, 0, 2, 2, 2]
16_6: 2, [3, 6, 7, 18, 19, 24] [3, 2, 1, 1, 2, 2, 2, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]
18_4: 0, [5, 11, 14, 20, 25, 29] [3, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 0, 0, 1, 0, 2]
20_3: 0, [4, 7, 12, 16, 21, 27] [3, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 1, 1, 3, 1, 0]
1_4: 0, [5, 12, 15, 20, 23, 30] [3, 2, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 2, 1, 0, 1, 0, 1]
2_1: 0, [5, 7, 7, 11, 15, 20] [4, 0, 1, 2, 1, 1, 0, 2, 2, 2, 1, 3, 1, 0, 1, 1, 0, 1, 2, 1]
2_8: 1, [6, 7, 11, 22, 23, 25] [3, 2, 3, 2, 1, 2, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1, 0, 0]
3_4: 0, [4, 10, 14, 21, 24, 30] [3, 2, 1, 0, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 2]
7_6: 2, [3, 8, 11, 19, 23, 27] [3, 1, 1, 1, 3, 0, 1, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1, 2]
10_4: 0, [5, 11, 16, 21, 25, 30] [3, 2, 1, 0, 1, 2, 1, 2, 1, 1, 2, 0, 1, 2, 2, 1, 0, 0, 1, 1]
8_4: 1, [4, 10, 14, 19, 23, 29] [3, 1, 3, 2, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1]
14_8: 1, [4, 7, 11, 17, 23, 30] [3, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 2, 3, 0, 1, 3, 0, 1, 1, 1]
