row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,6,9,13,14,19,64,22,16,20,8,22,3,3,4,1,5,8
1_2,3,6,10,13,16,22,70,25,19,22,10,23,3,4,3,3,6,5
1_3,3,7,12,16,19,26,83,29,23,26,12,28,4,5,4,3,7,7
1_4,5,12,15,20,23,30,105,35,25,35,11,35,7,3,5,3,7,7
1_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
1_6,6,9,10,21,27,31,104,37,25,36,18,31,3,1,11,6,4,4
1_7,8,9,14,18,25,32,106,40,24,34,16,32,1,5,4,7,7,8
1_8,10,10,12,20,27,30,109,40,20,37,17,32,0,2,8,7,3,7
1_9,12,13,16,22,28,30,121,42,18,41,15,38,1,3,6,6,2,11
1_10,12,14,17,22,28,30,123,42,18,42,14,39,2,3,5,6,2,11
2_1,5,7,7,11,15,20,65,25,15,22,8,18,2,0,4,4,5,7
2_2,4,5,6,11,17,22,65,26,18,22,12,17,1,1,5,6,5,6
2_3,4,6,9,14,18,27,78,31,23,24,12,23,2,3,5,4,9,5
2_4,4,10,13,18,23,29,97,33,25,33,13,31,6,3,5,5,6,5
2_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,8
2_6,5,8,14,20,23,26,96,31,21,31,15,34,3,6,6,3,3,7
2_7,5,10,14,22,24,27,102,32,22,34,14,36,5,4,8,2,3,10
2_8,6,7,11,22,23,25,94,31,19,30,16,33,1,4,11,1,2,12
2_9,7,10,13,22,22,24,98,31,17,32,12,35,3,3,9,0,2,13
2_10,9,14,15,21,21,27,107,36,18,35,7,36,5,1,6,0,6,12
3_1,5,6,10,13,17,24,75,29,19,23,11,23,1,4,3,4,7,8
3_2,5,5,9,13,18,23,73,28,18,23,13,22,0,4,4,5,5,6
3_3,3,4,11,17,21,27,83,30,24,25,17,28,1,7,6,4,6,6
3_4,4,10,14,21,24,30,103,34,26,34,14,35,6,4,7,3,6,5
3_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,8
3_6,6,11,17,17,23,27,101,33,21,34,12,34,5,6,0,6,4,4
3_7,7,13,16,17,23,29,105,36,22,36,10,33,6,3,1,6,6,7
3_8,8,12,16,19,22,29,106,37,21,34,10,35,4,4,3,3,7,11
3_9,7,10,14,18,21,27,97,34,20,31,11,32,3,4,4,3,6,10
3_10,9,12,16,20,24,27,108,36,18,36,12,36,3,4,4,4,3,10
4_1,2,3,6,11,15,24,61,26,22,18,12,17,1,3,5,4,9,10
4_2,2,3,8,13,19,24,69,26,22,22,16,21,1,5,5,6,5,9
4_3,4,8,13,18,21,27,91,31,23,29,13,31,4,5,5,3,6,5
4_4,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,3
4_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,8
4_6,7,11,16,21,24,30,109,37,23,35,13,37,4,5,5,3,6,4
4_7,5,12,13,21,25,27,103,32,22,37,13,34,7,1,8,4,2,9
4_8,8,10,13,22,25,29,107,37,21,35,15,35,2,3,9,3,4,11
4_9,7,7,10,18,23,27,92,34,20,30,16,28,0,3,8,5,4,15
4_10,10,10,14,19,24,28,105,38,18,34,14,33,0,4,5,5,4,13
5_1,2,3,4,10,19,24,62,26,22,22,16,14,1,1,6,9,5,5
5_2,3,4,7,13,20,24,71,27,21,24,16,20,1,3,6,7,4,2
5_3,4,7,12,16,20,26,85,30,22,27,13,28,3,5,4,4,6,6
5_4,5,11,16,21,24,30,107,35,25,35,13,37,6,5,5,3,6,7
5_5,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
5_6,5,13,14,20,27,28,107,33,23,40,14,34,8,1,6,7,1,13
5_7,5,10,14,20,28,30,107,35,25,38,18,34,5,4,6,8,2,11
5_8,8,11,15,23,27,29,113,37,21,38,16,38,3,4,8,4,2,14
5_9,9,12,14,23,27,29,114,38,20,39,15,37,3,2,9,4,2,13
5_10,8,11,12,21,27,30,109,38,22,38,16,33,3,1,9,6,3,13
6_1,1,2,6,12,16,21,58,22,20,18,14,18,1,4,6,4,5,5
6_2,2,2,7,13,20,24,68,26,22,22,18,20,0,5,6,7,4,4
6_3,4,6,11,14,19,24,78,28,20,25,13,25,2,5,3,5,5,4
6_4,4,9,12,17,22,28,92,32,24,31,13,29,5,3,5,5,6,4
6_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
6_6,1,5,7,15,21,30,79,31,29,26,16,22,4,2,8,6,9,6
6_7,2,4,7,16,24,31,84,33,29,28,20,23,2,3,9,8,7,6
6_8,7,9,12,18,24,30,100,37,23,33,15,30,2,3,6,6,6,9
6_9,8,10,12,18,24,29,101,37,21,34,14,30,2,2,6,6,5,10
6_10,7,12,14,19,23,28,103,35,21,35,11,33,5,2,5,4,5,11
7_1,4,4,6,10,16,24,64,28,20,20,12,16,0,2,4,6,8,8
7_2,4,5,8,13,19,25,74,29,21,24,14,21,1,3,5,6,6,6
7_3,4,7,12,16,20,26,85,30,22,27,13,28,3,5,4,4,6,4
7_4,5,12,15,20,24,29,105,34,24,36,12,35,7,3,5,4,5,5
