Date,16_7,7_7,5_9,6_9,13_7,5_8,10_1,12_10,16_6,17_2,6_1,6_2,10_2,15_6,20_2,1_1,1_7,2_6,2_9,4_2
20240509,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,1,0,2,1,0
20240512,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,1,2
20240514,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
20240516,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,0,1,1,0
20240519,0,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0
20240521,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20240523,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1
20240526,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240530,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,1,2
20240602,0,0,2,0,0,1,1,0,0,1,0,0,0,1,2,0,1,1,0,1
20240604,0,1,0,1,0,2,1,0,1,1,1,1,0,2,2,0,2,1,0,1
20240606,1,1,2,0,1,0,0,1,1,1,0,1,2,0,0,1,0,2,1,1
20240609,0,0,0,0,0,1,0,3,1,0,1,0,1,0,2,0,0,1,0,0
20240611,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
20240613,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
20240616,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
20240618,1,1,1,0,1,0,0,2,1,1,1,0,1,1,0,2,1,0,1,0
20240620,0,3,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1
20240623,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
20240625,0,1,1,0,1,1,2,0,1,0,1,1,0,0,1,0,2,1,1,1
20240627,1,2,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
20240630,0,0,0,1,0,1,2,0,1,0,1,1,0,1,1,0,0,2,0,1
20240702,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
20240704,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240707,1,0,2,0,0,2,1,0,1,0,1,1,0,0,1,1,1,1,1,1
20240709,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,2,1,1,1,1
20240711,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,0,1,0
20240714,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0
20240716,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20240718,1,0,1,1,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,1
20240721,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
20240723,3,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,2,1,0,0
