bravo3.A1_3    110_[0, 0, 9, 8, 3, 0, 3, 17, 3, 11, 0, 10, 12, 0, 2]    (11)
bravo3.D4_6    109_[15, 2, 3, 8, 0, 1, 3, 9, 1, 0, 0, 4, 4, 0, 13]    (28)
bravo1.D3_5    109_[11, 8, 0, 18, 18, 13, 3, 4, 1, 7, 1, 0, 1, 13, 9]    (5)
bravo3.A4_7    109_[10, 1, 0, 3, 0, 5, 4, 5, 3, 2, 1, 13, 6, 6, 2]    (18)
bravo1.A3_8    109_[7, 0, 1, 13, 1, 3, 0, 6, 9, 0, 3, 11, 3, 2, 15]    (9)
bravo2.D4_4    109_[4, 4, 0, 6, 2, 0, 0, 1, 1, 4, 7, 4, 3, 20, 15]    (11)
bravo3.A2_5    109_[3, 1, 1, 7, 0, 2, 14, 3, 6, 0, 5, 1, 4, 2, 2]    (7)
bravo1.A4_11    109_[2, 0, 1, 2, 2, 3, 14, 1, 2, 0, 1, 4, 1, 12, 1]    (16)
bravo3.A3_9    109_[2, 0, 10, 1, 5, 1, 4, 11, 2, 9, 6, 3, 1, 19, 0]    (18)
bravo1.D5_4    109_[1, 2, 0, 4, 4, 9, 7, 1, 0, 1, 11, 0, 16, 22, 9]    (19)
bravo1.D4_5    109_[0, 8, 2, 4, 6, 10, 0, 1, 9, 0, 2, 2, 1, 5, 0]    (12)
bravo2.A3_10    109_[0, 1, 2, 5, 4, 14, 8, 3, 15, 4, 0, 0, 8, 9, 1]    (6)
bravo2.D3_2    109_[0, 3, 3, 0, 1, 10, 1, 7, 0, 3, 2, 4, 10, 4, 1]    (30)
bravo2.D5_3    109_[0, 1, 0, 0, 27, 0, 3, 2, 4, 2, 3, 4, 1, 0, 2]    (13)
bravo1.A4_6    108_[20, 0, 14, 2, 7, 0, 1, 5, 4, 9, 1, 5, 1, 6, 4]    (23)
bravo1.D3_13    108_[10, 0, 3, 6, 4, 1, 1, 2, 11, 1, 4, 0, 4, 10, 4]    (23)
bravo2.A4_6    108_[8, 1, 2, 0, 2, 10, 0, 7, 0, 3, 0, 4, 6, 2, 9]    (25)
bravo2.D3_10    108_[5, 1, 3, 2, 4, 4, 4, 2, 1, 6, 12, 3, 0, 5, 2]    (16)
bravo1.D1_2    108_[2, 0, 9, 11, 3, 2, 3, 4, 2, 4, 12, 1, 5, 0, 4]    (9)
bravo3.D1_4    108_[2, 1, 6, 7, 8, 3, 0, 0, 8, 1, 0, 0, 0, 20, 2]    (12)
bravo1.D4_14    108_[1, 12, 5, 4, 1, 1, 7, 4, 0, 1, 0, 4, 2, 5, 7]    (29)
bravo1.A3_13    108_[0, 12, 4, 2, 3, 1, 1, 1, 3, 2, 8, 2, 3, 0, 6]    (21)
bravo1.D4_4    108_[0, 3, 15, 1, 5, 3, 12, 3, 0, 5, 6, 5, 17, 6, 10]    (9)
bravo2.A6_5    108_[0, 7, 2, 0, 0, 1, 6, 0, 22, 1, 5, 2, 15, 0, 21]    (22)
bravo3.A3_13    108_[0, 2, 11, 3, 2, 4, 0, 3, 4, 18, 3, 1, 2, 1, 3]    (25)
bravo3.D2_3    107_[12, 7, 8, 11, 0, 8, 4, 1, 0, 1, 6, 2, 4, 8, 15]    (8)
bravo3.A6_4    107_[11, 0, 2, 3, 10, 8, 8, 4, 0, 14, 2, 3, 6, 7, 1]    (32)
bravo3.A2_12    107_[6, 0, 4, 9, 3, 1, 2, 0, 2, 0, 5, 0, 12, 1, 0]    (8)
bravo2.A1_2    107_[5, 4, 2, 2, 6, 0, 11, 1, 0, 0, 7, 0, 7, 2, 1]    (6)
bravo1.A1_6    107_[4, 0, 0, 1, 9, 4, 4, 4, 3, 6, 0, 5, 0, 0, 3]    (10)
bravo3.A5_8    107_[4, 1, 3, 1, 3, 4, 2, 7, 2, 6, 2, 5, 6, 0, 7]    (25)
bravo1.A2_4    107_[3, 0, 4, 9, 5, 18, 3, 0, 6, 1, 2, 2, 0, 2, 3]    (11)
bravo2.D4_5    107_[3, 18, 3, 8, 1, 1, 2, 6, 1, 4, 1, 2, 0, 0, 1]    (14)
bravo3.D5_3    107_[2, 1, 7, 3, 19, 0, 2, 8, 2, 5, 0, 0, 2, 2, 6]    (18)
bravo1.A6_2    107_[0, 6, 1, 4, 14, 4, 4, 1, 6, 1, 1, 3, 3, 5, 0]    (32)
bravo3.D3_4    107_[0, 21, 9, 6, 3, 4, 9, 7, 1, 4, 2, 14, 2, 1, 2]    (23)
bravo1.D2_10    106_[8, 1, 1, 5, 7, 5, 1, 1, 12, 12, 1, 2, 2, 11, 1]    (3)
bravo1.A2_6    106_[7, 8, 3, 2, 5, 3, 2, 20, 1, 2, 13, 3, 1, 6, 5]    (9)
bravo2.A2_5    106_[7, 7, 2, 0, 6, 2, 0, 3, 3, 6, 0, 3, 1, 6, 2]    (7)
bravo3.D3_2    106_[5, 5, 0, 0, 0, 4, 4, 5, 6, 2, 4, 3, 1, 2, 1]    (28)
bravo2.D4_10    106_[4, 3, 15, 2, 5, 1, 8, 1, 6, 0, 4, 0, 1, 0, 4]    (21)
bravo3.D2_9    106_[4, 0, 1, 8, 1, 10, 3, 11, 3, 1, 10, 3, 7, 4, 3]    (17)
bravo3.A1_5    106_[2, 7, 5, 0, 11, 3, 0, 7, 2, 0, 0, 0, 3, 16, 2]    (12)
bravo3.D2_2    106_[2, 1, 1, 0, 0, 6, 5, 4, 2, 0, 0, 10, 3, 5, 0]    (5)
bravo1.D4_10    106_[1, 6, 2, 4, 7, 7, 4, 3, 5, 9, 5, 11, 7, 2, 8]    (20)
bravo1.D2_9    106_[1, 3, 4, 3, 1, 1, 6, 1, 0, 5, 6, 1, 1, 1, 3]    (4)
bravo1.D5_6    106_[1, 0, 0, 2, 6, 12, 4, 4, 1, 2, 1, 4, 4, 1, 0]    (24)
bravo1.D1_3    106_[0, 0, 1, 1, 4, 7, 2, 0, 21, 1, 3, 13, 4, 6, 3]    (11)
bravo1.D2_2    106_[0, 6, 0, 0, 3, 3, 8, 9, 11, 0, 3, 0, 0, 4, 4]    (19)
bravo1.D5_3    106_[0, 1, 12, 0, 14, 7, 1, 1, 4, 9, 13, 4, 1, 1, 1]    (20)
bravo1.A3_19    105_[18, 3, 1, 2, 6, 4, 7, 1, 0, 1, 8, 6, 1, 10, 10]    (8)
bravo2.A1_6    105_[15, 8, 4, 8, 10, 21, 0, 0, 0, 8, 3, 0, 6, 1, 2]    (13)
bravo3.D2_1    105_[9, 2, 9, 0, 0, 3, 1, 1, 0, 0, 8, 6, 14, 1, 1]    (21)
bravo2.D3_14    105_[8, 1, 0, 3, 1, 15, 1, 0, 0, 0, 10, 18, 0, 3, 4]    (18)
bravo1.A3_17    105_[5, 1, 7, 2, 0, 7, 12, 2, 4, 10, 3, 0, 3, 10, 1]    (19)
bravo1.A4_10    105_[4, 5, 3, 1, 3, 4, 0, 2, 4, 0, 14, 33, 5, 5, 3]    (21)
bravo3.D3_1    105_[4, 1, 4, 10, 4, 0, 2, 1, 27, 0, 6, 4, 1, 2, 1]    (15)
bravo1.A2_2    105_[3, 2, 1, 1, 12, 4, 4, 3, 8, 1, 1, 0, 1, 1, 5]    (7)
bravo1.A3_25    105_[3, 4, 16, 0, 0, 7, 5, 1, 1, 8, 14, 12, 1, 6, 4]    (29)
bravo1.D4_17    105_[3, 1, 0, 2, 1, 13, 0, 5, 5, 5, 8, 6, 9, 6, 2]    (21)
bravo1.D3_4    105_[3, 4, 16, 0, 0, 7, 7, 1, 10, 8, 3, 12, 1, 0, 6]    (29)
bravo2.A3_8    105_[3, 4, 5, 0, 10, 9, 6, 7, 6, 0, 3, 8, 6, 4, 0]    (14)
bravo2.D3_3    105_[3, 3, 3, 2, 6, 0, 8, 7, 0, 4, 3, 4, 0, 0, 3]    (23)
bravo3.D5_5    105_[3, 1, 0, 1, 3, 0, 37, 5, 0, 17, 7, 7, 9, 3, 0]    (25)
bravo3.D6_2    105_[3, 0, 3, 1, 2, 2, 4, 1, 6, 7, 6, 30, 7, 11, 5]    (30)
bravo1.A1_1    105_[2, 3, 4, 3, 5, 0, 0, 0, 8, 12, 4, 1, 6, 8, 0]    (1)
bravo2.A2_8    105_[2, 4, 9, 8, 0, 7, 4, 7, 2, 4, 0, 14, 12, 2, 3]    (21)
bravo1.A4_5    105_[1, 1, 23, 1, 0, 3, 1, 0, 6, 13, 5, 1, 5, 2, 2]    (27)
bravo1.D3_14    105_[1, 3, 2, 0, 1, 4, 14, 6, 2, 2, 2, 2, 1, 1, 0]    (22)
bravo1.A6_1    105_[0, 16, 6, 5, 2, 5, 2, 10, 0, 3, 4, 3, 12, 3, 0]    (33)
bravo3.A5_3    105_[0, 10, 1, 0, 0, 3, 1, 6, 1, 24, 6, 9, 4, 5, 0]    (22)
bravo1.D3_10    104_[19, 2, 4, 0, 5, 12, 2, 1, 15, 1, 10, 9, 5, 6, 0]    (8)
bravo3.D5_8    104_[10, 0, 3, 12, 1, 1, 3, 5, 3, 1, 4, 0, 6, 8, 2]    (20)
bravo2.A5_1    104_[8, 1, 4, 5, 8, 4, 4, 8, 1, 1, 3, 10, 7, 1, 0]    (31)
bravo2.D1_6    104_[5, 8, 4, 7, 0, 1, 11, 8, 7, 0, 5, 2, 3, 3, 5]    (13)
bravo3.A1_2    104_[5, 4, 2, 2, 6, 0, 11, 1, 0, 0, 7, 0, 7, 2, 1]    (6)
bravo3.A4_9    104_[4, 6, 0, 5, 7, 7, 0, 4, 3, 3, 1, 2, 4, 2, 3]    (31)
bravo3.D4_4    104_[3, 0, 9, 0, 1, 0, 7, 4, 10, 1, 0, 0, 6, 2, 4]    (11)
bravo1.A2_8    104_[2, 1, 16, 2, 6, 5, 2, 5, 0, 0, 3, 4, 7, 10, 3]    (2)
bravo1.D2_1    104_[2, 17, 2, 6, 0, 2, 5, 2, 1, 12, 2, 6, 4, 0, 1]    (21)
bravo2.D1_5    104_[2, 0, 2, 0, 4, 4, 1, 10, 2, 12, 1, 0, 0, 1, 4]    (10)
bravo3.D4_3    104_[2, 6, 0, 12, 0, 3, 3, 0, 0, 0, 5, 1, 5, 4, 3]    (16)
bravo1.A2_3    104_[0, 3, 1, 7, 0, 1, 15, 3, 4, 1, 0, 6, 2, 7, 0]    (10)
bravo1.A1_3    104_[0, 2, 5, 0, 4, 8, 1, 1, 15, 1, 2, 0, 4, 26, 3]    (7)
bravo2.D4_2    104_[0, 1, 4, 5, 13, 0, 3, 3, 1, 4, 12, 4, 3, 1, 4]    (16)
bravo3.A2_2    104_[0, 9, 0, 6, 16, 4, 6, 14, 0, 0, 10, 10, 7, 5, 10]    (6)
bravo3.A6_5    104_[0, 7, 2, 1, 0, 7, 6, 15, 8, 7, 11, 2, 5, 0, 25]    (22)
bravo3.D2_10    104_[0, 2, 1, 11, 8, 7, 5, 13, 4, 3, 1, 0, 1, 0, 3]    (7)
bravo3.D6_3    104_[0, 5, 3, 4, 1, 3, 1, 3, 2, 5, 2, 8, 6, 1, 3]    (20)
bravo1.A3_18    103_[23, 4, 3, 0, 8, 0, 13, 1, 0, 17, 2, 8, 0, 5, 4]    (25)
bravo1.A4_1    103_[16, 0, 8, 2, 8, 4, 0, 4, 17, 4, 2, 20, 4, 2, 4]    (31)
bravo1.D3_17    103_[11, 6, 0, 2, 13, 3, 4, 9, 9, 4, 0, 14, 3, 4, 7]    (14)
bravo2.A4_4    103_[6, 29, 0, 0, 10, 1, 1, 2, 2, 2, 10, 0, 1, 11, 2]    (13)
bravo2.D3_5    103_[3, 11, 19, 20, 1, 8, 2, 0, 8, 3, 2, 4, 4, 3, 0]    (8)
bravo1.D6_1    103_[2, 0, 10, 0, 8, 1, 0, 1, 7, 7, 6, 3, 2, 7, 7]    (31)
bravo2.D3_6    103_[2, 2, 6, 2, 0, 3, 1, 0, 6, 0, 4, 2, 1, 2, 1]    (27)
bravo3.A2_7    103_[2, 11, 1, 0, 0, 14, 22, 3, 3, 5, 1, 1, 9, 13, 0]    (2)
bravo3.D1_6    103_[2, 6, 6, 0, 1, 0, 4, 1, 7, 2, 8, 4, 3, 7, 6]    (11)
bravo1.A4_16    103_[0, 0, 0, 3, 7, 0, 0, 10, 9, 2, 7, 8, 8, 19, 1]    (11)
bravo2.D6_6    103_[0, 10, 1, 0, 6, 9, 11, 2, 1, 0, 3, 0, 0, 1, 15]    (22)
bravo1.A5_4    102_[17, 4, 5, 6, 0, 6, 1, 8, 5, 0, 4, 5, 2, 6, 0]    (30)
bravo2.A3_13    102_[12, 8, 0, 2, 1, 0, 0, 1, 17, 4, 1, 1, 3, 0, 3]    (16)
bravo2.D6_1    102_[12, 0, 10, 5, 4, 0, 8, 5, 1, 5, 6, 9, 20, 0, 3]    (25)
bravo1.A4_13    102_[11, 0, 0, 11, 1, 0, 9, 1, 2, 13, 3, 6, 22, 1, 3]    (29)
bravo2.A6_4    102_[11, 2, 0, 3, 1, 8, 22, 0, 7, 6, 2, 3, 0, 5, 0]    (32)
bravo1.D2_6    102_[8, 9, 2, 0, 7, 12, 5, 0, 4, 5, 5, 0, 3, 0, 4]    (12)
bravo2.A2_12    102_[5, 7, 1, 4, 8, 4, 2, 4, 6, 2, 1, 6, 4, 0, 1]    (14)
bravo2.A4_9    102_[4, 3, 3, 9, 3, 7, 0, 0, 3, 3, 5, 7, 3, 2, 0]    (21)
bravo2.D6_4    102_[4, 1, 3, 5, 0, 9, 1, 26, 5, 7, 0, 0, 1, 5, 2]    (27)
bravo2.A3_14    102_[3, 3, 6, 4, 12, 2, 1, 1, 8, 4, 1, 4, 8, 1, 5]    (28)
bravo3.A3_11    102_[3, 16, 6, 1, 2, 3, 3, 3, 13, 1, 2, 6, 0, 1, 6]    (10)
bravo1.D4_16    102_[2, 7, 0, 0, 0, 1, 0, 3, 5, 1, 11, 2, 5, 0, 1]    (16)
bravo2.D2_4    102_[2, 5, 1, 6, 0, 4, 1, 5, 0, 4, 2, 0, 1, 0, 3]    (27)
bravo2.D4_8    102_[2, 0, 0, 0, 5, 3, 1, 3, 8, 1, 3, 0, 0, 1, 5]    (27)
bravo1.A1_5    102_[1, 2, 4, 22, 0, 2, 0, 6, 6, 3, 2, 8, 18, 1, 2]    (2)
bravo2.A6_1    102_[1, 23, 5, 2, 5, 2, 10, 0, 3, 4, 3, 12, 3, 0, 6]    (33)
bravo3.A6_1    102_[1, 23, 5, 2, 5, 2, 10, 0, 3, 4, 3, 12, 3, 0, 6]    (33)
bravo3.A3_10    101_[10, 9, 0, 9, 2, 5, 2, 0, 3, 0, 16, 7, 10, 0, 6]    (6)
bravo2.A3_7    101_[7, 2, 17, 0, 1, 3, 2, 2, 0, 1, 5, 1, 6, 5, 9]    (22)
bravo1.D4_9    101_[5, 0, 3, 8, 0, 4, 3, 0, 0, 1, 6, 13, 3, 0, 5]    (14)
bravo2.D2_14    101_[5, 5, 8, 5, 5, 5, 0, 6, 12, 3, 0, 1, 3, 0, 19]    (13)
bravo3.A1_6    101_[5, 1, 1, 5, 3, 4, 2, 6, 3, 8, 17, 0, 4, 1, 1]    (2)
bravo1.A1_4    101_[4, 1, 0, 1, 4, 1, 6, 4, 4, 6, 5, 12, 1, 1, 7]    (5)
bravo1.D3_3    101_[3, 2, 0, 2, 1, 0, 9, 8, 3, 1, 2, 2, 17, 6, 8]    (3)
bravo2.A2_9    101_[3, 1, 20, 0, 10, 2, 9, 1, 4, 0, 8, 4, 3, 3, 10]    (9)
bravo1.A2_14    101_[1, 8, 3, 7, 4, 0, 5, 4, 3, 1, 1, 9, 10, 2, 10]    (12)
bravo1.A3_2    101_[1, 1, 0, 3, 3, 0, 12, 8, 1, 4, 2, 4, 6, 9, 4]    (10)
bravo3.A3_7    101_[0, 4, 4, 4, 15, 3, 1, 6, 6, 0, 1, 3, 0, 5, 13]    (22)
bravo3.D1_2    101_[0, 4, 2, 5, 0, 1, 1, 2, 3, 8, 2, 20, 5, 0, 11]    (13)
bravo2.D3_7    100_[10, 2, 6, 0, 6, 6, 1, 5, 0, 3, 3, 7, 2, 1, 3]    (9)
bravo2.A2_13    100_[6, 12, 0, 1, 1, 0, 4, 0, 5, 3, 1, 4, 6, 0, 6]    (16)
bravo3.A3_12    100_[5, 1, 0, 3, 10, 6, 16, 5, 0, 3, 5, 2, 0, 2, 4]    (16)
bravo3.A4_3    100_[5, 0, 1, 2, 0, 24, 7, 4, 3, 4, 14, 2, 2, 7, 0]    (22)
bravo1.D1_1    100_[4, 1, 4, 18, 4, 11, 0, 3, 8, 1, 0, 0, 7, 0, 1]    (8)
bravo1.D3_7    100_[4, 1, 3, 8, 5, 12, 7, 9, 2, 3, 7, 3, 1, 1, 5]    (24)
bravo2.A6_3    100_[4, 8, 4, 4, 1, 1, 2, 8, 10, 4, 17, 2, 1, 6, 9]    (23)
bravo3.D5_7    100_[4, 3, 1, 3, 2, 6, 4, 0, 4, 13, 1, 1, 0, 1, 14]    (27)
bravo2.D6_2    100_[3, 0, 1, 3, 7, 9, 1, 13, 4, 11, 1, 12, 3, 3, 14]    (17)
bravo3.D6_4    100_[3, 0, 3, 9, 10, 2, 13, 14, 7, 2, 5, 12, 7, 10, 1]    (27)
bravo1.A1_7    100_[2, 5, 6, 5, 9, 8, 0, 9, 4, 9, 9, 4, 0, 1, 6]    (3)
bravo2.A2_11    100_[2, 11, 2, 1, 1, 0, 0, 6, 4, 0, 31, 17, 2, 17, 5]    (20)
bravo2.D2_9    100_[2, 2, 0, 1, 10, 7, 1, 0, 4, 0, 11, 7, 7, 1, 2]    (9)
bravo3.A3_3    100_[2, 1, 4, 2, 13, 3, 4, 2, 11, 20, 2, 1, 1, 1, 2]    (12)
bravo3.D3_7    100_[2, 2, 6, 3, 2, 0, 7, 0, 5, 8, 9, 9, 0, 5, 15]    (9)
bravo1.D2_4    100_[1, 3, 5, 2, 3, 12, 11, 9, 2, 9, 1, 0, 13, 2, 8]    (15)
bravo2.D2_10    100_[1, 5, 6, 1, 9, 6, 4, 1, 1, 8, 0, 0, 5, 0, 1]    (21)
bravo2.A2_2    100_[0, 0, 3, 4, 0, 23, 4, 6, 15, 0, 0, 9, 18, 5, 10]    (6)
bravo3.D5_6    99_[18, 2, 1, 6, 1, 2, 2, 15, 2, 3, 7, 6, 6, 0, 0]    (17)
bravo2.D5_6    99_[17, 0, 4, 6, 20, 2, 2, 0, 2, 14, 3, 2, 13, 4, 10]    (25)
