row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,3,9,20,22,28,83,29,27,25,19,29,2,6,11,2,6,2
1_2,1,2,12,17,22,28,82,29,27,24,20,29,1,10,5,5,6,8
1_3,4,10,16,22,25,31,108,35,27,35,15,38,6,6,6,3,6,7
1_4,3,8,15,20,25,30,101,33,27,33,17,35,5,7,5,5,5,9
1_5,4,8,14,19,23,29,97,33,25,31,15,33,4,6,5,4,6,8
1_6,0,5,12,20,23,26,86,26,26,28,18,32,5,7,8,3,3,7
1_7,3,9,14,19,21,25,91,28,22,30,12,33,6,5,5,2,4,6
1_8,5,12,17,20,22,26,102,31,21,34,10,37,7,5,3,2,4,6
1_9,4,11,17,20,23,27,102,31,23,34,12,37,7,6,3,3,4,9
1_10,3,10,15,18,21,26,93,29,23,31,11,33,7,5,3,3,5,8
2_1,3,2,9,19,26,29,88,32,26,28,24,28,-1,7,10,7,3,7
2_2,1,2,11,16,25,29,84,30,28,27,23,27,1,9,5,9,4,11
2_3,5,9,14,20,24,31,103,36,26,33,15,34,4,5,6,4,7,9
2_4,3,9,15,19,25,30,101,33,27,34,16,34,6,6,4,6,5,8
2_5,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
2_6,4,10,14,17,23,26,94,30,22,33,13,31,6,4,3,6,3,1
2_7,2,8,12,20,24,27,93,29,25,32,16,32,6,4,8,4,3,2
2_8,7,13,17,23,26,29,115,36,22,39,13,40,6,4,6,3,3,2
2_9,7,12,15,21,25,28,108,35,21,37,13,36,5,3,6,4,3,2
2_10,5,11,14,20,24,27,101,32,22,35,13,34,6,3,6,4,3,2
3_1,2,3,19,23,27,28,102,30,26,30,24,42,1,16,4,4,1,5
3_2,1,2,15,18,23,27,86,28,26,25,21,33,1,13,3,5,4,8
3_3,5,11,16,21,25,30,108,35,25,36,14,37,6,5,5,4,5,6
3_4,3,8,14,19,24,29,97,32,26,32,16,33,5,6,5,5,5,8
3_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
3_6,5,16,20,20,25,28,114,33,23,41,9,40,11,4,0,5,3,0
3_7,5,16,19,21,25,27,113,32,22,41,9,40,11,3,2,4,2,-1
3_8,12,20,22,25,27,31,137,43,19,47,7,47,8,2,3,2,4,2
3_9,12,17,20,23,26,30,128,42,18,43,9,43,5,3,3,3,4,2
3_10,9,13,16,20,24,28,110,37,19,37,11,36,4,3,4,4,4,2
4_1,4,10,15,25,28,33,115,37,29,38,18,40,6,5,10,3,5,3
4_2,2,4,10,19,26,31,92,33,29,30,22,29,2,6,9,7,5,8
4_3,5,11,17,21,25,31,110,36,26,36,14,38,6,6,4,4,6,7
4_4,3,8,14,20,25,30,100,33,27,33,17,34,5,6,6,5,5,8
4_5,4,8,14,19,23,28,96,32,24,31,15,33,4,6,5,4,5,8
4_6,5,11,15,19,24,25,99,30,20,35,13,34,6,4,4,5,1,0
4_7,7,13,16,23,26,26,111,33,19,39,13,39,6,3,7,3,0,-3
4_8,11,14,18,24,25,27,119,38,16,39,11,42,3,4,6,1,2,-1
4_9,9,15,17,23,24,26,114,35,17,39,9,40,6,2,6,1,2,0
4_10,7,12,15,20,22,24,100,31,17,34,10,35,5,3,5,2,2,1
5_1,5,9,16,24,29,31,114,36,26,38,20,40,4,7,8,5,2,2
5_2,2,3,12,19,28,31,95,33,29,31,25,31,1,9,7,9,3,10
5_3,4,10,15,20,24,31,104,35,27,34,14,35,6,5,5,4,7,10
5_4,3,8,14,19,24,29,97,32,26,32,16,33,5,6,5,5,5,9
5_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
5_6,2,16,17,20,26,30,111,32,28,42,10,37,14,1,3,6,4,-1
5_7,3,15,16,17,22,29,102,32,26,37,7,33,12,1,1,5,7,1
5_8,6,16,18,17,22,30,109,36,24,38,6,35,10,2,-1,5,8,4
5_9,6,15,17,20,23,30,111,36,24,38,8,37,9,2,3,3,7,2
5_10,5,14,16,20,23,29,107,34,24,37,9,36,9,2,4,3,6,3
6_1,1,5,6,19,24,27,82,28,26,29,19,25,4,1,13,5,3,4
6_2,1,2,10,17,24,29,83,30,28,26,22,27,1,8,7,7,5,10
6_3,4,9,14,20,25,30,102,34,26,34,16,34,5,5,6,5,5,7
6_4,3,8,14,20,24,29,98,32,26,32,16,34,5,6,6,4,5,7
6_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
6_6,3,12,13,18,20,25,91,28,22,32,8,31,9,1,5,2,5,2
6_7,4,9,14,19,23,26,95,30,22,32,14,33,5,5,5,4,3,3
6_8,6,12,18,21,24,26,107,32,20,36,12,39,6,6,3,3,2,6
6_9,5,9,16,19,22,25,96,30,20,31,13,35,4,7,3,3,3,5
6_10,4,9,14,19,23,26,95,30,22,32,14,33,5,5,5,4,3,3
7_1,3,7,15,21,25,30,101,33,27,32,18,36,4,8,6,4,5,5
7_2,2,2,16,20,26,30,96,32,28,28,24,36,0,14,4,6,4,9
7_3,4,10,16,20,26,30,106,34,26,36,16,36,6,6,4,6,4,8
7_4,4,9,15,20,25,30,103,34,26,34,16,35,5,6,5,5,5,8
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
7_6,3,12,17,18,19,25,94,28,22,31,7,35,9,5,1,1,6,-3
7_7,4,11,16,19,20,25,95,29,21,31,9,35,7,5,3,1,5,-2
7_8,6,10,16,19,21,25,97,31,19,31,11,35,4,6,3,2,4,1
7_9,5,8,16,20,22,25,96,30,20,30,14,36,3,8,4,2,3,1
7_10,4,9,17,19,23,25,97,29,21,32,14,36,5,8,2,4,2,0
8_1,3,5,12,21,27,29,97,32,26,32,22,33,2,7,9,6,2,3
8_2,2,4,13,18,25,29,91,31,27,29,21,31,2,9,5,7,4,8
8_3,3,8,16,22,26,30,105,33,27,34,18,38,5,8,6,4,4,7
8_4,3,8,14,19,24,29,97,32,26,32,16,33,5,6,5,5,5,8
8_5,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,8
8_6,7,15,20,21,23,28,114,35,21,38,8,41,8,5,1,2,5,2
8_7,5,13,18,21,23,25,105,30,20,36,10,39,8,5,3,2,2,3
8_8,8,14,21,24,25,28,120,36,20,39,11,45,6,7,3,1,3,5
8_9,7,12,19,23,24,27,112,34,20,36,12,42,5,7,4,1,3,5
8_10,6,11,18,20,23,24,102,30,18,34,12,38,5,7,2,3,1,4
9_1,4,8,7,19,28,29,95,33,25,36,20,26,4,-1,12,9,1,5
9_2,3,5,11,19,27,29,94,32,26,32,22,30,2,6,8,8,2,6
9_3,3,10,17,21,25,31,107,34,28,35,15,38,7,7,4,4,6,7
9_4,3,8,15,19,25,29,99,32,26,33,17,34,5,7,4,6,4,7
9_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
9_6,5,13,17,21,26,28,110,33,23,39,13,38,8,4,4,5,2,-1
9_7,5,12,16,20,23,27,103,32,22,35,11,36,7,4,4,3,4,0
9_8,5,10,15,20,23,26,99,31,21,33,13,35,5,5,5,3,3,2
9_9,4,10,15,21,23,25,98,29,21,33,13,36,6,5,6,2,2,2
9_10,4,10,15,19,22,24,94,28,20,32,12,34,6,5,4,3,2,4
10_1,2,3,12,15,24,29,85,31,27,27,21,27,1,9,3,9,5,2
10_2,2,3,14,17,26,29,91,31,27,29,23,31,1,11,3,9,3,8
10_3,3,9,17,20,26,31,106,34,28,35,17,37,6,8,3,6,5,6
10_4,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,7
10_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,7
10_6,4,10,17,19,25,27,102,31,23,35,15,36,6,7,2,6,2,0
10_7,4,10,16,19,22,27,98,31,23,32,12,35,6,6,3,3,5,2
10_8,8,14,18,23,25,28,116,36,20,39,11,41,6,4,5,2,3,1
10_9,7,12,16,19,22,27,103,34,20,34,10,35,5,4,3,3,5,4
10_10,6,11,15,18,21,26,97,32,20,32,10,33,5,4,3,3,5,3
11_1,1,2,11,19,26,32,91,33,31,28,24,30,1,9,8,7,6,8
11_2,2,3,15,20,24,29,93,31,27,27,21,35,1,12,5,4,5,12
11_3,3,9,16,20,25,31,104,34,28,34,16,36,6,7,4,5,6,5
11_4,3,8,15,20,25,30,101,33,27,33,17,35,5,7,5,5,5,9
11_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,8
11_6,7,11,17,18,25,27,105,34,20,36,14,35,4,6,1,7,2,0
11_7,5,13,18,19,23,27,105,32,22,36,10,37,8,5,1,4,4,1
11_8,6,14,19,22,25,29,115,35,23,39,11,41,8,5,3,3,4,2
11_9,5,12,18,21,26,28,110,33,23,38,14,39,7,6,3,5,2,2
11_10,6,12,17,21,25,28,109,34,22,37,13,38,6,5,4,4,3,1
12_1,5,8,14,19,26,31,103,36,26,34,18,33,3,6,5,7,5,4
12_2,2,3,12,15,24,29,85,31,27,27,21,27,1,9,3,9,5,9
12_3,3,8,14,21,26,31,103,34,28,34,18,35,5,6,7,5,5,6
12_4,3,7,14,18,24,30,96,33,27,31,17,32,4,7,4,6,6,7
12_5,4,8,14,18,23,29,96,33,25,31,15,32,4,6,4,5,6,7
12_6,3,13,19,23,25,29,112,32,26,38,12,42,10,6,4,2,4,-1
12_7,3,10,20,26,27,30,116,33,27,37,17,46,7,10,6,1,3,0
12_8,5,13,22,26,26,29,121,34,24,39,13,48,8,9,4,0,3,3
12_9,5,12,19,24,26,29,115,34,24,38,14,43,7,7,5,2,3,2
12_10,4,11,18,22,25,28,108,32,24,36,14,40,7,7,4,3,3,1
13_1,3,6,11,21,24,27,92,30,24,30,18,32,3,5,10,3,3,0
13_2,2,3,11,18,23,27,84,29,25,26,20,29,1,8,7,5,4,7
13_3,5,9,14,22,25,30,105,35,25,34,16,36,4,5,8,3,5,5
13_4,3,8,14,19,24,29,97,32,26,32,16,33,5,6,5,5,5,9
13_5,4,8,14,18,23,29,96,33,25,31,15,32,4,6,4,5,6,8
13_6,3,14,18,22,24,27,108,30,24,38,10,40,11,4,4,2,3,-1
13_7,3,14,19,22,23,26,107,29,23,37,9,41,11,5,3,1,3,0
13_8,7,15,19,22,26,26,115,33,19,41,11,41,8,4,3,4,0,0
13_9,7,13,17,20,24,25,106,32,18,37,11,37,6,4,3,4,1,0
13_10,6,12,15,19,22,24,98,30,18,34,10,34,6,3,4,3,2,1
14_1,1,6,11,16,24,28,86,29,27,30,18,27,5,5,5,8,4,3
14_2,1,2,13,17,24,27,84,28,26,26,22,30,1,11,4,7,3,7
14_3,3,9,14,20,24,29,99,32,26,33,15,34,6,5,6,4,5,7
14_4,3,8,14,20,25,29,99,32,26,33,17,34,5,6,6,5,4,8
14_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
14_6,3,12,14,17,23,28,97,31,25,35,11,31,9,2,3,6,5,0
14_7,5,12,14,17,22,28,98,33,23,34,10,31,7,2,3,5,6,1
14_8,7,13,15,18,22,27,102,34,20,35,9,33,6,2,3,4,5,1
14_9,5,11,15,18,22,27,98,32,22,33,11,33,6,4,3,4,5,2
14_10,5,11,15,19,24,28,102,33,23,35,13,34,6,4,4,5,4,2
15_1,2,5,13,21,23,28,92,30,26,28,18,34,3,8,8,2,5,4
15_2,3,4,13,20,24,29,93,32,26,28,20,33,1,9,7,4,5,5
15_3,4,8,16,20,24,31,103,35,27,32,16,36,4,8,4,4,7,6
15_4,3,8,14,19,25,30,99,33,27,33,17,33,5,6,5,6,5,8
15_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
15_6,3,15,19,20,24,27,108,30,24,39,9,39,12,4,1,4,3,0
15_7,5,14,20,22,23,28,112,33,23,37,9,42,9,6,2,1,5,-1
15_8,8,14,20,22,24,28,116,36,20,38,10,42,6,6,2,2,4,0
15_9,5,12,18,21,23,27,106,32,22,35,11,39,7,6,3,2,4,1
15_10,5,13,17,21,23,26,105,31,21,36,10,38,8,4,4,2,3,1
16_1,3,10,14,21,24,30,102,33,27,34,14,35,7,4,7,3,6,2
16_2,4,5,15,19,26,29,98,33,25,31,21,34,1,10,4,7,3,8
16_3,3,10,15,21,26,32,107,35,29,36,16,36,7,5,6,5,6,5
16_4,3,9,15,19,25,30,101,33,27,34,16,34,6,6,4,6,5,8
16_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,8
16_6,2,14,21,27,30,32,126,34,30,44,16,48,12,7,6,3,2,-2
16_7,5,18,21,26,26,29,125,34,24,44,8,47,13,3,5,0,3,0
16_8,8,16,19,26,26,30,125,38,22,42,10,45,8,3,7,0,4,1
16_9,9,15,18,26,26,29,123,38,20,41,11,44,6,3,8,0,3,2
16_10,7,14,18,24,25,28,116,35,21,39,11,42,7,4,6,1,3,2
17_1,2,6,11,15,24,29,87,31,27,30,18,26,4,5,4,9,5,3
17_2,2,4,14,17,24,29,90,31,27,28,20,31,2,10,3,7,5,7
17_3,4,10,16,21,26,31,108,35,27,36,16,37,6,6,5,5,5,6
17_4,3,8,14,19,25,30,99,33,27,33,17,33,5,6,5,6,5,7
17_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,8
17_6,4,9,18,21,25,27,104,31,23,34,16,39,5,9,3,4,2,0
17_7,4,10,16,20,22,23,95,27,19,32,12,36,6,6,4,2,1,0
17_8,6,11,19,21,24,25,106,31,19,35,13,40,5,8,2,3,1,1
17_9,7,11,20,22,25,26,111,33,19,36,14,42,4,9,2,3,1,0
17_10,5,10,18,20,25,26,104,31,21,35,15,38,5,8,2,5,1,1
18_1,4,4,12,23,26,29,98,33,25,30,22,35,0,8,11,3,3,3
18_2,2,3,14,21,27,30,97,32,28,30,24,35,1,11,7,6,3,11
18_3,4,9,16,22,25,30,106,34,26,34,16,38,5,7,6,3,5,6
18_4,3,8,15,20,24,29,99,32,26,32,16,35,5,7,5,4,5,8
18_5,4,8,14,19,23,28,96,32,24,31,15,33,4,6,5,4,5,8
18_6,3,13,15,20,21,27,99,30,24,34,8,35,10,2,5,1,6,1
18_7,4,13,14,25,23,27,106,31,23,36,10,39,9,1,11,-2,4,4
18_8,7,12,15,23,24,29,110,36,22,36,12,38,5,3,8,1,5,5
18_9,5,10,13,20,22,26,96,31,21,32,12,33,5,3,7,2,4,3
18_10,5,10,13,19,22,24,93,29,19,32,12,32,5,3,6,3,2,2
19_1,0,1,11,18,25,27,82,27,27,26,24,29,1,10,7,7,2,4
19_2,1,5,15,18,26,28,93,29,27,31,21,33,4,10,3,8,2,9
19_3,4,10,14,20,25,31,104,35,27,35,15,34,6,4,6,5,6,6
19_4,3,9,14,19,25,29,99,32,26,34,16,33,6,5,5,6,4,7
19_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
19_6,2,12,15,19,26,26,100,28,24,38,14,34,10,3,4,7,0,2
19_7,3,9,13,18,25,27,95,30,24,34,16,31,6,4,5,7,2,3
19_8,5,11,14,19,21,26,96,31,21,32,10,33,6,3,5,2,5,4
19_9,5,10,13,17,22,26,93,31,21,32,12,30,5,3,4,5,4,4
19_10,4,10,13,16,22,27,92,31,23,32,12,29,6,3,3,6,5,5
20_1,3,6,10,21,26,32,98,35,29,32,20,31,3,4,11,5,6,4
20_2,2,5,12,18,27,31,95,33,29,32,22,30,3,7,6,9,4,7
20_3,6,11,15,21,25,30,108,36,24,36,14,36,5,4,6,4,5,7
20_4,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
20_5,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,8
20_6,6,16,20,21,21,24,108,30,18,37,5,41,10,4,1,0,3,0
20_7,4,13,14,19,20,22,92,26,18,33,7,33,9,1,5,1,2,1
20_8,5,10,12,16,20,22,85,27,17,30,10,28,5,2,4,4,2,5
20_9,5,10,11,17,21,23,87,28,18,31,11,28,5,1,6,4,2,3
20_10,5,9,12,17,21,23,87,28,18,30,12,29,4,3,5,4,2,2
