Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240116,24007,0,14,18,10,7,38,5,0,64,26,18,25,15,13,1,1,1,13,2,4,17,15,15
20240118,24008,4,8,9,2,2,25,23,0,129,38,22,47,7,44,12,1,2,4,3,2,3,13,12
20240118,100_1,11,12,2,2,2,22,21,3,113,37,24,37,15,44,4,8,5,1,3,2,7,3,0
20240118,100_2,11,11,4,2,4,21,23,2,111,36,26,32,20,41,0,11,6,3,6,2,7,2,4
20240118,100_3,9,12,7,2,3,19,25,3,113,37,24,33,17,41,1,9,6,2,5,2,9,3,4
20240118,100_4,11,11,3,1,2,20,24,3,109,36,25,33,18,41,2,9,7,2,4,2,4,2,2
20240118,100_5,10,10,4,2,2,20,25,2,106,35,26,31,19,40,1,10,7,1,5,2,6,3,4
20240118,200_1,7,14,5,1,1,18,26,3,131,36,26,44,15,50,8,9,5,1,2,3,13,5,7
20240118,200_2,12,10,4,0,4,16,25,3,128,36,27,42,18,48,7,8,7,2,2,2,8,3,7
20240118,200_3,10,10,5,1,4,17,24,3,129,35,28,42,17,49,8,8,7,1,2,2,8,2,7
20240118,200_4,6,13,5,2,3,19,23,2,137,38,24,46,13,50,9,5,6,0,1,3,7,6,6
20240118,200_5,5,14,5,2,2,18,24,2,130,37,24,45,10,47,9,4,5,1,3,3,6,6,6
20240118,300_1,9,13,3,0,1,21,24,2,112,33,24,36,10,42,8,7,2,1,5,1,6,4,7
20240118,300_2,6,15,7,1,1,19,26,3,118,38,21,37,9,42,4,6,3,0,6,1,6,5,7
20240118,300_3,6,16,7,2,1,21,23,5,118,39,20,37,9,43,4,6,2,1,6,2,8,4,7
20240118,300_4,4,13,7,3,0,18,28,2,121,38,19,39,8,42,5,4,3,1,5,1,6,5,9
20240118,300_5,4,12,7,3,1,17,29,1,121,39,19,38,9,41,4,4,3,1,5,1,7,5,9
