row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,6,12,20,24,29,92,30,28,30,18,32,5,6,8,4,5,9
1_2,4,9,11,17,17,24,82,28,20,26,8,28,5,2,6,0,7,3
1_3,6,9,13,19,24,27,98,33,21,33,15,32,3,4,6,5,3,7
1_4,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_6,1,13,21,25,29,29,118,30,28,42,16,46,12,8,4,4,0,3
1_7,4,15,23,27,29,30,128,34,26,44,14,50,11,8,4,2,1,4
1_8,4,10,16,21,26,26,103,30,22,36,16,37,6,6,5,5,0,1
1_9,3,9,17,23,27,28,107,31,25,36,18,40,6,8,6,4,1,7
1_10,4,9,16,22,27,28,106,32,24,36,18,38,5,7,6,5,1,8
2_1,8,13,16,25,27,29,118,37,21,40,14,41,5,3,9,2,2,7
2_2,4,9,12,20,22,27,94,31,23,31,13,32,5,3,8,2,5,7
2_3,6,9,14,20,25,28,102,34,22,34,16,34,3,5,6,5,3,7
2_4,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
2_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
2_6,6,14,22,24,27,31,124,37,25,41,13,46,8,8,2,3,4,10
2_7,8,15,22,28,29,32,134,40,24,44,14,50,7,7,6,1,3,9
2_8,7,10,15,21,22,27,102,34,20,32,12,36,3,5,6,1,5,10
2_9,3,4,14,23,27,29,100,32,26,31,23,37,1,10,9,4,2,13
2_10,3,4,12,20,24,27,90,30,24,28,20,32,1,8,8,4,3,13
3_1,3,6,14,20,22,28,93,31,25,28,16,34,3,8,6,2,6,11
3_2,4,7,11,18,20,22,82,26,18,27,13,29,3,4,7,2,2,6
3_3,6,9,13,18,23,27,96,33,21,32,14,31,3,4,5,5,4,7
3_4,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,9
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,1,14,19,22,29,30,115,31,29,43,15,41,13,5,3,7,1,10
3_7,6,12,21,24,27,30,120,36,24,39,15,45,6,9,3,3,3,10
3_8,5,6,18,21,26,29,105,34,24,32,20,39,1,12,3,5,3,10
3_9,4,6,17,20,26,28,101,32,24,32,20,37,2,11,3,6,2,11
3_10,5,6,15,20,24,25,95,30,20,30,18,35,1,9,5,4,1,10
4_1,6,8,13,22,26,27,102,33,21,34,18,35,2,5,9,4,1,8
4_2,4,7,12,17,20,24,84,28,20,27,13,29,3,5,5,3,4,4
4_3,6,10,15,19,24,28,102,34,22,34,14,34,4,5,4,5,4,8
4_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,9
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,2,10,19,30,30,33,124,35,31,40,20,49,8,9,11,0,3,7
4_7,1,7,20,29,28,31,116,32,30,35,21,49,6,13,9,-1,3,9
4_8,2,9,21,24,29,31,116,33,29,38,20,45,7,12,3,5,2,8
4_9,3,6,17,27,27,30,110,33,27,33,21,44,3,11,10,0,3,11
4_10,4,7,17,25,25,28,106,32,24,32,18,42,3,10,8,0,3,12
5_1,3,6,10,21,23,30,93,33,27,29,17,31,3,4,11,2,7,8
5_2,4,8,15,20,23,27,97,31,23,31,15,35,4,7,5,3,4,6
5_3,7,11,15,19,24,27,103,34,20,35,13,34,4,4,4,5,3,7
5_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
5_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
5_6,4,10,16,22,24,31,107,35,27,34,14,38,6,6,6,2,7,8
5_7,5,10,19,23,25,30,112,35,25,35,15,42,5,9,4,2,5,10
5_8,3,9,17,20,23,30,102,33,27,32,14,37,6,8,3,3,7,8
5_9,4,6,14,20,23,29,96,33,25,29,17,34,2,8,6,3,6,10
5_10,3,6,13,20,24,27,93,30,24,30,18,33,3,7,7,4,3,12
6_1,4,6,12,19,24,30,95,34,26,30,18,31,2,6,7,5,6,10
6_2,4,8,12,17,21,28,90,32,24,29,13,29,4,4,5,4,7,6
6_3,6,10,14,19,23,28,100,34,22,33,13,33,4,4,5,4,5,7
6_4,5,9,14,18,24,29,99,34,24,33,15,32,4,5,4,6,5,8
6_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
6_6,0,4,17,27,26,31,105,31,31,30,22,44,4,13,10,-1,5,9
6_7,1,7,17,28,30,32,115,33,31,37,23,45,6,10,11,2,2,10
6_8,0,7,18,25,30,31,111,31,31,37,23,43,7,11,7,5,1,9
6_9,0,7,17,25,29,30,108,30,30,36,22,42,7,10,8,4,1,13
6_10,2,6,15,23,26,28,100,30,26,32,20,38,4,9,8,3,2,14
7_1,6,7,13,20,21,27,94,33,21,28,14,33,1,6,7,1,6,12
7_2,4,8,14,19,21,25,91,29,21,29,13,33,4,6,5,2,4,6
7_3,7,11,16,20,25,30,109,37,23,36,14,36,4,5,4,5,5,8
7_4,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,9
7_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
7_6,4,13,20,23,27,31,118,35,27,40,14,43,9,7,3,4,4,3
7_7,5,12,20,25,27,31,120,36,26,39,15,45,7,8,5,2,4,3
7_8,3,10,16,18,24,31,102,34,28,34,14,34,7,6,2,6,7,4
7_9,4,10,18,21,23,29,105,33,25,33,13,39,6,8,3,2,6,10
7_10,6,10,18,22,24,28,108,34,22,34,14,40,4,8,4,2,4,13
8_1,4,6,12,19,22,27,90,31,23,28,16,31,2,6,7,3,5,12
8_2,4,8,13,19,23,27,94,31,23,31,15,32,4,5,6,4,4,6
8_3,7,9,14,18,24,27,99,34,20,33,15,32,2,5,4,6,3,9
8_4,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,8
8_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
8_6,0,7,17,22,27,30,103,30,30,34,20,39,7,10,5,5,3,8
8_7,2,12,18,22,29,32,115,34,30,41,17,40,10,6,4,7,3,8
8_8,2,10,18,21,28,31,110,33,29,38,18,39,8,8,3,7,3,10
8_9,2,9,18,22,27,30,108,32,28,36,18,40,7,9,4,5,3,14
8_10,3,8,18,22,26,29,106,32,26,34,18,40,5,10,4,4,3,15
9_1,2,4,9,17,23,30,85,32,28,27,19,26,2,5,8,6,7,11
9_2,6,11,15,21,23,27,103,33,21,34,12,36,5,4,6,2,4,6
9_3,7,10,15,20,24,27,103,34,20,34,14,35,3,5,5,4,3,8
9_4,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,8
9_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
9_6,3,9,14,19,27,31,103,34,28,36,18,33,6,5,5,8,4,6
9_7,4,13,21,23,29,32,122,36,28,42,16,44,9,8,2,6,3,7
9_8,3,10,18,19,28,29,107,32,26,38,18,37,7,8,1,9,1,7
9_9,3,10,19,21,29,30,112,33,27,39,19,40,7,9,2,8,1,12
9_10,4,10,18,21,26,27,106,31,23,36,16,39,6,8,3,5,1,14
10_1,3,7,13,21,24,26,94,29,23,31,17,34,4,6,8,3,2,13
10_2,4,9,13,18,21,26,91,30,22,30,12,31,5,4,5,3,5,9
10_3,7,10,15,19,23,28,102,35,21,33,13,34,3,5,4,4,5,8
10_4,5,8,14,18,24,29,98,34,24,32,16,32,3,6,4,6,5,8
10_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
10_6,3,9,16,26,28,31,113,34,28,37,19,42,6,7,10,2,3,12
10_7,3,19,25,31,31,31,140,34,28,50,12,56,16,6,6,0,0,11
10_8,1,9,18,24,28,28,108,29,27,37,19,42,8,9,6,4,0,12
10_9,3,9,19,24,26,28,109,31,25,35,17,43,6,10,5,2,2,14
10_10,2,8,18,23,26,28,105,30,26,34,18,41,6,10,5,3,2,14
11_1,2,3,12,23,26,30,96,32,28,29,23,35,1,9,11,3,4,9
11_2,6,12,14,19,23,27,101,33,21,35,11,33,6,2,5,4,4,6
11_3,7,10,15,19,23,28,102,35,21,33,13,34,3,5,4,4,5,7
11_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,9
11_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
11_6,5,11,20,25,30,31,122,36,26,41,19,45,6,9,5,5,1,5
11_7,7,12,20,26,31,31,127,38,24,43,19,46,5,8,6,5,0,6
