key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-1.2,1.4,4.1,2,6
16_6___1__,0,-0.7,1.0,2.8,1,2
20_6___1__,0,-0.8,1.0,2.7,1,2
20_8___1__,0,-0.8,1.5,3.6,2,3
3_6___1__,0,-1.2,0.9,2.9,2,3
3_9___1__,0,-0.5,1.3,3.2,2,6
4_2___1__,0,-1.4,0.6,2.8,2,8
6_6___1__,0,-1.1,0.9,2.7,0,2
9_10___1__,0,-0.1,1.7,3.7,2,4
11_1___1__,0,-0.4,1.5,3.6,2,8
12_6___1__,0,-1.3,0.6,2.5,1,2
16_7___1__,0,-0.5,1.3,3.1,2,3
17_8___1__,0,-1.0,0.9,2.8,2,3
2_1___1__,0,0.1,1.9,3.9,2,10
3_7___1__,0,0.1,2.3,4.4,2,4
4_6___1__,0,-0.1,2.0,4.0,1,2
4_8___1__,0,0.0,2.6,5.1,2,2
7_6___1__,0,0.3,2.1,3.8,2,5
7_7___1__,0,-0.4,1.6,3.8,2,5
9_6___1__,0,-0.1,1.8,3.8,2,2
5_7___1__,0,-1.5,1.2,3.7,1,2
19_3___1__,0,-0.8,2.1,4.8,2,6
2_3___1__,0,0.6,3.2,6.0,2,6
3_3___1__,0,-1.6,1.5,4.5,2,6
5_3___1__,0,-0.7,2.1,4.8,2,5
5_9___1__,0,0.4,2.7,5.0,2,5
13_1___1__,0,-0.3,2.1,4.7,2,6
13_3___1__,0,-0.5,2.1,4.7,2,7
14_9___1__,0,-0.5,2.3,4.9,2,9
15_1___1__,0,-1.8,1.2,4.3,2,5
16_3___1__,0,0.2,2.8,5.5,2,5
20_3___1__,0,-1.2,1.7,4.7,2,7
1_6___1__,0,-0.6,2.0,4.9,2,2
1_10___1__,0,-0.6,1.6,4.0,2,5
5_8___1__,0,-0.1,1.8,3.9,2,6
6_3___1__,0,-0.7,2.5,5.7,2,7
6_8___1__,0,-0.5,1.5,3.7,2,2
7_3___1__,0,-0.4,2.9,6.3,2,8
8_3___1__,0,-0.5,2.5,5.7,2,7
8_6___1__,0,-0.0,2.1,4.2,2,2
4_1___2__,1,-1.4,1.6,4.5,4,8
4_10___2__,1,-0.8,1.2,3.4,4,7
5_8___2__,0,-0.6,1.4,3.4,4,7
