Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230817,23095,3,18,5,0,1,23,22,4,29,23,30,14,33,5,8,1,5,4,6,11,13
20230820,23096,25,4,2,0,6,34,8,2,40,24,42,20,44,3,7,8,5,1,3,6,15
20230820,400_1,4,14,5,2,1,24,21,2,33,26,34,17,30,4,2,8,6,4,4,8,5
20230820,400_2,3,14,6,2,1,23,22,2,33,26,33,17,30,4,2,8,6,4,4,8,5
20230820,400_3,4,13,6,2,1,23,21,2,34,26,34,17,31,4,2,7,6,3,4,7,5
20230820,400_4,2,13,7,2,0,24,21,2,35,25,35,17,32,4,2,8,6,3,4,8,5
20230820,400_5,3,12,7,2,0,26,21,1,35,25,34,16,31,3,1,8,5,4,4,8,4
20230820,600_1,1,16,6,2,0,26,18,4,29,22,30,14,29,4,5,3,5,3,4,9,11
20230820,600_2,1,16,8,3,0,25,19,4,29,22,29,14,28,4,5,3,5,3,4,9,11
20230820,600_3,2,16,7,2,0,25,19,4,29,21,30,14,29,4,4,3,5,3,4,9,10
20230820,600_4,1,16,9,3,0,25,19,4,29,21,30,14,29,4,4,3,5,3,4,10,11
20230820,600_5,0,16,10,3,0,26,19,3,29,22,30,14,30,4,4,4,4,3,4,11,11
20230820,1000_1,2,17,5,0,1,23,21,3,30,23,31,14,31,4,6,1,5,4,5,10,9
20230820,1000_2,2,17,5,0,1,23,21,4,30,23,30,14,30,4,5,1,6,4,5,10,9
20230820,1000_3,2,17,5,0,1,22,22,4,31,22,31,13,31,4,5,1,6,4,5,10,9
20230820,1000_4,2,17,6,0,0,21,22,4,30,22,31,13,31,4,5,2,6,3,5,10,8
20230820,1000_5,2,16,6,1,0,21,22,4,31,23,31,13,31,5,5,2,5,4,5,11,8
