key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,2,-1.0,1.1,3.1,0,12
2_7___1__,2,-1.0,0.8,2.6,1,12
2_8___1__,2,-1.4,0.5,2.3,1,12
10_8___1__,2,-0.3,1.2,2.8,2,12
16_9___1__,2,-1.3,0.8,2.6,4,12
16_10___1__,2,-0.6,1.1,3.2,3,12
2_10___1__,2,-1.6,0.5,2.7,3,12
4_6___1__,2,-0.3,1.7,3.7,1,12
4_7___1__,2,-0.6,1.1,2.9,1,12
8_8___1__,2,-0.9,0.8,2.6,1,12
10_7___1__,2,-1.1,0.6,2.4,2,12
11_8___1__,2,-1.7,0.5,2.6,2,12
14_7___1__,2,-1.8,0.8,3.3,1,12
15_6___1__,2,-1.5,0.6,2.7,1,12
16_7___1__,2,-0.9,1.2,3.3,2,12
16_8___1__,2,-0.8,1.2,3.2,2,12
2_6___1__,2,-0.9,1.2,3.4,2,12
2_9___1__,2,-1.0,1.1,3.3,2,12
7_6___1__,2,-0.9,1.1,3.3,1,12
7_7___1__,2,-1.9,0.4,2.5,1,12
17_2___1__,2,-0.7,1.9,4.5,3,12
1_1___1__,2,-1.6,1.0,3.5,5,12
4_1___1__,2,-1.5,1.3,3.9,3,12
4_9___1__,2,0.0,3.0,5.9,1,12
6_2___1__,2,0.2,2.5,4.8,3,12
6_3___1__,2,-2.5,0.7,4.0,2,12
13_3___1__,2,-1.1,1.5,4.3,2,12
13_7___1__,2,-1.1,1.2,3.4,1,12
17_1___1__,2,-1.2,1.0,3.4,4,12
19_3___1__,2,-2.0,1.0,4.1,3,12
1_8___1__,2,-1.9,0.7,3.3,4,12
2_1___1__,2,-0.5,1.6,3.7,4,12
3_10___1__,2,-0.5,2.2,5.0,3,12
4_10___1__,2,-1.5,1.2,4.0,2,12
5_3___1__,2,-2.6,0.4,3.4,2,12
5_10___1__,2,-0.3,2.0,4.3,0,12
6_1___1__,2,-1.7,0.6,2.8,6,12
7_3___1__,2,-0.9,2.2,5.7,2,12
8_2___1__,2,-0.8,1.5,3.7,3,12
8_3___1__,2,-2.5,0.8,3.8,2,12
5_9___2__,1,-1.3,0.7,2.6,5,15
14_1___2__,0,-2.1,0.8,3.9,13,15
