key,gap,pro1,pro2,pro3,range1,range2
19_1___1__,0,-0.5,1.8,4.0,3,12
1_1___1__,0,-1.2,1.3,3.8,3,6
3_1___1__,0,-2.0,0.7,3.5,3,8
10_8___1__,0,-0.4,1.2,2.9,3,4
11_1___1__,0,-0.9,1.3,3.4,3,3
12_1___1__,0,-0.6,1.7,4.3,3,11
15_9___1__,0,-0.3,1.8,4.1,3,4
2_1___1__,1,0.2,1.9,3.8,3,4
2_6___1__,1,-1.4,0.9,3.0,3,6
6_6___1__,0,-1.1,0.7,2.7,3,6
9_1___1__,0,-0.5,1.5,3.7,3,8
12_8___1__,1,-0.6,1.3,3.3,2,3
12_9___1__,1,-1.6,1.2,4.0,3,4
13_9___1__,1,-1.2,1.1,3.2,3,8
15_10___1__,0,-0.6,1.8,4.1,2,3
18_2___1__,1,-0.7,1.6,3.9,3,7
2_2___1__,1,-0.7,1.1,3.0,2,3
2_7___1__,1,-0.9,1.0,2.8,3,4
3_6___1__,0,-0.0,1.8,3.7,3,6
4_2___1__,1,-1.1,0.9,2.9,3,6
1_8___1__,1,-1.1,1.5,4.1,1,3
11_7___1__,2,-0.2,1.8,3.7,2,3
18_7___1__,0,0.3,2.3,4.2,0,3
19_7___1__,1,-0.1,2.1,4.5,3,3
1_6___1__,0,-0.9,2.1,5.1,3,3
3_8___1__,1,0.2,2.4,4.5,3,5
4_10___1__,1,-1.0,1.6,3.8,1,3
5_7___1__,1,-0.9,1.7,4.6,3,3
7_7___1__,3,-1.0,1.0,3.1,1,3
9_7___1__,1,-0.4,2.0,4.4,3,3
11_6___1__,1,0.1,2.2,4.3,3,4
15_7___1__,0,0.7,2.7,4.9,3,3
3_3___1__,1,-1.2,1.8,4.5,3,5
3_10___1__,1,-0.8,1.7,4.2,3,3
5_3___1__,1,-1.4,1.6,4.4,3,5
5_6___1__,1,-0.0,2.2,4.6,1,3
5_9___1__,1,-1.0,1.5,4.1,3,4
7_3___1__,1,-1.4,1.9,5.2,3,6
9_6___1__,0,-0.4,1.7,3.8,3,4
10_3___1__,1,-0.9,1.9,4.7,3,5
12_2___2__,1,-2.1,1.4,5.3,5,9
3_2___2__,3,-1.7,0.6,2.9,5,10
9_8___2__,3,-1.2,1.1,3.5,5,13
11_1___2__,0,-1.8,0.9,3.8,5,11
15_2___2__,1,-2.9,0.4,3.7,5,8
2_9___2__,0,-0.6,1.4,3.4,5,10
11_2___2__,3,-2.5,1.7,5.3,5,10
14_7___2__,2,-0.2,2.0,4.2,5,13
15_8___2__,4,-1.0,0.8,2.8,5,8
17_10___2__,1,-0.4,2.0,4.3,5,9
2_8___2__,2,-0.4,1.5,3.3,5,10
3_8___2__,2,-1.1,1.1,3.2,5,11
4_1___2__,4,-2.4,0.5,3.3,5,13
4_10___2__,1,0.0,2.0,4.0,5,8
6_6___2__,0,-0.7,1.5,3.8,5,16
6_8___2__,2,-0.2,2.4,5.3,5,9
6_9___2__,2,-0.1,2.2,4.6,5,10
8_1___2__,3,-1.8,0.7,3.4,5,15
8_7___2__,1,0.0,1.8,3.6,5,12
8_9___2__,2,-0.9,1.2,3.4,5,9
10_7___2__,13,-1.2,0.8,2.8,5,13
4_6___2__,1,-0.4,1.8,4.0,5,12
