row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,8,12,12,25,28,88,31,25,33,17,24,5,4,0,13,3,7
1_2,4,8,13,14,20,23,82,27,19,28,12,27,4,5,1,6,3,4
1_3,4,8,13,17,23,28,93,32,24,31,15,30,4,5,4,6,5,8
1_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,7
1_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
1_6,2,9,13,16,20,28,88,30,26,29,11,29,7,4,3,4,8,6
1_7,3,8,13,16,20,28,88,31,25,28,12,29,5,5,3,4,8,8
1_8,3,11,14,19,21,26,94,29,23,32,10,33,8,3,5,2,5,7
1_9,3,10,13,17,21,27,91,30,24,31,11,30,7,3,4,4,6,8
1_10,2,8,11,17,20,27,85,29,25,28,12,28,6,3,6,3,7,7
2_1,3,7,11,13,22,30,86,33,27,29,15,24,4,4,2,9,8,9
2_2,5,8,13,16,23,29,94,34,24,31,15,29,3,5,3,7,6,7
2_3,4,9,12,15,21,27,88,31,23,30,12,27,5,3,3,6,6,9
2_4,4,8,13,17,21,26,89,30,22,29,13,30,4,5,4,4,5,7
2_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
2_6,1,3,11,13,17,27,72,28,26,20,14,24,2,8,2,4,10,3
2_7,3,6,13,14,17,25,78,28,22,23,11,27,3,7,1,3,8,4
2_8,0,4,11,15,21,28,79,28,28,25,17,26,4,7,4,6,7,5
2_9,0,5,12,16,22,28,83,28,28,27,17,28,5,7,4,6,6,6
2_10,2,7,12,16,23,27,87,29,25,30,16,28,5,5,4,7,4,6
3_1,3,7,12,13,23,31,89,34,28,30,16,25,4,5,1,10,8,6
3_2,3,7,9,11,17,22,69,25,19,24,10,20,4,2,2,6,5,7
3_3,4,8,12,17,22,27,90,31,23,30,14,29,4,4,5,5,5,10
3_4,4,8,12,17,22,27,90,31,23,30,14,29,4,4,5,5,5,9
3_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
3_6,1,9,11,15,24,25,85,26,24,33,15,26,8,2,4,9,1,7
3_7,3,9,12,16,26,26,92,29,23,35,17,28,6,3,4,10,0,7
3_8,2,8,10,16,20,24,80,26,22,28,12,26,6,2,6,4,4,8
3_9,2,8,10,16,22,26,84,28,24,30,14,26,6,2,6,6,4,7
3_10,2,7,8,14,18,24,73,26,22,25,11,22,5,1,6,4,6,10
4_1,2,6,9,13,22,25,77,27,23,28,16,22,4,3,4,9,3,6
4_2,5,6,13,16,21,27,88,32,22,27,15,29,1,7,3,5,6,6
4_3,3,8,13,16,23,27,90,30,24,31,15,29,5,5,3,7,4,10
4_4,4,8,12,16,21,26,87,30,22,29,13,28,4,4,4,5,5,8
4_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
4_6,2,8,11,13,19,25,78,27,23,27,11,24,6,3,2,6,6,4
4_7,2,8,10,13,20,27,80,29,25,28,12,23,6,2,3,7,7,5
4_8,2,8,10,16,20,25,81,27,23,28,12,26,6,2,6,4,5,6
4_9,3,9,10,13,19,25,79,28,22,28,10,23,6,1,3,6,6,5
4_10,5,9,10,12,18,24,78,29,19,27,9,22,4,1,2,6,6,7
5_1,3,7,7,11,20,27,75,30,24,27,13,18,4,0,4,9,7,7
5_2,5,7,12,14,21,26,85,31,21,28,14,26,2,5,2,7,5,5
5_3,3,7,12,16,23,28,89,31,25,30,16,28,4,5,4,7,5,10
5_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,8
5_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
5_6,5,12,17,21,27,29,111,34,24,39,15,38,7,5,4,6,2,8
5_7,5,10,15,18,25,28,101,33,23,35,15,33,5,5,3,7,3,6
5_8,2,12,19,20,25,30,108,32,28,37,13,39,10,7,1,5,5,9
5_9,3,11,19,18,23,30,104,33,27,34,12,37,8,8,-1,5,7,6
5_10,4,11,15,18,20,30,98,34,26,31,9,33,7,4,3,2,10,10
6_1,7,10,14,14,22,26,93,33,19,32,12,28,3,4,0,8,4,4
6_2,5,7,12,13,19,25,81,30,20,26,12,25,2,5,1,6,6,7
6_3,6,10,15,18,23,28,100,34,22,33,13,33,4,5,3,5,5,8
6_4,4,8,13,18,22,28,93,32,24,30,14,31,4,5,5,4,6,7
6_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
6_6,4,11,15,16,20,25,91,29,21,31,9,31,7,4,1,4,5,3
6_7,4,10,15,16,21,24,90,28,20,31,11,31,6,5,1,5,3,4
6_8,3,7,14,17,21,24,86,27,21,28,14,31,4,7,3,4,3,10
6_9,2,8,13,17,22,26,88,28,24,30,14,30,6,5,4,5,4,8
6_10,2,8,11,15,23,27,86,29,25,31,15,26,6,3,4,8,4,10
7_1,3,10,14,15,23,25,90,28,22,33,13,29,7,4,1,8,2,7
7_2,5,10,13,16,21,25,90,30,20,31,11,29,5,3,3,5,4,8
7_3,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,11
7_4,4,8,13,16,21,26,88,30,22,29,13,29,4,5,3,5,5,8
7_5,4,9,13,18,24,28,96,32,24,33,15,31,5,4,5,6,4,8
7_6,6,9,15,15,18,22,85,28,16,27,9,30,3,6,0,3,4,4
7_7,5,9,16,16,19,23,88,28,18,28,10,32,4,7,0,3,4,5
7_8,3,9,15,19,22,26,94,29,23,31,13,34,6,6,4,3,4,6
7_9,5,10,14,18,21,27,95,32,22,31,11,32,5,4,4,3,6,4
7_10,4,8,12,15,20,27,86,31,23,28,12,27,4,4,3,5,7,6
8_1,2,4,9,16,23,26,80,28,24,27,19,25,2,5,7,7,3,7
8_2,5,9,14,16,21,27,92,32,22,30,12,30,4,5,2,5,6,7
8_3,3,9,14,17,23,29,95,32,26,32,14,31,6,5,3,6,6,10
8_4,3,8,13,16,21,28,89,31,25,29,13,29,5,5,3,5,7,8
8_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
8_6,1,5,9,17,20,27,79,28,26,25,15,26,4,4,8,3,7,6
8_7,1,4,8,17,23,27,80,28,26,27,19,25,3,4,9,6,4,6
8_8,1,7,12,20,24,26,90,27,25,31,17,32,6,5,8,4,2,8
8_9,1,7,11,18,24,27,88,28,26,31,17,29,6,4,7,6,3,7
8_10,2,7,11,17,19,25,81,27,23,26,12,28,5,4,6,2,6,7
9_1,2,4,8,11,24,25,74,27,23,28,20,19,2,4,3,13,1,9
9_2,4,7,12,14,21,24,82,28,20,28,14,26,3,5,2,7,3,11
9_3,5,9,14,17,22,27,94,32,22,31,13,31,4,5,3,5,5,10
9_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,8
9_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
9_6,4,10,12,14,14,25,79,29,21,24,4,26,6,2,2,0,11,4
9_7,5,10,12,13,14,24,78,29,19,24,4,25,5,2,1,1,10,6
9_8,6,13,14,19,18,26,96,32,20,31,5,33,7,1,5,-1,8,9
9_9,6,10,12,15,15,25,83,31,19,25,5,27,4,2,3,0,10,10
9_10,5,8,12,16,19,27,87,32,22,27,11,28,3,4,4,3,8,12
10_1,3,7,11,14,25,30,90,33,27,32,18,25,4,4,3,11,5,9
10_2,5,9,14,16,25,29,98,34,24,34,16,30,4,5,2,9,4,6
10_3,4,8,14,17,24,28,95,32,24,32,16,31,4,6,3,7,4,9
10_4,4,9,14,17,22,27,93,31,23,31,13,31,5,5,3,5,5,8
10_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
10_6,5,8,10,16,16,26,81,31,21,24,8,26,3,2,6,0,10,0
10_7,4,8,10,15,14,25,76,29,21,22,6,25,4,2,5,-1,11,2
10_8,2,9,12,17,15,27,82,29,25,24,6,29,7,3,5,-2,12,4
10_9,3,9,12,16,16,27,83,30,24,25,7,28,6,3,4,0,11,7
10_10,3,8,11,16,17,29,84,32,26,25,9,27,5,3,5,1,12,9
11_1,3,6,12,15,23,27,86,30,24,29,17,27,3,6,3,8,4,7
11_2,5,10,15,15,20,25,90,30,20,30,10,30,5,5,0,5,5,7
11_3,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,10
11_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,8
11_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
11_6,1,13,17,23,25,29,108,30,28,38,12,40,12,4,6,2,4,6
11_7,1,11,13,20,23,27,95,28,26,34,12,33,10,2,7,3,4,8
11_8,1,13,17,23,25,28,107,29,27,38,12,40,12,4,6,2,3,6
11_9,2,11,12,21,23,27,96,29,25,34,12,33,9,1,9,2,4,5
11_10,3,9,11,17,19,24,83,27,21,28,10,28,6,2,6,2,5,10
12_1,3,7,11,13,18,26,78,29,23,25,11,24,4,4,2,5,8,8
12_2,3,8,11,14,21,24,81,27,21,29,13,25,5,3,3,7,3,9
12_3,2,8,13,16,22,27,88,29,25,30,14,29,6,5,3,6,5,10
12_4,3,7,12,16,21,27,86,30,24,28,14,28,4,5,4,5,6,7
12_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
12_6,4,10,13,17,19,23,86,27,19,29,9,30,6,3,4,2,4,4
12_7,6,12,14,19,21,26,98,32,20,33,9,33,6,2,5,2,5,3
12_8,4,10,12,19,20,24,89,28,20,30,10,31,6,2,7,1,4,6
12_9,4,11,15,20,23,26,99,30,22,34,12,35,7,4,5,3,3,5
12_10,4,8,11,17,20,27,87,31,23,28,12,28,4,3,6,3,7,8
13_1,2,6,10,13,24,27,82,29,25,30,18,23,4,4,3,11,3,11
13_2,6,9,12,14,19,24,84,30,18,28,10,26,3,3,2,5,5,7
13_3,3,7,10,14,20,28,82,31,25,27,13,24,4,3,4,6,8,11
13_4,3,7,12,17,22,28,89,31,25,29,15,29,4,5,5,5,6,7
13_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
13_6,5,10,15,23,24,27,104,32,22,34,14,38,5,5,8,1,3,3
13_7,5,9,14,20,24,27,99,32,22,33,15,34,4,5,6,4,3,1
13_8,5,8,13,21,25,28,100,33,23,33,17,34,3,5,8,4,3,2
13_9,4,8,13,21,24,29,99,33,25,32,16,34,4,5,8,3,5,2
13_10,3,6,9,17,20,28,83,31,25,26,14,26,3,3,8,3,8,5
14_1,4,8,10,13,21,24,80,28,20,29,13,23,4,2,3,8,3,8
14_2,4,7,12,14,19,26,82,30,22,26,12,26,3,5,2,5,7,7
14_3,3,8,14,16,22,29,92,32,26,30,14,30,5,6,2,6,7,9
14_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,9
14_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
14_6,7,8,14,17,21,27,94,34,20,29,13,31,1,6,3,4,6,7
14_7,6,7,13,14,19,26,85,32,20,26,12,27,1,6,1,5,7,7
14_8,3,6,13,18,19,24,83,27,21,25,13,31,3,7,5,1,5,10
14_9,3,8,12,15,18,24,80,27,21,26,10,27,5,4,3,3,6,10
14_10,2,7,11,15,18,23,76,25,21,25,11,26,5,4,4,3,5,13
15_1,1,8,11,13,21,28,82,29,27,29,13,24,7,3,2,8,7,6
15_2,4,8,12,13,20,24,81,28,20,28,12,25,4,4,1,7,4,6
15_3,5,9,14,17,22,29,96,34,24,31,13,31,4,5,3,5,7,8
15_4,4,9,13,17,23,28,94,32,24,32,14,30,5,4,4,6,5,7
15_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
15_6,3,7,11,14,18,20,73,23,17,25,11,25,4,4,3,4,2,3
15_7,4,8,13,15,19,22,81,26,18,27,11,28,4,5,2,4,3,4
15_8,4,7,15,17,22,24,89,28,20,29,15,32,3,8,2,5,2,4
15_9,3,9,14,18,22,25,91,28,22,31,13,32,6,5,4,4,3,5
15_10,4,8,12,16,20,24,84,28,20,28,12,28,4,4,4,4,4,7
16_1,2,4,10,12,25,29,82,31,27,29,21,22,2,6,2,13,4,10
16_2,3,5,10,13,18,21,70,24,18,23,13,23,2,5,3,5,3,7
16_3,3,7,13,16,22,28,89,31,25,29,15,29,4,6,3,6,6,10
16_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,7
16_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
16_6,5,8,14,18,19,24,88,29,19,27,11,32,3,6,4,1,5,4
16_7,5,9,15,17,20,26,92,31,21,29,11,32,4,6,2,3,6,4
16_8,4,8,13,16,18,24,83,28,20,26,10,29,4,5,3,2,6,7
16_9,5,10,14,16,20,26,91,31,21,30,10,30,5,4,2,4,6,5
16_10,4,9,11,14,17,25,80,29,21,26,8,25,5,2,3,3,8,9
17_1,3,8,9,15,22,25,82,28,22,30,14,24,5,1,6,7,3,9
17_2,3,6,10,12,17,23,71,26,20,23,11,22,3,4,2,5,6,7
17_3,3,7,12,15,21,28,86,31,25,28,14,27,4,5,3,6,7,10
17_4,3,8,13,17,21,26,88,29,23,29,13,30,5,5,4,4,5,8
17_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
17_6,2,8,12,16,17,23,78,25,21,25,9,28,6,4,4,1,6,4
17_7,3,8,14,18,21,24,88,27,21,29,13,32,5,6,4,3,3,4
17_8,5,11,14,18,20,25,93,30,20,31,9,32,6,3,4,2,5,9
17_9,6,10,14,19,22,24,95,30,18,32,12,33,4,4,5,3,2,7
17_10,5,8,11,16,20,25,85,30,20,28,12,27,3,3,5,4,5,11
18_1,6,10,11,14,23,29,93,35,23,33,13,25,4,1,3,9,6,8
18_2,4,8,13,15,20,27,87,31,23,28,12,28,4,5,2,5,7,8
18_3,3,7,12,17,23,29,91,32,26,30,16,29,4,5,5,6,6,10
18_4,3,8,13,17,22,27,90,30,24,30,14,30,5,5,4,5,5,7
18_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
18_6,8,7,12,18,23,27,95,35,19,30,16,30,-1,5,6,5,4,10
18_7,10,9,13,18,23,28,101,38,18,32,14,31,-1,4,5,5,5,10
18_8,7,9,14,21,24,30,105,37,23,33,15,35,2,5,7,3,6,10
18_9,6,11,14,16,23,28,98,34,22,34,12,30,5,3,2,7,5,7
18_10,5,9,13,15,20,27,89,32,22,29,11,28,4,4,2,5,7,8
19_1,3,6,9,12,21,27,78,30,24,27,15,21,3,3,3,9,6,11
19_2,5,9,13,14,21,27,89,32,22,30,12,27,4,4,1,7,6,5
19_3,3,7,11,13,19,26,79,29,23,26,12,24,4,4,2,6,7,9
19_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,8
19_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
19_6,1,5,12,15,21,22,76,23,21,26,16,27,4,7,3,6,1,3
19_7,1,6,11,13,20,22,73,23,21,26,14,24,5,5,2,7,2,3
19_8,1,5,14,19,24,25,88,26,24,29,19,33,4,9,5,5,1,7
