key,gap,pro1,pro2,pro3,range1,range2
16_1___1__,1,-1.7,0.7,3.1,2,5
8_1___1__,0,-1.2,1.1,3.5,2,4
19_9___1__,1,-1.7,0.6,2.9,2,4
1_1___1__,0,-1.0,1.5,4.1,2,3
1_7___1__,0,-1.0,1.2,3.6,2,3
3_6___1__,0,-1.0,0.8,2.7,2,9
7_1___1__,3,-1.5,0.9,3.1,2,3
8_8___1__,1,-1.7,0.3,2.3,2,7
10_6___1__,1,-0.9,0.9,2.9,2,10
13_1___1__,1,-1.6,0.9,3.4,2,4
2_1___1__,1,-1.5,0.3,2.0,2,3
3_1___1__,0,-0.6,1.6,4.0,2,5
3_9___1__,1,-1.8,0.7,2.9,2,5
8_6___1__,1,-1.4,0.9,3.4,2,5
11_1___1__,3,-0.7,1.4,3.4,2,2
11_8___1__,1,-0.5,1.8,4.0,2,6
14_2___1__,1,-1.2,1.1,3.3,2,3
15_1___1__,1,-1.5,1.5,4.3,2,6
19_7___1__,2,-0.8,1.4,3.7,2,5
2_2___1__,1,-0.7,1.2,3.1,2,3
14_7___1__,7,-1.2,1.0,3.3,2,4
1_6___1__,5,-1.7,1.2,4.3,2,3
2_3___1__,1,-1.5,1.2,4.0,2,5
6_8___1__,3,-1.4,1.1,3.6,2,6
14_8___1__,7,-2.1,0.2,2.5,2,6
16_8___1__,5,-0.7,1.2,3.3,2,9
17_2___1__,1,-1.4,1.1,3.5,2,4
17_8___1__,1,-0.9,1.3,3.2,2,11
19_8___1__,3,-2.1,0.6,2.9,2,6
3_8___1__,1,-0.8,1.5,3.8,2,10
4_1___1__,6,-1.4,1.0,3.2,2,4
4_3___1__,1,-1.9,1.0,3.8,2,6
4_6___1__,3,-1.9,0.2,2.3,2,4
4_7___1__,5,-0.5,1.5,3.6,2,4
4_10___1__,1,-1.5,0.9,3.3,2,4
6_2___1__,1,-1.1,1.0,3.2,2,3
6_7___1__,3,-0.9,1.2,3.2,2,4
7_2___1__,3,-0.8,1.5,3.7,2,4
7_3___1__,3,-1.2,2.0,5.2,2,5
7_7___1__,1,-1.6,0.8,2.9,2,3
10_6___2__,1,-0.8,1.8,4.0,5,21
2_7___2__,1,0.5,2.2,4.0,5,15
4_8___2__,1,-0.9,1.2,3.3,5,16
5_7___2__,1,-0.4,1.7,3.9,5,13
6_7___2__,1,-1.3,0.8,2.9,5,12
10_7___2__,1,-0.2,2.1,4.6,5,17
11_7___2__,1,-1.0,1.4,3.9,5,9
12_6___2__,1,0.1,2.3,4.3,5,17
12_7___2__,1,-1.3,0.6,2.7,5,18
12_8___2__,1,-1.7,0.6,2.7,5,20
12_9___2__,1,-1.8,0.5,3.1,5,14
12_10___2__,1,-0.6,1.7,4.1,5,13
15_7___2__,1,-0.1,1.9,3.8,5,16
17_7___2__,1,-1.4,0.7,2.6,5,17
19_7___2__,1,-0.8,1.5,4.0,5,11
20_7___2__,1,-1.1,1.2,3.7,5,19
20_9___2__,1,-0.7,1.8,4.4,5,14
1_7___2__,1,-0.8,1.9,4.6,5,13
3_7___2__,1,-2.1,0.6,3.4,5,16
4_7___2__,1,-1.1,1.1,3.5,5,14
12_3___2__,1,-0.2,3.4,6.4,5,12
13_1___2__,1,-1.0,2.2,5.6,5,12
14_2___2__,1,-0.6,2.8,6.5,5,11
14_3___2__,1,0.3,3.8,7.0,5,12
18_1___2__,1,0.0,2.9,6.0,5,14
1_3___2__,1,-1.2,2.5,6.3,5,11
6_2___2__,1,-1.2,1.9,5.0,5,13
9_3___2__,1,0.2,3.0,5.7,5,12
17_2___2__,1,-0.8,2.0,4.8,5,14
1_6___2__,5,-1.9,1.7,5.2,5,8
2_1___2__,1,-0.9,2.1,5.0,5,8
