Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230625,23072,11,7,5,1,4,37,9,0,35,31,31,19,34,4,4,14,1,8,3,6,4
20230627,23073,14,8,2,0,4,35,10,1,33,31,28,22,31,2,12,1,9,7,3,6,3
20230627,400_1,8,11,5,2,2,24,20,2,32,27,33,17,36,6,8,3,5,4,2,5,4
20230627,400_2,7,11,5,2,2,23,21,2,32,27,33,17,36,6,8,3,5,4,2,6,4
20230627,400_3,9,9,4,1,1,23,20,2,32,27,33,16,36,6,8,3,5,4,2,5,3
20230627,400_4,10,8,3,1,2,25,18,2,31,28,32,16,36,6,8,2,5,4,2,5,3
20230627,400_5,9,8,3,1,1,25,19,2,31,28,33,16,36,6,8,3,5,4,2,5,2
20230627,600_1,6,11,11,4,2,17,24,5,28,19,31,12,30,5,4,3,4,2,4,12,4
20230627,600_2,5,11,11,4,1,15,26,5,30,19,32,13,33,4,4,4,4,1,4,13,3
20230627,600_3,6,10,10,4,2,17,23,6,29,20,29,13,28,4,3,3,5,3,4,12,4
20230627,600_4,5,9,10,5,1,18,23,6,28,21,29,13,28,4,3,4,4,3,4,12,4
20230627,600_5,4,9,10,5,0,19,24,6,28,20,28,13,26,4,3,4,5,3,4,12,3
20230627,1000_1,4,14,14,4,0,19,24,4,29,21,30,12,23,4,1,3,8,3,3,10,4
20230627,1000_2,5,14,14,4,0,19,25,5,29,20,30,13,24,4,2,3,7,2,3,10,4
20230627,1000_3,5,13,13,4,0,21,23,4,29,21,29,12,22,4,1,2,8,4,3,9,4
20230627,1000_4,4,14,14,4,0,20,25,4,30,21,30,12,23,4,1,3,7,4,3,10,3
20230627,1000_5,3,15,15,4,-1,19,26,5,29,21,29,11,23,4,0,3,7,4,3,10,4
