Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240305,24024,6,12,7,3,1,28,15,6,111,33,27,33,19,45,4,14,3,2,4,3,4,10,6
20240307,24025,13,7,0,0,5,34,9,1,124,41,25,40,10,43,7,6,1,3,8,1,2,13,13
20240307,100_1,5,10,5,3,0,31,18,0,121,42,22,37,17,40,0,3,11,3,3,3,9,6,11
20240307,100_2,2,12,9,5,0,27,21,0,110,40,20,34,15,37,0,1,12,2,4,3,8,2,10
20240307,100_3,2,11,9,5,0,31,16,0,113,39,20,36,14,39,1,1,11,2,3,2,7,7,11
20240307,100_4,3,11,9,4,1,31,15,0,117,38,21,39,14,42,3,1,12,1,1,2,6,8,12
20240307,100_5,5,8,10,6,2,32,15,0,126,43,17,42,12,43,2,0,12,1,2,2,8,8,12
20240307,200_1,8,9,8,2,2,32,15,0,98,37,27,34,19,28,2,0,14,4,5,2,3,3,11
20240307,200_2,9,8,9,3,2,31,15,0,96,37,26,33,18,28,2,0,14,4,6,2,3,2,9
20240307,200_3,8,10,8,2,4,29,17,0,107,35,25,39,15,33,6,-1,12,4,2,1,1,6,8
20240307,200_4,9,10,6,2,5,28,16,0,116,35,26,42,13,38,9,0,11,3,2,2,1,8,8
20240307,200_5,11,7,9,3,4,29,15,0,104,38,24,35,15,29,3,-2,12,4,5,2,3,5,7
20240307,300_1,5,8,8,2,0,26,21,2,117,37,20,37,16,42,2,7,5,2,2,3,7,4,6
20240307,300_2,4,9,10,3,0,27,20,2,119,37,21,39,16,42,3,6,6,2,1,3,7,5,7
20240307,300_3,6,10,7,2,0,26,19,2,117,35,23,37,16,44,3,8,6,2,2,2,5,6,8
20240307,300_4,6,11,8,2,2,25,19,2,119,36,23,38,15,43,4,6,7,1,2,2,4,6,9
20240307,300_5,8,9,11,3,2,28,17,0,128,41,19,44,13,41,4,0,8,3,1,2,8,10,10
