key,gap,pro1,pro2,pro3,range1,range2
6_6___1__,0,-1.1,0.8,2.7,5,7
7_7___1__,0,-2.0,0.2,2.3,5,7
17_9___1__,0,-1.1,1.1,3.2,4,5
1_7___1__,0,-1.9,0.6,2.9,2,5
4_8___1__,0,-1.3,1.2,3.6,5,5
12_7___1__,0,-1.7,0.4,2.5,5,6
16_7___1__,0,-0.6,1.2,3.0,5,10
20_2___1__,0,-1.2,0.8,2.6,2,5
20_3___1__,0,-1.6,1.2,4.3,5,6
20_7___1__,0,-1.4,0.5,2.6,5,6
20_8___1__,0,-0.9,1.1,3.1,5,6
1_3___1__,0,-1.7,1.1,3.7,5,5
1_8___1__,0,-1.3,0.9,3.3,5,7
2_3___1__,0,-2.4,0.2,2.9,5,6
3_3___1__,0,-2.4,0.6,3.6,3,5
4_7___1__,1,-0.4,1.5,3.6,5,5
6_2___1__,1,-1.5,0.7,2.7,2,5
6_7___1__,0,-0.6,1.4,3.5,5,8
8_2___1__,1,-1.5,0.5,2.3,5,5
8_7___1__,0,-1.5,0.7,2.7,4,5
8_6___1__,0,-0.5,1.7,3.9,5,6
20_1___1__,0,-1.1,1.1,3.5,1,5
1_6___1__,1,-1.0,2.1,5.2,5,6
4_6___1__,1,-1.8,0.3,2.3,3,5
5_1___1__,0,-1.3,1.4,3.7,1,5
5_6___1__,0,-1.0,1.3,3.6,5,5
5_7___1__,0,-1.0,1.9,4.6,4,5
5_8___1__,0,-1.5,0.5,2.5,5,6
7_1___1__,0,-1.3,1.3,4.1,2,5
9_1___1__,0,-0.5,1.9,4.2,3,5
11_1___1__,1,-2.1,0.3,2.8,2,5
13_2___1__,0,-1.4,1.1,3.8,4,5
15_6___1__,0,-0.6,1.4,3.5,2,5
16_3___1__,0,-0.9,1.5,4.2,5,6
17_8___1__,1,-1.0,0.9,2.7,5,6
18_8___1__,0,-1.0,1.2,3.4,3,5
1_1___1__,1,-1.4,1.1,3.5,2,5
1_10___1__,0,-1.3,0.9,2.8,5,9
2_6___1__,0,-1.5,0.5,2.7,5,5
2_7___1__,1,0.2,2.1,4.0,5,5
4_9___2__,0,-0.3,1.4,3.4,7,12
4_7___2__,0,-1.1,1.0,3.3,7,13
14_8___2__,0,-2.3,0.2,2.8,7,16
2_7___2__,0,0.3,2.1,3.9,7,17
3_7___2__,0,-1.8,0.9,3.7,7,18
4_8___2__,0,-0.6,1.5,3.5,7,16
4_10___2__,0,-1.1,0.9,2.8,7,13
6_7___2__,0,-1.0,1.0,3.0,7,18
8_8___2__,0,-0.9,1.1,3.1,7,15
12_7___2__,0,-1.0,1.0,2.9,7,16
14_7___2__,0,-0.9,1.2,3.4,7,18
17_7___2__,0,-0.6,1.6,3.6,7,18
17_9___2__,0,0.3,1.9,3.6,7,15
20_8___2__,0,-0.6,1.7,3.7,7,17
20_9___2__,0,-0.6,1.8,4.2,7,17
2_8___2__,0,-0.3,1.5,3.4,7,18
3_8___2__,0,0.2,2.1,4.0,7,18
5_10___2__,0,0.1,2.6,5.1,7,12
6_8___2__,0,-1.1,1.4,4.0,7,18
6_9___2__,0,-1.2,1.0,3.4,7,16
1_3___2__,0,-1.1,2.3,5.9,7,9
12_3___2__,0,-1.4,1.9,5.5,7,7
1_6___2__,0,-0.7,2.8,6.4,7,16
2_3___2__,0,-1.8,1.1,4.1,7,11
7_1___2__,0,-1.6,1.2,4.0,6,7
7_3___2__,0,0.4,3.5,6.7,7,10
8_3___2__,0,-1.8,1.5,4.9,7,10
13_3___2__,0,-1.8,1.3,4.5,7,8
14_1___2__,0,-0.7,2.4,5.5,7,8
18_1___2__,0,-0.8,2.0,4.9,7,9
18_3___2__,0,-2.2,1.6,5.2,7,9
18_6___2__,0,-1.2,1.5,4.2,7,19
20_2___2__,0,-2.0,1.3,4.4,5,7
1_2___2__,0,-2.2,1.4,4.9,7,11
2_1___2__,0,-1.3,1.6,4.4,7,7
4_3___2__,0,-0.8,2.6,5.7,7,9
5_1___2__,0,-0.6,2.5,5.6,5,7
5_3___2__,0,-1.7,1.5,4.5,7,10
5_6___2__,0,-0.6,1.6,3.8,7,18
6_3___2__,0,-2.5,0.6,3.7,7,10
18_2___3__,1,-1.2,0.8,2.9,9,11
19_8___3__,1,-1.4,0.7,2.7,9,18
2_7___3__,1,-1.5,0.7,3.2,9,21
11_8___3__,1,-1.1,1.0,3.2,9,19
12_8___3__,1,-1.1,1.0,2.9,9,23
13_8___3__,1,-0.7,1.2,2.9,9,23
15_6___3__,1,-0.2,1.8,4.2,9,22
16_6___3__,1,-0.3,1.6,3.6,9,23
17_7___3__,1,-1.3,0.4,2.2,9,21
17_8___3__,1,-1.3,0.8,3.0,9,18
19_2___3__,1,-1.0,1.0,3.1,9,13
19_7___3__,1,-1.0,1.5,3.8,9,20
20_7___3__,1,-0.9,1.1,3.1,9,23
2_6___3__,1,-0.6,1.2,3.0,9,16
7_6___3__,1,-1.5,0.4,2.2,9,24
7_7___3__,1,-0.7,1.3,3.2,9,26
10_7___3__,1,-0.7,1.3,3.2,9,26
12_7___3__,1,-0.3,1.6,3.5,9,22
12_9___3__,1,-0.7,1.4,3.8,9,21
15_8___3__,1,-0.6,1.5,3.8,9,24
13_1___3__,1,0.8,3.2,5.6,9,11
1_1___3__,1,-0.3,2.1,4.5,9,13
3_6___3__,1,-0.6,2.1,4.9,9,20
4_10___3__,1,-0.0,2.0,4.0,9,22
1_6___3__,1,-0.9,2.2,5.3,9,18
5_1___3__,1,-0.9,1.4,3.8,9,10
7_10___3__,1,-0.6,1.4,3.2,9,23
9_3___3__,1,0.6,3.0,5.5,9,16
9_6___3__,1,-1.1,0.9,3.1,9,22
12_2___3__,1,-0.4,1.8,4.0,9,10
