row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,8,13,15,19,26,83,28,24,27,11,28,6,5,2,4,7,10
1_2,5,11,15,18,25,29,103,34,24,36,14,33,6,4,3,7,4,7
1_3,5,9,15,18,26,29,102,34,24,35,17,33,4,6,3,8,3,6
1_4,4,9,15,19,23,28,98,32,24,32,14,34,5,6,4,4,5,8
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
1_6,6,16,18,21,24,30,115,36,24,40,8,39,10,2,3,3,6,8
1_7,2,16,22,25,27,29,121,31,27,43,11,47,14,6,3,2,2,5
1_8,7,15,22,26,28,31,129,38,24,43,13,48,8,7,4,2,3,7
1_9,8,16,21,26,29,32,132,40,24,45,13,47,8,5,5,3,3,6
1_10,9,16,22,26,29,32,134,41,23,45,13,48,7,6,4,3,3,6
2_1,2,7,12,20,25,27,93,29,25,32,18,32,5,5,8,5,2,12
2_2,2,8,14,19,25,28,96,30,26,33,17,33,6,6,5,6,3,10
2_3,6,11,17,20,26,29,109,35,23,37,15,37,5,6,3,6,3,8
2_4,3,8,13,18,23,27,92,30,24,31,15,31,5,5,5,5,4,8
2_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
2_6,5,15,16,20,26,29,111,34,24,41,11,36,10,1,4,6,3,3
2_7,5,17,21,24,27,31,125,36,26,44,10,45,12,4,3,3,4,5
2_8,6,18,21,24,27,31,127,37,25,45,9,45,12,3,3,3,4,5
2_9,5,18,21,23,27,31,125,36,26,45,9,44,13,3,2,4,4,3
2_10,7,17,20,23,26,31,124,38,24,43,9,43,10,3,3,3,5,4
3_1,3,5,12,16,19,24,79,27,21,24,14,28,2,7,4,3,5,11
3_2,3,8,11,16,21,27,86,30,24,29,13,27,5,3,5,5,6,13
3_3,3,8,12,18,24,29,94,32,26,32,16,30,5,4,6,6,5,9
3_4,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,9
3_5,4,9,13,19,24,28,97,32,24,33,15,32,5,4,6,5,4,8
3_6,4,16,20,27,30,32,129,36,28,46,14,47,12,4,7,3,2,8
3_7,4,18,23,28,30,31,134,35,27,48,12,51,14,5,5,2,1,9
3_8,6,18,23,27,31,32,137,38,26,49,13,50,12,5,4,4,1,7
3_9,4,15,22,24,29,32,126,36,28,44,14,46,11,7,2,5,3,8
3_10,8,16,22,26,29,31,132,39,23,45,13,48,8,6,4,3,2,7
4_1,4,6,10,21,27,28,96,32,24,33,21,31,2,4,11,6,1,10
4_2,4,9,13,19,26,28,99,32,24,35,17,32,5,4,6,7,2,6
4_3,5,9,14,18,25,28,99,33,23,34,16,32,4,5,4,7,3,7
4_4,3,7,13,18,23,28,92,31,25,30,16,31,4,6,5,5,5,8
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,3,15,23,28,29,31,129,34,28,44,14,51,12,8,5,1,2,8
4_7,5,13,21,28,27,30,124,35,25,40,14,49,8,8,7,-1,3,5
4_8,5,16,22,29,27,31,130,36,26,43,11,51,11,6,7,-2,4,5
4_9,5,12,24,28,29,31,129,36,26,41,17,52,7,12,4,1,2,7
4_10,5,13,22,28,28,31,127,36,26,41,15,50,8,9,6,0,3,6
5_1,1,5,10,18,25,27,86,28,26,30,20,28,4,5,8,7,2,9
5_2,4,7,12,20,25,30,98,34,26,32,18,32,3,5,8,5,5,8
5_3,5,10,17,22,26,30,110,35,25,36,16,39,5,7,5,4,4,8
5_4,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
5_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
5_6,5,18,21,24,30,32,130,37,27,48,12,45,13,3,3,6,2,7
5_7,4,12,22,26,29,33,126,37,29,41,17,48,8,10,4,3,4,7
5_8,6,13,21,24,28,32,124,38,26,41,15,45,7,8,3,4,4,8
5_9,4,11,18,23,26,32,114,36,28,37,15,41,7,7,5,3,6,9
5_10,4,12,19,24,26,31,116,35,27,38,14,43,8,7,5,2,5,7
6_1,4,6,9,13,25,25,82,29,21,31,19,22,2,3,4,12,0,13
6_2,2,8,13,19,26,28,96,30,26,34,18,32,6,5,6,7,2,9
6_3,5,10,15,20,24,28,102,33,23,34,14,35,5,5,5,4,4,9
6_4,4,8,13,19,23,28,95,32,24,31,15,32,4,5,6,4,5,8
6_5,4,8,13,19,24,28,96,32,24,32,16,32,4,5,6,5,4,8
6_6,7,18,19,24,28,31,127,38,24,46,10,43,11,1,5,4,3,10
6_7,8,18,20,26,28,31,131,39,23,46,10,46,10,2,6,2,3,9
6_8,7,18,20,27,28,32,132,39,25,46,10,47,11,2,7,1,4,6
6_9,3,16,17,24,28,32,120,35,29,44,12,41,13,1,7,4,4,6
6_10,4,16,17,25,28,32,122,36,28,44,12,42,12,1,8,3,4,5
7_1,2,6,10,15,24,28,85,30,26,30,18,25,4,4,5,9,4,11
7_2,3,9,13,17,24,28,94,31,25,33,15,30,6,4,4,7,4,9
7_3,5,10,15,19,24,27,100,32,22,34,14,34,5,5,4,5,3,8
7_4,4,10,14,20,24,28,100,32,24,34,14,34,6,4,6,4,4,9
7_5,4,9,13,19,24,28,97,32,24,33,15,32,5,4,6,5,4,8
7_6,7,22,24,26,30,32,141,39,25,52,8,50,15,2,2,4,2,4
7_7,7,23,26,28,30,31,145,38,24,53,7,54,16,3,2,2,1,6
7_8,7,22,26,28,30,31,144,38,24,52,8,54,15,4,2,2,1,8
7_9,7,20,23,27,29,32,138,39,25,49,9,50,13,3,4,2,3,7
7_10,7,19,23,27,28,31,135,38,24,47,9,50,12,4,4,1,3,8
8_1,4,10,18,21,24,30,107,34,26,34,14,39,6,8,3,3,6,9
8_2,5,12,16,21,23,27,104,32,22,35,11,37,7,4,5,2,4,9
8_3,4,10,15,20,23,28,100,32,24,33,13,35,6,5,5,3,5,8
8_4,4,8,14,19,24,28,97,32,24,32,16,33,4,6,5,5,4,8
8_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
8_6,6,20,22,28,30,31,137,37,25,50,10,50,14,2,6,2,1,6
8_7,4,15,19,26,27,30,121,34,26,42,12,45,11,4,7,1,3,7
8_8,2,15,19,24,27,30,117,32,28,42,12,43,13,4,5,3,3,6
8_9,4,14,18,22,26,30,114,34,26,40,12,40,10,4,4,4,4,6
8_10,3,14,18,21,25,29,110,32,26,39,11,39,11,4,3,4,4,5
9_1,3,7,11,17,23,28,89,31,25,30,16,28,4,4,6,6,5,14
9_2,3,10,15,18,23,29,98,32,26,33,13,33,7,5,3,5,6,8
9_3,6,10,16,20,25,30,107,36,24,35,15,36,4,6,4,5,5,8
9_4,4,8,13,18,23,27,93,31,23,31,15,31,4,5,5,5,4,8
9_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
9_6,7,21,22,27,30,31,138,38,24,51,9,49,14,1,5,3,1,7
9_7,6,20,24,30,30,32,142,38,26,50,10,54,14,4,6,0,2,10
9_8,9,22,25,28,29,31,144,40,22,51,7,53,13,3,3,1,2,9
9_9,7,18,23,26,29,32,135,39,25,47,11,49,11,5,3,3,3,9
9_10,7,17,22,27,28,31,132,38,24,45,11,49,10,5,5,1,3,8
10_1,2,5,13,19,22,26,87,28,24,27,17,32,3,8,6,3,4,9
10_2,4,9,15,20,25,29,102,33,25,34,16,35,5,6,5,5,4,5
10_3,6,10,15,21,24,28,104,34,22,34,14,36,4,5,6,3,4,7
10_4,3,8,14,19,23,28,95,31,25,31,15,33,5,6,5,4,5,8
10_5,4,8,13,19,23,28,95,32,24,31,15,32,4,5,6,4,5,8
10_6,10,20,23,29,30,31,143,41,21,50,10,52,10,3,6,1,1,7
10_7,8,19,26,28,29,31,141,39,23,48,10,54,11,7,2,1,2,5
10_8,11,19,24,27,29,30,140,41,19,48,10,51,8,5,3,2,1,10
10_9,8,16,22,25,28,31,130,39,23,44,12,47,8,6,3,3,3,6
10_10,11,15,22,25,28,31,132,42,20,43,13,47,4,7,3,3,3,10
11_1,2,6,10,17,26,28,89,30,26,32,20,27,4,4,7,9,2,9
11_2,3,8,11,17,25,29,93,32,26,33,17,28,5,3,6,8,4,7
11_3,4,9,14,20,25,29,101,33,25,34,16,34,5,5,6,5,4,8
11_4,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,8
11_5,4,8,13,19,23,28,95,32,24,31,15,32,4,5,6,4,5,8
11_6,6,22,21,23,28,31,131,37,25,50,6,44,16,-1,2,5,3,6
11_7,5,20,19,25,31,32,132,37,27,51,11,44,15,-1,6,6,1,6
11_8,4,16,19,23,28,32,122,36,28,44,12,42,12,3,4,5,4,10
11_9,4,15,19,24,28,32,122,36,28,43,13,43,11,4,5,4,4,6
11_10,5,13,18,23,28,32,119,37,27,41,15,41,8,5,5,5,4,7
12_1,4,8,13,18,21,27,91,31,23,29,13,31,4,5,5,3,6,7
12_2,2,7,10,16,23,27,85,29,25,30,16,26,5,3,6,7,4,8
12_3,2,7,12,17,24,28,90,30,26,31,17,29,5,5,5,7,4,9
12_4,3,9,14,19,24,28,97,31,25,33,15,33,6,5,5,5,4,7
12_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
12_6,7,18,25,27,29,34,140,41,27,47,11,52,11,7,2,2,5,3
12_7,6,16,22,29,30,33,136,39,27,46,14,51,10,6,7,1,3,1
12_8,7,19,23,27,30,33,139,40,26,49,11,50,12,4,4,3,3,5
12_9,4,13,21,25,28,33,124,37,29,41,15,46,9,8,4,3,5,4
12_10,6,16,22,26,28,32,130,38,26,44,12,48,10,6,4,2,4,4
13_1,4,6,11,19,28,29,97,33,25,34,22,30,2,5,8,9,1,10
13_2,4,9,13,18,26,30,100,34,26,35,17,31,5,4,5,8,4,9
13_3,3,8,13,19,24,27,94,30,24,32,16,32,5,5,6,5,3,8
13_4,4,9,15,20,23,28,99,32,24,32,14,35,5,6,5,3,5,7
13_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
13_6,7,18,22,26,27,31,131,38,24,45,9,48,11,4,4,1,4,9
13_7,5,16,19,24,27,29,120,34,24,43,11,43,11,3,5,3,2,5
13_8,8,18,23,27,29,32,137,40,24,47,11,50,10,5,4,2,3,7
13_9,7,16,21,25,28,31,128,38,24,44,12,46,9,5,4,3,3,6
13_10,9,16,22,25,28,31,131,40,22,44,12,47,7,6,3,3,3,7
14_1,2,8,16,22,25,28,101,30,26,33,17,38,6,8,6,3,3,12
14_2,2,5,12,19,25,28,91,30,26,30,20,31,3,7,7,6,3,12
14_3,4,10,16,20,24,27,101,31,23,34,14,36,6,6,4,4,3,9
14_4,3,7,14,19,23,27,93,30,24,30,16,33,4,7,5,4,4,9
14_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
14_6,10,19,21,24,27,31,132,41,21,46,8,45,9,2,3,3,4,9
14_7,6,18,22,24,29,30,129,36,24,47,11,46,12,4,2,5,1,9
14_8,6,16,22,25,28,30,127,36,24,44,12,47,10,6,3,3,2,10
14_9,5,13,20,26,28,32,124,37,27,41,15,46,8,7,6,2,4,7
14_10,6,15,20,26,27,31,125,37,25,42,12,46,9,5,6,1,4,7
15_1,3,8,14,22,24,28,99,31,25,32,16,36,5,6,8,2,4,5
15_2,2,9,14,19,24,29,97,31,27,33,15,33,7,5,5,5,5,6
15_3,3,9,14,19,25,28,98,31,25,34,16,33,6,5,5,6,3,7
15_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
15_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
15_6,2,17,22,25,28,34,128,36,32,45,11,47,15,5,3,3,6,7
15_7,4,17,26,28,28,32,135,36,28,45,11,54,13,9,2,0,4,6
15_8,6,18,24,27,28,31,134,37,25,46,10,51,12,6,3,1,3,6
15_9,3,17,22,24,28,31,125,34,28,45,11,46,14,5,2,4,3,8
15_10,4,16,22,25,28,30,125,34,26,44,12,47,12,6,3,3,2,7
16_1,2,6,17,17,24,28,94,30,26,30,18,34,4,11,0,7,4,6
16_2,2,11,18,19,25,29,104,31,27,36,14,37,9,7,1,6,4,5
16_3,6,11,15,20,25,30,107,36,24,36,14,35,5,4,5,5,5,10
16_4,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
16_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
16_6,9,24,23,26,29,32,143,41,23,53,5,49,15,-1,3,3,3,7
16_7,10,19,23,26,29,30,137,40,20,48,10,49,9,4,3,3,1,6
16_8,11,20,21,25,28,30,135,41,19,48,8,46,9,1,4,3,2,6
16_9,7,16,19,23,29,31,125,38,24,45,13,42,9,3,4,6,2,6
16_10,8,16,19,23,28,31,125,39,23,44,12,42,8,3,4,5,3,5
17_1,4,7,15,23,29,30,108,34,26,36,22,38,3,8,8,6,1,6
17_2,5,8,12,17,27,29,98,34,24,35,19,29,3,4,5,10,2,9
17_3,6,11,16,20,26,29,108,35,23,37,15,36,5,5,4,6,3,9
17_4,4,9,15,20,24,28,100,32,24,33,15,35,5,6,5,4,4,8
17_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
17_6,7,21,21,26,29,31,135,38,24,50,8,47,14,0,5,3,2,8
17_7,6,18,21,27,28,32,132,38,26,46,10,48,12,3,6,1,4,9
17_8,6,20,18,25,28,32,129,38,26,48,8,43,14,-2,7,3,4,10
17_9,4,15,17,24,30,32,122,36,28,45,15,41,11,2,7,6,2,8
17_10,6,18,19,27,29,32,131,38,26,47,11,46,12,1,8,2,3,9
18_1,3,9,11,16,22,26,87,29,23,31,13,27,6,2,5,6,4,9
18_2,1,7,11,18,25,29,91,30,28,32,18,29,6,4,7,7,4,6
18_3,4,9,15,18,24,28,98,32,24,33,15,33,5,6,3,6,4,9
18_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
18_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
18_6,7,19,19,22,25,30,122,37,23,44,6,41,12,0,3,3,5,7
18_7,5,17,20,27,30,31,130,36,26,47,13,47,12,3,7,3,1,3
18_8,3,19,23,26,30,31,132,34,28,49,11,49,16,4,3,4,1,7
18_9,3,19,23,26,31,32,134,35,29,50,12,49,16,4,3,5,1,5
18_10,4,18,24,27,30,32,135,36,28,48,12,51,14,6,3,3,2,5
19_1,2,5,12,14,23,28,84,30,26,28,18,26,3,7,2,9,5,15
19_2,4,7,13,15,22,27,88,31,23,29,15,28,3,6,2,7,5,8
19_3,7,12,16,21,26,29,111,36,22,38,14,37,5,4,5,5,3,8
19_4,4,8,14,19,24,27,96,31,23,32,16,33,4,6,5,5,3,8
19_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
19_6,11,16,18,28,30,30,133,41,19,46,14,46,5,2,10,2,0,8
19_7,7,18,20,30,32,30,137,37,23,50,14,50,11,2,10,2,-2,11
19_8,10,18,18,27,30,31,134,41,21,48,12,45,8,0,9,3,1,10
19_9,7,19,21,25,29,32,133,39,25,48,10,46,12,2,4,4,3,8
19_10,9,16,17,26,29,31,128,40,22,45,13,43,7,1,9,3,2,7
20_1,1,6,14,20,25,30,96,31,29,31,19,34,5,8,6,5,5,8
20_2,2,5,10,17,25,30,89,32,28,30,20,27,3,5,7,8,5,7
