key,gap,pro1,pro2,pro3,range1,range2
19_8___1__,1,-0.1,2.4,4.7,3,15
9_10___1__,1,-1.3,0.7,2.7,3,7
11_8___1__,1,-1.6,0.9,3.1,3,14
2_9___1__,1,-0.5,1.5,3.5,3,7
3_6___1__,0,-0.9,0.9,2.8,3,6
3_8___1__,1,-0.7,1.5,3.7,3,14
4_8___1__,1,-1.0,1.5,3.9,3,10
10_3___1__,1,-1.0,1.9,4.9,3,5
15_8___1__,1,-0.7,1.8,4.3,3,7
15_9___1__,6,-1.5,0.9,3.0,3,6
17_9___1__,1,-0.7,1.4,3.5,3,5
17_10___1__,1,0.5,2.5,4.2,2,3
20_3___1__,0,-1.1,1.8,4.9,3,3
1_3___1__,1,-2.0,0.9,3.5,3,5
1_10___1__,1,-1.0,1.2,3.2,3,6
4_6___1__,4,-0.7,1.4,3.5,3,4
4_7___1__,1,-0.2,1.7,3.9,3,6
6_2___1__,0,-0.1,1.9,4.0,2,3
8_8___1__,1,-1.2,0.6,2.5,3,10
10_8___1__,1,-0.4,1.2,2.9,3,10
18_7___1__,1,0.3,2.6,4.8,3,9
11_1___1__,9,-1.0,1.1,3.3,2,3
1_1___1__,1,-0.0,2.5,5.0,2,3
1_6___1__,3,-0.9,1.9,4.8,3,3
2_1___1__,3,-0.3,1.8,3.7,3,4
3_2___1__,1,-0.6,1.5,3.5,1,3
9_1___1__,4,0.4,2.5,4.4,3,4
16_1___1__,9,-1.2,1.1,3.4,1,3
20_1___1__,6,-0.3,2.1,4.2,1,3
2_2___1__,6,-0.1,1.9,3.7,3,4
5_1___1__,5,-0.5,1.6,3.9,2,3
6_8___1__,1,-0.6,1.9,4.3,3,11
10_7___1__,1,-0.4,1.5,3.3,3,9
11_2___1__,1,-0.4,1.5,3.5,2,3
18_6___1__,1,-0.6,1.6,3.7,3,6
1_7___1__,1,-0.5,2.0,4.4,3,12
2_8___1__,3,0.1,2.0,3.9,3,8
3_9___1__,1,-1.7,0.6,2.9,3,11
4_9___1__,1,0.8,3.0,5.2,3,7
6_1___1__,0,-1.8,0.8,3.4,2,3
11_10___2__,1,-0.1,2.3,4.5,8,19
2_10___2__,1,-0.4,1.8,3.9,8,17
4_7___2__,1,-1.3,1.3,3.8,8,12
14_10___2__,1,-1.2,1.4,4.1,8,12
4_9___2__,1,-0.8,1.4,3.6,8,15
5_10___2__,1,-1.1,1.7,4.3,8,14
7_2___2__,0,-0.5,2.2,5.2,6,8
9_9___2__,1,-0.8,1.5,4.1,8,16
11_9___2__,1,-1.4,1.5,4.2,8,20
12_9___2__,1,-0.0,2.5,5.3,8,16
14_7___2__,0,-1.4,0.9,3.0,8,17
16_10___2__,1,-0.0,2.0,3.9,8,17
17_9___2__,1,-1.5,0.4,2.2,8,16
18_10___2__,1,-1.4,0.9,3.2,8,16
19_9___2__,1,-0.8,2.0,4.8,8,21
19_10___2__,1,-1.3,1.3,3.7,8,18
3_6___2__,0,-1.1,1.1,3.5,8,10
4_8___2__,1,0.1,2.1,4.3,8,18
5_6___2__,1,-1.9,0.4,2.3,8,16
5_9___2__,1,-1.5,0.7,2.9,8,15
1_3___2__,1,-1.3,2.2,5.6,8,11
2_2___2__,6,0.6,3.8,7.2,8,9
2_3___2__,14,-0.4,2.5,5.2,8,11
9_1___2__,2,-2.1,0.7,3.8,5,8
11_1___2__,0,-1.8,1.2,4.6,8,8
16_1___2__,6,-0.9,1.8,4.2,6,8
18_3___2__,14,-1.4,1.9,5.2,8,11
1_1___2__,0,-2.4,1.2,4.6,6,8
1_6___2__,9,-2.0,1.2,4.6,8,9
4_1___2__,1,-2.0,1.0,4.2,5,8
12_1___2__,1,-1.5,2.1,5.4,3,8
12_6___2__,11,0.2,2.2,4.4,8,17
16_3___2__,10,-1.7,1.5,4.2,8,8
18_6___2__,1,-0.2,2.7,5.4,8,8
