Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230425,23046,7,12,8,1,2,35,13,0,34,22,34,18,42,2,9,8,1,2,1,2,9
20230427,23047,5,11,6,1,2,25,21,2,38,28,38,24,37,2,7,9,8,2,4,10,5
20230427,400_1,3,15,12,5,2,31,13,1,26,22,27,12,23,5,2,4,6,4,3,9,7
20230427,400_2,3,13,14,6,3,33,10,1,24,22,23,11,18,4,1,3,6,5,3,10,8
20230427,400_3,2,11,14,6,3,30,13,1,25,20,22,9,18,4,1,2,5,7,4,10,11
20230427,400_4,0,15,14,4,4,36,7,0,30,25,26,11,18,4,1,1,8,9,2,12,11
20230427,400_5,0,12,17,6,3,31,12,2,30,20,26,8,24,3,2,1,4,7,3,9,10
20230427,600_1,5,12,10,2,1,31,16,0,26,19,22,12,22,1,3,4,4,5,2,5,3
20230427,600_2,5,12,10,4,2,29,16,1,28,22,23,13,21,2,3,4,5,7,3,6,2
20230427,600_3,6,11,12,6,2,30,15,1,30,21,25,12,23,1,3,3,5,6,3,8,4
20230427,600_4,4,13,10,4,2,30,15,1,28,22,21,8,19,3,2,1,5,10,3,8,5
20230427,600_5,4,13,11,5,1,27,18,2,29,22,24,9,21,3,2,0,5,9,3,9,5
20230427,1000_1,6,14,9,2,2,37,10,0,27,18,24,13,20,0,2,5,5,3,2,7,9
20230427,1000_2,3,12,10,3,1,36,10,0,33,24,25,13,20,1,1,5,6,9,2,7,10
20230427,1000_3,8,11,6,1,2,34,12,0,32,23,30,16,26,2,2,7,6,4,2,4,10
20230427,1000_4,6,15,10,1,2,31,15,0,37,23,30,12,25,2,1,3,6,8,2,6,13
20230427,1000_5,5,14,8,2,1,30,16,2,38,22,29,9,27,2,2,2,4,11,2,8,8
