key,gap,pro1,pro2,pro3,range1,range2
1_1___1__,1,-0.9,1.2,3.2,3,6
8_6___1__,0,-1.9,0.4,2.5,3,10
10_6___1__,0,-1.0,0.8,2.6,3,6
2_7___1__,0,-0.6,1.4,3.5,3,7
9_1___1__,1,-1.4,0.7,2.9,3,9
13_1___1__,4,-1.4,0.9,3.0,3,8
16_1___1__,1,-1.7,0.7,3.1,3,9
19_9___1__,0,-0.1,2.0,4.1,3,6
1_3___1__,0,-2.1,0.5,3.2,3,4
2_1___1__,1,-0.8,1.0,3.0,3,9
2_8___1__,0,-0.6,1.3,3.2,3,6
2_9___1__,0,-0.6,1.6,3.5,3,7
2_10___1__,0,-1.2,0.7,2.7,3,6
5_9___1__,0,-1.1,1.3,3.7,3,11
8_7___1__,0,-1.4,0.8,2.8,3,7
8_8___1__,0,-0.2,1.5,3.2,3,5
11_8___1__,0,-1.9,0.4,2.7,3,3
16_9___1__,0,-0.8,1.2,3.1,3,10
19_7___1__,0,-1.0,1.5,3.6,3,4
20_7___1__,0,-1.1,0.8,2.7,1,3
1_6___1__,3,-1.2,2.0,4.9,2,3
7_10___1__,4,-1.1,1.1,3.2,3,6
14_8___1__,4,-0.1,2.3,5.1,3,6
17_2___1__,6,-1.1,1.1,3.5,3,4
19_8___1__,0,-1.3,1.5,4.0,3,5
1_8___1__,6,-0.7,1.7,4.2,3,4
3_10___1__,0,-0.8,2.0,4.8,3,5
6_8___1__,0,-0.6,1.8,4.4,2,3
7_2___1__,0,-1.1,0.9,3.0,3,4
11_10___1__,0,-1.0,1.7,4.4,3,4
15_6___1__,0,-0.8,1.4,3.8,3,3
15_8___1__,4,-0.5,1.9,4.6,3,5
1_2___1__,1,-0.8,1.3,3.6,3,4
2_3___1__,0,0.1,3.1,5.9,3,4
3_8___1__,0,-0.9,1.3,3.5,3,3
4_1___1__,2,-0.9,1.4,3.8,3,5
4_9___1__,6,-0.7,1.5,3.9,3,6
4_10___1__,4,-0.5,1.7,4.0,3,6
6_2___1__,4,-0.8,1.5,3.7,2,3
6_7___1__,4,-1.3,0.7,2.8,2,3
4_7___2__,0,-0.9,1.4,3.9,7,8
5_7___2__,0,-1.1,0.9,3.0,7,12
10_6___2__,0,-1.5,0.9,3.4,7,7
10_7___2__,0,-1.2,1.2,3.7,7,7
14_7___2__,0,-1.0,1.0,2.9,7,12
19_7___2__,0,-0.8,1.6,4.0,7,10
2_6___2__,4,-1.0,1.2,3.2,7,13
2_9___2__,0,-1.3,0.7,2.4,7,12
4_6___2__,0,0.5,2.5,4.7,7,8
5_9___2__,0,-1.3,1.0,3.1,7,18
8_8___2__,0,-0.7,1.1,3.1,7,8
8_9___2__,0,-0.8,1.1,2.9,7,9
10_8___2__,4,-0.7,1.2,2.8,7,9
12_6___2__,0,-1.1,1.1,3.3,6,7
12_7___2__,0,-0.8,1.1,3.0,6,7
19_8___2__,0,-1.0,1.4,3.9,7,10
2_8___2__,4,-1.0,1.1,2.8,7,10
4_8___2__,4,-1.0,1.1,3.1,7,9
5_8___2__,0,-1.2,1.2,3.3,7,15
6_1___2__,2,-2.7,0.5,3.6,7,11
1_6___2__,9,-2.3,1.3,4.8,6,7
10_2___2__,6,-1.2,1.3,3.8,7,8
14_2___2__,4,-0.7,2.9,6.5,7,9
14_3___2__,4,-0.5,2.8,6.2,7,7
1_9___2__,4,-0.7,1.8,4.1,7,11
3_2___2__,6,-0.2,2.2,4.7,7,11
6_2___2__,2,0.1,3.2,6.3,7,7
7_7___2__,6,-1.8,0.9,3.6,7,9
9_3___2__,2,-0.7,2.0,4.8,6,7
13_1___2__,2,-2.4,0.5,3.5,7,7
13_3___2__,2,-0.6,2.6,6.2,6,7
15_2___2__,2,-2.3,1.2,4.5,7,11
15_6___2__,0,0.6,3.0,5.4,7,7
17_2___2__,2,-1.7,0.9,4.0,6,7
18_6___2__,4,-0.2,2.5,5.2,7,12
20_6___2__,0,0.0,2.2,4.3,6,7
1_7___2__,6,-0.6,2.1,4.9,7,14
1_8___2__,6,-0.8,1.7,4.1,7,12
1_10___2__,4,-0.9,1.6,4.4,7,10
2_1___2__,1,-0.6,2.2,5.2,7,12
3_7___3__,0,-1.1,0.8,2.6,14,17
8_8___3__,0,-1.4,0.5,2.5,11,17
19_1___3__,0,-0.9,1.3,3.6,13,17
20_7___3__,0,-1.0,0.9,2.7,5,17
2_6___3__,0,-0.8,0.8,2.6,15,17
2_7___3__,0,-1.8,0.5,2.6,14,17
3_6___3__,0,-2.1,0.8,3.9,11,17
3_8___3__,0,-0.3,1.0,2.5,13,17
4_6___3__,0,-0.3,1.4,3.5,15,17
5_2___3__,0,-0.8,1.1,2.9,11,17
12_7___3__,0,-0.9,1.0,3.1,8,17
18_8___3__,0,-1.1,0.9,2.7,12,17
2_2___3__,0,-1.8,0.4,2.4,12,17
2_8___3__,0,-1.3,0.7,2.6,14,17
6_8___3__,0,0.0,1.7,3.5,7,17
7_10___3__,0,-0.5,1.3,2.9,14,17
8_6___3__,0,-1.2,0.6,2.6,16,17
9_9___3__,0,-0.3,2.0,3.9,11,17
10_6___3__,0,-1.6,0.7,2.9,5,17
10_8___3__,0,-1.1,0.8,2.8,9,17
1_6___3__,0,-0.6,2.7,6.1,14,17
9_3___3__,0,0.2,2.7,5.1,10,17
15_3___3__,0,-0.4,2.2,4.5,12,17
1_3___3__,0,-0.4,2.3,5.2,11,17
6_3___3__,0,-0.8,1.6,4.1,9,17
11_3___3__,0,-0.3,2.0,4.2,8,17
16_3___3__,0,-0.3,2.2,4.7,8,17
17_9___3__,0,-0.6,1.5,3.5,15,17
20_3___3__,0,0.1,2.6,5.2,8,17
2_3___3__,0,0.6,3.0,5.6,10,17
3_3___3__,0,-1.2,1.1,3.4,11,17
4_3___3__,0,-0.2,2.3,5.0,9,17
5_3___3__,0,-0.0,2.5,5.1,12,17
8_3___3__,0,-1.4,0.9,3.2,9,17
13_3___3__,0,0.3,2.8,5.2,9,17
14_3___3__,0,-0.2,2.4,4.9,9,17
17_3___3__,0,-1.3,1.7,4.3,9,17
18_3___3__,0,-0.3,2.3,4.9,13,17
19_10___3__,0,-1.0,1.0,3.3,16,17
1_1___3__,4,-0.4,1.8,4.1,16,17
12_1___4__,1,-1.5,1.3,4.3,19,27
15_7___4__,1,-0.9,1.1,3.3,17,27
2_1___4__,4,-0.5,1.9,4.0,20,27
11_1___4__,5,-1.9,0.7,3.3,16,27
15_6___4__,2,-0.4,1.5,3.5,17,27
16_8___4__,1,-1.0,1.0,2.9,17,27
3_1___4__,3,-1.0,1.3,3.8,14,27
6_1___4__,3,-1.8,0.8,3.3,20,27
7_1___4__,4,-0.2,2.2,4.6,21,27
9_10___4__,5,-1.8,1.6,5.2,15,27
10_6___4__,6,-1.5,1.2,3.5,15,27
10_7___4__,5,-0.0,2.4,4.6,14,27
13_7___4__,5,-1.2,1.1,3.6,17,27
14_1___4__,4,-1.7,1.1,4.1,16,27
15_8___4__,2,-1.2,1.2,3.7,16,27
19_8___4__,3,-1.3,0.7,2.8,16,27
20_8___4__,2,-1.1,1.2,3.7,18,27
1_2___4__,3,-1.9,0.9,3.2,17,27
2_7___4__,6,-1.2,1.1,3.2,20,27
5_1___4__,5,-0.0,2.0,4.2,18,27
4_2___4__,6,-1.1,1.2,3.4,16,27
5_3___4__,4,-0.7,2.0,4.7,18,27
13_3___4__,4,0.0,2.7,5.5,17,27
20_3___4__,6,-0.6,1.9,4.5,18,27
1_6___4__,6,-0.5,3.1,6.5,25,27
