Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230713,23080,17,4,0,0,10,26,13,1,32,30,27,23,13,1,2,5,16,6,3,6,1
20230716,23081,1,17,9,3,5,30,14,1,32,30,33,11,31,10,4,1,6,9,4,5,12
20230716,400_1,14,8,0,0,4,26,18,1,33,27,38,16,35,8,1,8,5,3,2,3,5
20230716,400_2,15,6,0,1,4,33,12,0,30,29,27,21,19,1,2,10,9,5,2,5,4
20230716,400_3,23,2,0,0,8,27,14,0,32,28,29,18,25,4,1,10,6,7,2,3,3
20230716,400_4,19,4,0,1,5,31,12,0,32,27,27,18,22,2,1,9,7,7,1,3,5
20230716,400_5,18,4,1,1,5,28,15,0,34,26,34,15,32,6,2,8,5,5,2,3,5
20230716,600_1,13,9,1,1,4,26,17,1,33,28,31,12,30,6,3,4,4,8,3,5,7
20230716,600_2,13,7,2,0,4,30,14,0,34,28,28,14,24,3,3,4,7,10,3,5,8
20230716,600_3,18,6,0,1,6,28,14,0,32,28,27,13,22,4,2,4,7,9,2,4,6
20230716,600_4,13,10,4,2,3,28,16,1,35,27,30,10,28,5,2,3,4,11,3,5,9
20230716,600_5,12,12,5,3,2,23,21,2,36,27,32,10,32,6,3,3,3,10,3,7,8
20230716,1000_1,18,4,0,0,5,31,12,0,37,26,32,12,33,4,4,4,3,9,2,3,11
20230716,1000_2,20,4,-1,0,8,26,14,0,33,26,30,15,29,4,4,4,5,6,2,1,11
20230716,1000_3,19,5,-1,0,5,30,12,0,35,24,28,12,27,2,4,3,5,9,3,3,10
20230716,1000_4,17,6,0,1,4,31,12,0,35,24,33,12,33,5,3,4,3,7,2,1,11
20230716,1000_5,18,6,0,0,4,31,13,0,37,24,33,12,34,4,3,5,3,8,2,1,12
