Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230713,23080,17,4,0,0,10,26,13,1,32,30,27,23,13,1,2,5,16,6,3,6,1
20230716,23081,1,17,9,3,5,30,14,1,32,30,33,11,31,10,4,1,6,9,4,5,12
20230716,400_1,10,11,6,1,7,22,18,1,33,24,40,17,33,6,0,7,8,0,3,6,7
20230716,400_2,9,11,6,0,7,22,19,1,33,24,40,16,34,7,0,8,7,0,2,7,9
20230716,400_3,10,10,5,0,7,24,17,1,32,24,39,17,34,7,0,8,7,0,2,6,9
20230716,400_4,8,12,6,1,5,23,19,2,31,22,36,13,33,6,0,7,4,1,3,7,8
20230716,400_5,9,11,6,0,6,24,18,1,31,22,36,14,33,6,0,8,5,1,3,6,9
20230716,600_1,12,9,0,1,8,26,13,1,34,27,28,18,26,1,4,6,8,7,2,2,6
20230716,600_2,12,9,1,0,8,24,15,1,34,27,31,18,27,2,3,7,7,5,2,1,8
20230716,600_3,12,9,0,0,7,25,15,1,34,26,29,18,27,1,4,7,7,6,2,1,7
20230716,600_4,10,9,1,1,7,25,16,1,35,26,29,17,27,1,4,6,7,7,2,2,6
20230716,600_5,11,9,0,1,7,25,15,0,35,26,29,18,27,1,4,6,7,7,2,2,7
20230716,1000_1,15,9,1,1,8,27,13,0,34,28,31,17,27,3,3,6,7,6,3,7,10
20230716,1000_2,15,9,2,1,7,28,13,0,34,27,32,16,31,4,3,7,4,6,3,7,12
20230716,1000_3,12,10,2,1,6,28,14,0,34,26,33,16,33,4,4,7,4,5,3,8,13
20230716,1000_4,13,9,4,2,6,27,16,0,34,26,32,16,33,4,4,8,3,5,3,7,13
20230716,1000_5,11,11,5,3,4,31,14,0,34,25,32,14,34,4,4,7,3,6,3,7,14
