Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
0,80.6,0,21.3,0,100.6,0,95.7,0,30.0,0,117.4,0,102.9,0,58.1,0,79.5,0.3,55.1,2.1,64.2,4.5,139.5,76.9,0,87.7,0,149.6,0,0,34.6,0,54.4,0,141.4,0,120.6,0,56.5,0,109.9,0,94.3,0,40.4,0,96.4,20.3,54.3,6.9,16.9,31.1,85.1,9.2,88.9,6.1,55.2,3.2,131.7,12.1,165.7,4.0,89.5,9.3,89.9,0,84.9,0,58.4,0,108.0,32.2,17.9,23.9,13.9,69.8,42.3,104.6,64.7,49.1,34.9,43.4,23.2,3.2,101.8,6.9,65.3,16.4,88.4,3.9,25.8,10.0,59.9,22.9,142.0,7.6,49.3,8.7,50.9,19.6,92.5,53.4,124.7,29.4,68.2,22.1,47.7
-19.3|32.6|87.9,-50.6|10.0|73.5,-20.9|16.5|52.1,-29.0|14.4|59.9,-11.8|46.5|107.1,28.6|86.1|145.1,-4.6|50.7|102.9,5.5|60.8|119.0,-6.5|26.2|57.5,9.1|45.3|78.4,-4.8|49.5|99.5,27.4|87.1|145.9,-23.9|27.2|79.6,13.8|60.7|110.1,-17.7|17.5|50.3,12.3|46.3|79.9,-24.4|23.8|77.6,29.2|80.8|131.5,-31.1|31.7|86.5,14.1|85.4|155.1,-14.3|25.3|61.3,7.0|57.0|105.8,-2.7|53.8|105.5,31.4|82.7|136.6,-41.8|27.4|91.3,-13.1|73.8|155.3,-25.0|21.1|69.3,8.3|62.7|114.4,-15.9|41.6|101.8,40.5|103.5|161.6,-28.6|25.8|83.1,1.2|50.9|99.9,-18.5|11.6|42.1,3.7|34.7|66.1,-16.2|32.0|80.7,15.5|76.5|136.3,-38.4|29.4|90.8,3.3|74.9|140.6,-17.4|23.0|60.5,15.3|59.4|105.6,-1.4|48.8|99.1,43.6|102.2|161.6,-19.2|35.3|89.9,-9.0|35.4|80.4,-0.5|30.2|61.5,-1.4|24.7|55.3,20.1|73.4|131.1,1.2|65.6|127.2,-10.1|44.1|102.9,-20.3|36.5|89.8,-7.3|28.8|65.7,-11.1|24.2|63.0,-14.7|51.0|114.7,3.3|70.4|135.0,-21.9|32.0|87.8,13.3|63.3|116.3,-8.8|24.2|55.6,13.2|44.2|78.2,-13.5|45.7|100.1,29.1|88.3|147.7,-41.9|18.1|78.4,3.9|68.4|132.7,-23.7|13.6|49.6,-6.5|33.9|77.7,-31.1|32.1|97.6,31.7|100.8|176.3,-19.7|39.1|104.4,10.0|72.2|135.1,-7.6|30.1|64.2,9.2|42.0|78.6,-22.0|36.6|95.5,14.3|73.6|133.6,-26.8|21.4|70.0,5.4|42.1|84.6,-11.2|16.1|44.7,5.4|30.9|56.5,-1.3|39.9|83.7,12.5|64.4|111.8,-14.0|45.1|99.4,2.4|62.2|126.3,-9.9|22.2|55.9,0.9|39.8|81.6,-24.7|40.0|96.6,5.8|74.7|139.3,-7.9|41.0|95.0,3.6|52.0|106.8,-0.6|28.1|58.2,3.1|27.5|55.0,-13.9|33.4|79.6,17.4|65.9|117.1,-18.9|30.8|79.0,-19.1|43.7|99.2,-13.6|21.1|53.3,-0.5|41.0|82.9,-20.2|32.6|87.3,15.2|78.8|144.3,-12.3|34.1|79.2,-4.3|30.4|64.0,5.5|34.4|62.4,-2.9|29.0|56.7,9.6|57.3|100.8,-14.1|40.4|94.1,4.4|70.9|138.4,-19.1|47.0|116.8,13.8|54.6|92.5,-8.1|28.4|66.7,15.4|65.6|121.3,-5.4|46.3|106.1
