6_5: 2, [4, 9, 14, 19, 24, 28] [3, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 1, 2, 0, 0]
13_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 1, 2, 0, 0, 0, 3, 1, 0, 0]
1_2: 0, [3, 6, 10, 17, 25, 28] [3, 2, 1, 1, 1, 0, 0, 2, 1, 1, 2, 0, 0, 2, 2, 1, 0, 1, 2, 0]
1_5: 2, [4, 9, 14, 19, 24, 28] [3, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0]
2_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 1, 2, 0, 1, 0, 3, 2, 0, 1]
9_1: 2, [10, 15, 18, 21, 25, 26] [3, 2, 0, 1, 1, 0, 2, 1, 0, 1, 1, 0, 0, 2, 2, 0, 1, 3, 2, 1]
16_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 3, 0, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 0, 3, 2, 0, 0]
20_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 1, 2, 0, 1, 1, 3, 1, 0, 0]
1_8: 3, [2, 7, 14, 18, 24, 30] [3, 1, 3, 1, 1, 1, 0, 1, 1, 1, 2, 2, 1, 3, 0, 0, 1, 1, 0, 1]
5_3: 0, [5, 8, 12, 16, 22, 28] [3, 1, 3, 3, 1, 1, 2, 0, 2, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 2]
8_3: 2, [4, 8, 12, 18, 23, 28] [3, 1, 1, 0, 1, 2, 0, 2, 2, 0, 1, 0, 1, 1, 3, 1, 0, 3, 1, 1]
9_5: 1, [4, 9, 14, 20, 25, 29] [3, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 0, 3, 1, 0, 0]
12_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 2, 2, 1, 0, 3, 2, 0, 0]
12_10: 1, [4, 9, 16, 20, 23, 28] [3, 3, 2, 1, 0, 2, 2, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 2]
14_5: 1, [5, 9, 15, 19, 24, 29] [3, 1, 0, 2, 0, 2, 1, 1, 2, 0, 2, 1, 2, 1, 1, 0, 3, 1, 0, 0]
15_5: 2, [4, 9, 14, 19, 24, 29] [3, 0, 0, 3, 0, 1, 1, 1, 2, 0, 0, 1, 2, 1, 1, 2, 3, 2, 0, 0]
17_3: 1, [4, 9, 12, 16, 23, 29] [4, 1, 1, 0, 1, 2, 2, 1, 3, 0, 2, 0, 0, 0, 1, 1, 3, 2, 2, 2]
17_5: 2, [4, 9, 14, 20, 24, 29] [3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 3, 2, 0, 0]
18_5: 2, [5, 9, 14, 19, 24, 29] [3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 0, 3, 2, 0, 0]
1_10: 1, [0, 6, 13, 17, 23, 28] [3, 0, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 0, 1, 2, 0, 0, 1, 1, 1]
4_1: 1, [4, 14, 19, 22, 25, 30] [3, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 2]
5_5: 1, [4, 9, 15, 20, 24, 29] [3, 1, 0, 3, 0, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 2, 3, 1, 0, 0]
7_5: 2, [4, 9, 14, 19, 24, 28] [3, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 2, 1, 1, 1, 3, 1, 0, 1]
10_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 3, 1, 0, 0]
10_8: 2, [6, 14, 17, 22, 23, 29] [3, 2, 1, 2, 2, 2, 1, 2, 0, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0]
11_3: 1, [5, 9, 12, 17, 23, 28] [3, 1, 0, 3, 0, 1, 0, 2, 2, 1, 3, 0, 1, 1, 1, 0, 3, 2, 2, 4]
11_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 2, 2, 1, 1, 1, 3, 2, 0, 0]
19_5: 2, [4, 9, 14, 19, 24, 29] [3, 1, 0, 2, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 3, 1, 0, 0]
5_4: 1, [4, 8, 12, 16, 23, 27] [3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 0, 0, 3]
