Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240310,24026,3,15,12,2,0,28,22,0,93,29,21,27,13,37,3,11,1,1,5,5,10,6,3
20240312,24027,12,7,8,1,4,36,10,0,108,34,30,34,22,40,4,7,14,1,4,3,6,13,13
20240312,100_1,11,8,3,0,5,32,8,1,99,30,25,35,11,38,9,4,3,2,4,1,2,6,8
20240312,100_2,12,9,3,0,7,31,8,0,103,28,26,39,10,41,12,3,4,1,3,1,1,9,9
20240312,100_3,12,9,2,0,6,28,11,0,100,32,24,35,14,32,6,2,7,4,4,1,3,1,8
20240312,100_4,15,8,3,0,9,25,12,0,96,32,24,33,13,31,5,2,7,4,6,2,3,0,11
20240312,100_5,15,9,3,-1,8,28,11,0,97,34,27,32,16,30,5,4,6,7,6,1,4,-4,11
20240312,200_1,8,10,7,1,3,32,13,0,109,31,26,38,15,37,9,3,8,3,2,2,4,9,5
20240312,200_2,9,9,6,0,5,33,10,0,104,28,26,36,15,38,10,4,8,2,1,1,1,11,7
20240312,200_3,6,10,8,1,3,33,13,0,106,34,27,38,18,34,6,0,12,4,2,2,6,7,7
20240312,200_4,5,12,9,0,2,32,14,0,96,31,25,34,17,30,6,0,11,4,2,2,5,5,10
20240312,200_5,5,11,7,0,4,33,12,0,97,33,27,36,17,28,5,0,9,8,2,2,6,5,12
20240312,300_1,8,11,5,1,3,32,12,1,94,30,23,30,12,35,4,6,4,2,5,3,6,13,9
20240312,300_2,10,11,4,0,4,33,10,0,99,29,26,32,14,38,7,7,5,1,4,3,6,13,10
20240312,300_3,10,9,5,0,3,32,12,0,99,33,23,32,13,34,4,3,7,2,5,2,5,10,10
20240312,300_4,13,8,4,0,4,30,14,0,103,31,23,34,12,36,6,4,6,1,4,2,4,5,9
20240312,300_5,12,10,2,-1,4,30,14,0,102,35,27,34,17,31,3,3,7,6,5,2,6,0,10
