Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240310,24026,3,15,12,2,0,28,22,0,29,21,27,13,37,3,11,1,1,5,5,10,3
20240312,400_1,10,9,4,0,4,32,12,0,36,24,37,13,38,6,5,2,4,5,2,5,11
20240312,400_2,8,10,6,0,3,29,15,0,31,25,35,13,42,7,7,5,1,4,2,2,9
20240312,400_3,12,10,3,0,3,35,10,0,34,25,38,16,33,6,3,4,8,1,2,4,14
20240312,400_4,16,7,4,0,4,35,9,0,34,25,39,17,35,6,3,5,8,1,1,3,14
20240312,400_5,13,9,3,0,3,36,9,0,38,23,41,18,32,3,2,5,10,1,2,4,15
20240312,600_1,7,9,6,0,2,29,16,0,34,25,36,14,39,6,7,2,4,3,3,9,8
20240312,600_2,9,8,4,0,2,32,15,0,33,24,37,14,41,7,7,3,3,2,2,6,7
20240312,600_3,10,7,4,0,4,36,9,0,41,23,45,15,42,6,2,5,6,1,2,6,9
20240312,600_4,5,12,10,1,2,29,18,0,31,21,35,12,37,6,5,4,2,2,2,7,9
20240312,600_5,7,11,6,0,3,29,16,0,38,20,41,15,39,4,3,6,5,1,2,7,10
20240312,1000_1,10,10,4,1,2,30,15,0,31,22,32,9,36,7,6,0,2,5,3,4,4
20240312,1000_2,13,8,2,1,5,31,12,0,32,25,36,10,39,9,6,1,2,5,2,2,6
20240312,1000_3,7,11,6,2,2,31,15,0,33,20,33,10,33,5,3,3,3,4,2,5,8
20240312,1000_4,7,11,8,1,2,34,12,0,29,20,30,9,31,6,4,1,3,5,3,6,7
20240312,1000_5,8,12,6,1,3,32,13,0,33,20,32,10,33,4,4,2,3,5,3,6,9
