Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240107,24003,26,3,0,0,16,29,5,0,34,32,37,27,21,4,3,5,19,1,2,3,10
20240109,400_1,6,12,5,2,2,22,22,1,37,24,46,11,50,11,6,1,2,1,2,7,7
20240109,400_2,4,14,5,2,2,26,20,1,38,25,46,14,50,9,6,5,2,1,3,6,8
20240109,400_3,2,16,10,4,2,17,25,4,34,25,41,14,42,9,4,5,3,1,3,12,8
20240109,400_4,3,15,8,4,1,22,21,3,37,25,41,15,45,7,7,4,3,3,3,10,7
20240109,400_5,3,15,8,4,2,24,20,2,37,25,41,14,44,7,6,4,3,3,2,9,7
20240109,600_1,6,13,8,3,3,26,17,2,38,23,45,9,45,10,3,3,2,3,3,5,9
20240109,600_2,4,14,8,3,2,25,19,2,38,23,42,10,44,8,3,4,2,4,3,5,10
20240109,600_3,1,16,10,4,1,22,23,2,39,23,45,8,47,10,2,4,1,4,2,7,12
20240109,600_4,3,14,8,3,2,26,19,2,38,24,42,11,45,8,5,4,1,4,3,6,12
20240109,600_5,4,14,7,3,2,29,16,1,38,23,39,11,43,7,5,4,2,5,2,6,12
20240109,1000_1,5,13,9,1,2,20,23,3,36,25,40,12,39,8,3,4,4,4,3,6,6
20240109,1000_2,6,12,8,1,3,23,20,2,37,24,40,14,39,6,3,6,4,3,3,6,7
20240109,1000_3,4,12,9,2,1,21,22,3,38,23,43,11,44,8,3,5,2,3,3,7,8
20240109,1000_4,5,13,7,1,3,23,19,3,36,23,41,12,41,7,4,4,3,3,3,6,7
20240109,1000_5,5,12,7,1,3,23,19,2,36,23,40,12,41,7,4,5,3,3,3,6,8
