Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240107,24003,26,3,0,0,16,29,5,0,92,34,32,37,27,21,4,3,5,19,1,2,3,3,10
20240109,24004,2,14,13,5,1,30,18,1,105,36,18,34,8,35,4,4,1,3,6,3,10,4,12
20240109,100_1,8,9,4,3,5,28,15,2,126,34,26,44,11,47,13,5,5,1,1,1,5,4,12
20240109,100_2,11,10,4,2,7,27,13,1,143,36,26,50,11,54,15,5,5,1,0,2,4,5,8
20240109,100_3,8,12,5,4,4,28,13,1,140,37,25,51,10,53,16,2,5,2,0,2,5,7,7
20240109,100_4,10,12,4,3,6,27,13,1,144,37,26,51,11,56,16,4,4,1,0,2,4,7,7
20240109,100_5,11,10,4,3,6,27,14,1,140,38,26,48,10,52,14,4,4,2,1,1,5,6,8
20240109,200_1,11,11,4,0,3,31,14,1,124,33,28,47,9,44,15,2,3,4,2,3,7,7,7
20240109,200_2,10,12,4,0,2,31,14,1,122,33,26,45,10,44,13,2,6,2,1,2,6,8,9
20240109,200_3,6,15,7,1,2,31,15,2,126,33,27,47,11,45,13,2,6,3,0,3,7,7,9
20240109,200_4,8,14,4,1,1,32,13,2,126,35,26,46,10,47,12,3,5,2,2,2,6,10,11
20240109,200_5,8,14,3,1,2,34,11,2,118,34,26,42,13,44,10,3,7,2,2,2,6,10,10
20240109,300_1,5,14,5,2,4,29,13,1,121,38,26,43,10,41,10,2,2,5,5,2,5,2,10
20240109,300_2,11,12,3,1,7,29,11,1,122,37,25,43,11,42,9,4,2,5,3,2,5,4,7
20240109,300_3,4,13,6,2,3,30,13,2,119,36,27,43,14,40,10,2,6,5,3,3,7,1,10
20240109,300_4,6,13,5,2,4,31,13,1,122,37,24,42,10,42,9,3,3,4,4,2,6,3,10
20240109,300_5,11,11,4,2,6,30,12,1,122,37,25,42,13,42,8,4,3,4,3,2,6,4,8
