Date,6_1,6_6,7_8,10_9,10_10,1_9,10_8,15_2,15_8,16_1,17_2,1_7,2_3,3_1,4_2,13_1,13_2,13_9,17_3,19_6
20240307,1,2,0,0,1,1,1,1,0,1,1,3,2,1,1,1,0,1,0,2
20240310,3,1,0,1,1,1,1,1,1,1,2,0,0,0,0,1,0,1,2,1
20240312,2,2,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0
20240314,1,2,0,0,1,1,0,0,1,0,1,0,1,2,1,0,1,0,2,1
20240317,0,0,0,2,0,1,0,1,2,0,0,2,1,1,1,2,1,0,1,0
20240319,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,1,0
20240321,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,2,1,0,0,0
20240324,1,1,0,0,0,0,1,1,2,1,0,1,0,1,1,1,0,1,1,1
20240326,0,0,1,2,1,3,0,0,0,2,2,0,1,0,1,1,0,1,0,1
20240328,0,0,0,2,0,2,0,0,2,0,2,2,2,0,1,0,0,2,0,1
20240331,1,0,0,0,1,2,1,0,0,1,0,2,2,1,1,1,0,1,3,0
20240402,0,0,0,0,0,0,2,1,0,0,0,0,2,2,0,1,0,1,1,0
20240404,2,0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1
20240407,0,1,0,0,1,0,1,3,0,1,0,0,0,1,2,0,1,0,0,2
20240409,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
20240411,0,0,1,1,0,0,1,2,2,0,2,0,0,2,1,2,1,2,1,2
20240414,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,1,0,1,0
20240416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240418,1,0,2,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
20240421,0,2,0,0,0,0,0,0,0,1,2,3,1,0,0,1,0,2,0,0
20240423,1,0,2,1,0,1,0,2,0,0,1,0,0,0,1,1,2,1,0,1
20240425,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,1,1,0,0,0
20240428,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,2,2
20240430,1,1,3,0,1,1,1,0,0,1,0,1,0,1,0,0,2,1,0,0
20240502,1,0,1,0,2,0,2,0,0,4,1,1,2,0,2,0,0,1,0,1
20240505,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240507,0,1,0,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
20240509,0,2,0,0,0,0,2,1,0,1,1,0,3,1,0,0,1,0,0,1
20240512,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,1,2,0,1,0
20240514,0,0,1,3,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0
20240516,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
20240519,0,1,1,1,1,2,0,2,1,1,0,1,1,1,0,0,1,1,2,1
20240521,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0
