key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,0,0.0,1.9,3.9,1,3
2_6___1__,0,0.4,2.5,4.6,3,3
4_2___1__,0,-1.1,0.9,2.8,1,3
8_2___1__,0,-0.1,2.0,4.1,1,3
11_1___1__,0,-0.7,1.3,3.6,2,3
12_1___1__,0,-0.7,1.6,3.9,1,3
12_7___1__,1,-1.2,0.9,3.0,3,7
2_2___1__,0,-0.4,1.5,3.6,2,3
2_7___1__,0,-0.6,1.3,3.0,3,5
3_1___1__,0,-0.9,1.7,4.5,3,3
4_1___1__,0,-1.0,1.5,4.0,2,3
9_2___1__,0,0.0,1.8,3.6,2,3
10_8___1__,0,0.0,1.7,3.4,3,4
11_2___1__,0,-0.3,1.6,3.4,1,3
12_2___1__,0,-0.9,1.1,3.0,2,3
12_6___1__,1,-1.2,0.7,2.6,3,5
15_9___1__,1,-0.3,1.9,4.0,3,8
18_2___1__,0,-0.7,1.5,3.9,1,3
19_1___1__,0,-0.9,1.4,3.9,2,3
19_2___1__,0,-0.1,1.7,3.5,1,3
1_6___1__,4,-0.3,2.6,5.6,3,3
5_7___1__,4,-0.6,2.1,4.8,1,3
19_7___1__,3,-0.8,1.3,3.5,3,6
1_8___1__,4,-0.8,1.6,4.1,3,3
5_6___1__,4,-1.0,1.3,3.6,2,3
5_9___1__,4,-0.6,1.9,4.3,2,3
11_7___1__,4,0.0,1.9,3.8,3,4
14_7___1__,3,-1.0,1.4,3.7,2,3
14_8___1__,3,0.2,2.4,4.5,3,3
14_9___1__,2,-0.5,2.2,4.8,3,5
15_8___1__,2,-0.5,1.9,4.7,3,7
18_7___1__,3,-0.6,1.5,3.3,3,5
19_8___1__,2,-1.0,1.4,4.1,3,7
19_10___1__,2,-0.5,1.7,3.9,3,8
3_3___1__,0,0.3,3.1,6.1,3,4
3_8___1__,4,-0.1,1.9,3.8,2,3
3_10___1__,4,-0.2,2.2,4.7,3,3
4_10___1__,0,0.7,2.9,5.1,3,5
7_3___1__,0,-0.0,3.0,6.4,3,4
9_7___1__,4,-0.7,1.8,4.1,3,7
4_1___2__,0,-1.5,0.9,3.6,5,8
3_2___2__,0,-2.1,-0.0,2.2,8,8
8_9___2__,2,-2.3,-0.2,1.9,8,11
12_1___2__,0,-3.4,-0.2,3.3,6,8
12_6___2__,0,-1.4,0.4,2.4,8,11
14_7___2__,0,-1.5,0.8,3.3,8,8
15_8___2__,3,-0.8,1.1,3.0,8,8
19_3___2__,0,-1.4,1.4,4.2,7,8
2_8___2__,0,-0.4,1.3,3.1,8,13
8_1___2__,0,-0.8,2.0,4.8,5,8
9_8___2__,3,-1.1,1.5,3.8,8,12
13_1___2__,0,0.0,3.1,6.0,5,8
14_6___2__,0,-1.0,0.8,2.8,7,8
15_7___2__,0,0.0,1.7,3.6,7,8
16_8___2__,3,-1.6,0.8,3.1,8,9
16_10___2__,0,-0.5,1.3,3.2,8,8
19_1___2__,0,-1.5,1.0,3.4,5,8
20_3___2__,0,-1.3,1.9,5.1,8,9
1_1___2__,0,-0.8,2.1,5.2,5,8
2_1___2__,0,-1.3,1.5,4.3,6,8
4_6___2__,0,-0.3,2.1,4.4,7,8
6_2___2__,0,-1.2,2.0,5.1,7,8
7_3___2__,0,-1.2,2.0,5.2,7,8
11_6___2__,3,-0.9,1.3,3.6,8,9
16_6___2__,3,-1.8,1.0,3.5,6,8
17_6___2__,3,-1.0,1.2,3.3,8,8
18_7___2__,3,-0.0,2.1,4.2,8,9
19_8___2__,6,-1.3,1.0,3.3,8,11
1_8___2__,3,-0.6,1.7,4.0,7,8
1_9___2__,3,0.7,3.0,5.2,8,8
3_10___2__,3,-1.0,1.2,3.5,6,8
4_2___2__,0,-2.0,0.7,3.2,5,8
4_3___2__,0,-1.6,1.6,5.1,8,8
4_7___2__,0,-0.4,1.9,4.4,8,10
7_2___2__,0,-1.9,0.9,3.7,4,8
8_6___2__,3,-0.4,1.6,3.8,8,11
11_10___2__,3,-0.9,1.5,3.7,8,8
13_6___2__,5,-1.0,1.2,3.5,8,11
13_10___2__,3,-1.4,0.7,3.1,8,11
14_2___2__,0,-0.6,2.6,6.4,7,8
19_2___3__,0,-0.3,1.6,3.4,9,17
1_10___3__,0,-0.1,1.4,3.1,14,17
2_8___3__,0,-0.9,1.0,2.8,15,17
5_10___3__,0,-0.5,1.5,3.4,13,17
9_10___3__,0,-0.4,1.4,3.1,12,17
14_10___3__,0,-0.2,1.6,3.4,14,17
16_2___3__,0,-1.3,1.1,3.6,13,17
2_10___3__,0,-0.3,1.6,3.3,12,17
3_10___3__,0,-0.6,1.1,2.9,11,17
5_2___3__,0,-2.2,0.1,2.2,13,17
8_8___3__,0,-0.9,0.9,2.6,13,17
9_7___3__,0,-0.9,1.3,3.4,14,17
11_8___3__,0,-0.7,1.7,4.0,11,17
15_2___3__,0,-1.2,1.1,3.5,9,17
17_1___3__,0,-1.9,0.4,2.4,8,17
17_10___3__,0,-0.8,1.1,2.9,14,17
1_2___3__,0,-1.0,1.3,3.4,11,17
2_6___3__,0,-0.7,0.9,2.4,12,17
3_2___3__,0,-1.0,1.5,3.9,11,17
4_2___3__,0,-1.3,0.7,2.9,9,17
19_7___3__,9,-0.5,1.5,3.5,16,17
1_6___3__,6,-1.3,1.8,4.4,12,17
1_7___3__,0,-0.3,2.0,4.3,9,17
5_7___3__,0,-0.3,2.1,4.3,12,17
10_6___3__,0,-0.8,1.2,3.1,13,17
2_7___3__,0,-0.5,1.5,3.5,13,17
4_7___3__,0,-0.8,1.2,3.2,13,17
5_3___3__,0,-1.1,1.2,3.5,13,17
5_8___3__,0,-0.6,1.6,4.2,14,17
6_3___3__,0,-1.0,1.3,3.5,12,17
8_6___3__,0,-0.2,1.8,3.8,13,17
8_7___3__,0,-0.3,1.9,4.1,13,17
17_3___3__,0,0.5,2.8,5.3,15,17
19_8___3__,0,-0.7,1.5,3.7,16,17
20_3___3__,0,-0.6,2.0,4.4,14,17
1_3___3__,0,-0.6,1.9,4.8,14,17
2_3___3__,0,-0.8,1.5,3.5,12,17
3_1___3__,0,-0.2,2.1,4.4,10,17
3_9___3__,0,-0.0,2.1,4.2,11,17
4_3___3__,0,0.0,2.4,4.7,14,17
8_8___4__,0,-0.4,1.3,3.3,18,18
7_7___4__,3,-1.4,0.8,3.0,18,18
7_8___4__,3,-0.7,1.2,3.0,17,18
7_10___4__,4,-0.0,1.9,3.6,17,18
8_10___4__,0,0.5,2.2,4.0,18,20
16_8___4__,1,-1.3,0.8,2.9,17,18
1_8___4__,3,-0.4,1.4,3.0,16,18
1_9___4__,4,0.1,1.9,3.7,18,21
2_7___4__,3,-1.0,1.1,3.3,18,20
4_7___4__,3,-0.7,1.1,3.1,18,20
5_10___4__,4,-0.6,1.4,3.4,18,19
8_9___4__,0,-0.5,1.5,3.7,18,18
12_7___4__,1,-0.4,1.6,3.6,18,18
14_6___4__,0,-0.1,1.8,3.6,18,20
14_8___4__,3,-0.9,1.0,3.1,18,18
15_9___4__,0,-0.2,1.6,3.6,16,18
16_6___4__,3,-0.6,1.9,4.4,18,18
16_7___4__,3,0.2,2.5,4.9,18,19
16_9___4__,4,-0.5,1.4,3.3,18,18
20_10___4__,4,-0.3,1.2,2.8,16,18
19_1___4__,0,-1.0,1.5,4.1,12,18
3_2___4__,0,-1.2,1.2,3.7,15,18
7_1___4__,0,-0.8,1.7,4.4,14,18
9_2___4__,0,-0.6,1.6,3.7,13,18
1_1___4__,0,-1.0,1.2,3.5,14,18
8_1___4__,0,0.7,3.0,5.2,15,18
9_1___4__,0,0.1,2.1,4.1,11,18
9_6___4__,6,-0.3,2.2,4.5,18,20
9_9___4__,6,-0.2,1.8,4.1,18,19
11_1___4__,0,-0.8,1.7,4.4,11,18
13_2___4__,0,0.1,2.8,5.4,12,18
13_3___4__,0,-0.6,1.9,4.3,18,18
14_1___4__,0,-0.8,1.8,4.3,14,18
16_1___4__,0,-0.1,2.0,4.3,10,18
16_3___4__,0,-0.1,2.7,5.0,18,20
18_7___4__,12,-0.4,1.4,3.0,18,19
18_8___4__,9,-0.5,1.8,4.0,16,18
20_1___4__,0,-0.4,2.0,4.3,13,18
1_6___4__,3,0.5,3.1,5.9,16,18
2_2___4__,0,-1.1,1.1,3.2,15,18
5_7___5__,0,-0.1,2.1,4.4,23,23
5_10___5__,0,-0.9,1.1,3.0,23,24
10_9___5__,0,-0.8,1.3,3.5,23,25
15_6___5__,1,0.0,2.1,4.4,23,25
8_9___5__,0,-0.2,1.9,4.0,23,23
10_1___5__,0,-1.8,0.9,3.7,21,23
15_10___5__,0,-0.3,2.2,4.4,23,24
19_8___5__,1,0.3,2.2,4.3,23,24
2_2___5__,0,-0.3,2.4,5.1,23,23
2_7___5__,1,-0.9,1.4,3.6,22,23
2_9___5__,0,0.4,2.3,4.5,23,24
2_10___5__,0,-0.4,1.8,3.9,23,23
3_6___5__,1,-0.5,1.9,4.2,23,26
4_9___5__,0,-0.3,1.7,3.8,23,24
4_10___5__,0,-0.7,1.6,3.9,23,23
5_2___5__,0,-0.3,2.4,5.4,23,25
5_6___5__,1,-0.8,1.3,3.4,22,23
5_8___5__,1,-0.2,2.0,4.1,22,23
5_9___5__,0,-0.1,1.7,3.7,23,23
6_9___5__,0,-1.1,1.2,3.5,23,23
1_6___5__,6,-1.0,2.1,5.0,20,23
2_3___5__,0,0.3,3.1,5.8,23,27
3_10___5__,4,-0.3,1.9,4.3,20,23
4_3___5__,0,-1.3,1.6,4.6,23,27
4_6___5__,8,-0.0,2.1,4.2,23,25
6_6___5__,7,-0.9,1.3,3.6,22,23
9_3___5__,6,-0.6,2.4,5.2,23,28
11_3___5__,6,-0.7,2.3,5.3,23,27
12_3___5__,0,-0.7,2.4,5.7,23,27
13_1___5__,0,-0.2,2.7,5.8,23,23
14_3___5__,0,-0.4,2.9,6.1,23,28
16_3___5__,6,-0.1,2.8,5.7,23,27
17_3___5__,0,-0.6,2.4,5.4,23,27
18_2___5__,0,-0.1,2.4,5.0,21,23
1_3___5__,0,-0.4,2.7,5.6,23,27
1_8___5__,1,-1.0,1.8,4.8,20,23
3_3___5__,0,-0.7,2.5,5.6,23,27
4_1___5__,8,-1.6,1.1,3.8,19,23
5_3___5__,0,-0.3,2.8,5.7,23,25
6_3___5__,1,-1.0,1.9,4.6,23,27
6_6___6__,1,-0.9,1.2,3.4,24,31
9_7___6__,2,-1.8,0.6,3.0,26,31
12_7___6__,2,-1.2,0.7,2.9,29,31
1_1___6__,1,-1.2,1.1,3.5,22,31
2_7___6__,2,-1.2,1.2,3.3,24,31
4_6___6__,1,-1.7,0.7,3.1,29,31
4_7___6__,2,-1.9,0.7,3.1,27,31
7_7___6__,3,-0.8,1.6,4.0,25,31
8_7___6__,2,-1.1,0.9,3.0,26,31
10_6___6__,1,-0.8,1.5,3.8,29,31
14_7___6__,2,-0.6,1.5,3.6,25,31
18_6___6__,1,-1.0,1.4,3.8,29,31
1_2___6__,1,-0.3,1.4,3.3,25,31
2_10___6__,1,-0.3,1.7,3.6,27,31
3_2___6__,2,-0.7,1.4,3.5,26,31
4_1___6__,1,0.1,2.3,4.6,21,31
4_8___6__,1,-1.7,0.8,3.7,27,31
4_10___6__,1,-1.3,0.8,3.1,30,31
6_8___6__,1,-2.3,0.2,2.5,23,31
6_9___6__,1,-0.5,1.7,4.2,24,31
20_6___6__,3,-1.1,1.4,4.0,29,31
16_6___6__,2,-0.9,1.6,4.0,22,31
5_1___6__,1,-0.3,1.9,4.2,27,31
8_3___6__,2,-0.3,1.9,4.1,30,31
9_1___6__,3,-0.4,1.5,3.5,27,31
14_9___6__,1,-0.7,2.3,5.1,30,31
18_1___6__,2,-1.4,1.0,3.5,23,31
18_3___6__,2,-1.0,1.4,3.5,30,31
19_3___6__,2,-0.1,2.2,4.5,29,31
19_6___6__,2,-0.9,1.4,3.4,28,31
19_7___6__,2,0.4,2.3,4.2,28,31
20_3___6__,2,-0.8,1.5,4.0,30,31
1_6___6__,1,-0.1,2.5,5.0,26,31
2_1___6__,2,-0.3,1.8,3.9,25,31
2_3___6__,2,-1.8,0.8,3.4,29,31
2_6___6__,2,-0.6,1.7,4.1,22,31
2_9___6__,1,-1.2,1.1,3.4,28,31
3_1___6__,2,-1.4,0.9,3.3,24,31
3_8___6__,1,-0.3,2.0,4.3,22,31
4_3___6__,2,-1.6,0.6,2.8,29,31
4_10___7__,0,-0.8,1.5,3.7,100,112
15_2___7__,0,-1.5,1.4,4.4,88,100
2_7___7__,3,-0.8,1.7,4.2,100,108
4_6___7__,0,-0.5,1.6,3.6,100,115
4_7___7__,0,-0.7,1.3,3.2,100,109
4_8___7__,0,-1.0,0.8,2.6,97,100
6_8___7__,0,-1.4,1.2,3.6,96,100
14_8___7__,0,-0.9,1.0,2.9,98,100
14_10___7__,0,-1.4,0.6,2.7,100,109
16_8___7__,6,-1.5,0.6,2.4,100,100
16_10___7__,0,-0.2,2.4,4.8,100,103
19_2___7__,0,-1.5,1.4,4.3,86,100
2_1___7__,0,-1.3,1.7,4.3,86,100
2_6___7__,0,-0.0,1.8,3.6,96,100
5_1___7__,0,-1.7,1.6,4.7,88,100
5_2___7__,0,-1.4,1.5,4.5,100,101
9_8___7__,6,-0.1,2.3,5.2,100,101
10_8___7__,0,-0.3,2.1,4.4,96,100
12_1___7__,0,-1.4,1.4,4.2,91,100
12_2___7__,0,-1.5,1.6,4.5,100,101
11_7___7__,6,-0.4,1.6,3.7,100,105
17_6___7__,6,-1.1,1.3,3.5,100,104
18_7___7__,14,-0.6,1.3,3.3,100,107
1_6___7__,6,-1.0,2.1,4.9,98,100
2_9___7__,0,0.2,2.8,5.4,100,104
3_6___7__,0,-0.5,2.2,4.5,100,115
4_3___7__,0,-0.1,3.2,6.4,100,111
6_9___7__,0,0.6,2.7,4.9,100,102
8_10___7__,6,-1.1,1.5,4.0,100,115
10_6___7__,0,-1.0,1.6,3.9,100,117
10_9___7__,0,-0.4,2.3,5.0,100,107
13_9___7__,6,0.3,2.6,4.8,100,130
19_7___7__,3,-0.8,1.6,4.0,100,112
1_7___7__,0,-0.2,2.5,5.2,86,100
1_9___7__,6,-0.1,2.3,4.9,100,117
3_9___7__,0,-0.1,2.2,4.5,98,100
3_10___7__,6,-0.7,1.5,3.7,89,100
4_1___7__,0,-0.9,2.0,5.2,75,100
7_9___7__,6,0.1,2.3,4.5,100,107
8_1___7__,0,-2.1,0.8,3.9,84,100
9_7___8__,0,-1.4,0.9,3.2,33,34
9_8___8__,1,-2.2,0.3,2.9,31,34
15_8___8__,1,-0.1,2.3,4.4,34,34
19_2___8__,1,-0.9,1.2,3.3,29,34
1_8___8__,1,-0.5,2.3,5.3,31,34
4_8___8__,1,0.3,2.4,4.8,32,34
4_10___8__,1,-0.4,1.8,3.8,34,35
14_10___8__,0,-0.8,1.5,4.0,34,34
16_8___8__,0,-1.1,1.0,3.1,32,34
16_10___8__,0,0.1,2.6,5.4,33,34
18_8___8__,0,-0.6,1.8,4.1,27,34
2_8___8__,1,-0.7,2.0,4.8,32,34
3_1___8__,1,-0.9,1.2,3.4,27,34
3_6___8__,1,-1.2,0.8,2.7,31,34
6_7___8__,1,-0.5,1.7,3.6,28,34
8_10___8__,0,0.0,2.2,4.4,34,37
9_6___8__,1,-1.2,0.9,3.1,32,34
10_7___8__,1,-0.4,1.5,3.5,33,34
10_8___8__,1,-1.4,0.6,2.6,30,34
12_6___8__,1,-0.4,1.9,4.2,34,34
1_6___8__,1,1.8,5.4,8.8,29,34
13_7___8__,1,-0.6,1.7,3.9,34,36
17_9___8__,1,0.3,2.9,5.4,33,34
1_7___8__,1,-1.5,1.9,5.1,28,34
13_6___8__,0,-0.8,1.5,3.8,34,36
17_7___8__,1,0.1,2.5,5.0,34,37
19_7___8__,0,-1.2,1.4,4.1,34,34
5_10___8__,1,0.1,3.2,6.1,31,34
7_1___8__,1,-1.4,1.0,3.4,25,34
8_8___8__,1,-1.7,1.1,3.6,33,34
9_1___8__,1,-1.3,1.4,4.0,29,34
15_6___8__,1,-0.1,1.9,4.0,33,34
17_6___8__,1,-0.2,2.0,4.5,30,34
18_3___8__,1,-1.8,1.1,3.9,34,36
19_10___8__,0,-1.3,1.1,3.5,34,36
20_7___8__,1,-0.2,2.0,4.2,34,36
1_2___8__,1,-0.8,1.7,4.5,27,34
1_10___8__,1,1.3,4.0,6.6,32,34
3_9___8__,1,-0.3,1.9,4.2,29,34
4_2___8__,1,-1.1,1.2,3.5,26,34
