row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,0,5,9,15,17,24,70,24,24,22,12,24,5,4,6,2,7,4
1_2,5,11,14,19,21,28,98,33,23,32,10,33,6,3,5,2,7,11
1_3,5,9,12,17,20,26,89,31,21,29,11,29,4,3,5,3,6,7
1_4,4,8,12,17,22,28,91,32,24,30,14,29,4,4,5,5,6,7
1_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
1_6,2,12,15,19,22,27,97,29,25,34,10,34,10,3,4,3,5,16
1_7,3,10,14,19,23,26,95,29,23,33,13,33,7,4,5,4,3,15
1_8,6,10,11,14,20,28,89,34,22,30,10,25,4,1,3,6,8,14
1_9,3,5,6,11,16,26,67,29,23,21,11,17,2,1,5,5,10,12
1_10,5,7,8,14,20,29,83,34,24,27,13,22,2,1,6,6,9,11
2_1,3,15,19,21,24,27,109,30,24,39,9,40,12,4,2,3,3,6
2_2,4,8,12,15,22,28,89,32,24,30,14,27,4,4,3,7,6,8
2_3,4,9,12,17,22,28,92,32,24,31,13,29,5,3,5,5,6,6
2_4,4,8,12,17,23,27,91,31,23,31,15,29,4,4,5,6,4,7
2_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
2_6,4,10,16,21,24,28,103,32,24,34,14,37,6,6,5,3,4,11
2_7,5,8,10,19,24,29,95,34,24,32,16,29,3,2,9,5,5,8
2_8,4,10,12,18,22,29,95,33,25,32,12,30,6,2,6,4,7,8
2_9,5,8,11,18,21,31,94,36,26,29,13,29,3,3,7,3,10,6
2_10,6,9,11,20,23,30,99,36,24,32,14,31,3,2,9,3,7,6
3_1,3,8,9,11,18,23,72,26,20,26,10,20,5,1,2,7,5,4
3_2,3,12,14,22,26,29,106,32,26,38,14,36,9,2,8,4,3,9
3_3,4,11,13,19,22,27,96,31,23,33,11,32,7,2,6,3,5,7
3_4,5,9,13,18,22,27,94,32,22,31,13,31,4,4,5,4,5,7
3_5,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,8
3_6,5,5,10,12,22,28,82,33,23,27,17,22,0,5,2,10,6,12
3_7,4,6,11,13,22,29,85,33,25,28,16,24,2,5,2,9,7,10
3_8,6,7,11,15,22,28,89,34,22,29,15,26,1,4,4,7,6,10
3_9,4,6,9,14,19,30,82,34,26,25,13,23,2,3,5,5,11,7
3_10,5,7,10,15,22,29,88,34,24,29,15,25,2,3,5,7,7,7
4_1,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,5
4_2,7,15,16,22,25,27,112,34,20,40,10,38,8,1,6,3,2,4
4_3,5,9,12,18,22,26,92,31,21,31,13,30,4,3,6,4,4,7
4_4,5,9,12,18,23,27,94,32,22,32,14,30,4,3,6,5,4,7
4_5,5,9,14,19,23,28,98,33,23,32,14,33,4,5,5,4,5,8
4_6,2,7,10,17,24,29,89,31,27,31,17,27,5,3,7,7,5,3
4_7,4,8,12,16,26,30,96,34,26,34,18,28,4,4,4,10,4,3
4_8,3,7,11,15,21,28,85,31,25,28,14,26,4,4,4,6,7,5
4_9,3,7,10,13,20,29,82,32,26,27,13,23,4,3,3,7,9,4
4_10,5,8,11,14,21,27,86,32,22,29,13,25,3,3,3,7,6,5
5_1,3,10,11,16,26,28,94,31,25,36,16,27,7,1,5,10,2,9
5_2,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,11
5_3,5,11,14,20,24,28,102,33,23,35,13,34,6,3,6,4,4,8
5_4,4,9,12,17,22,28,92,32,24,31,13,29,5,3,5,5,6,7
5_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
5_6,4,7,13,20,23,28,95,32,24,30,16,33,3,6,7,3,5,13
5_7,7,8,15,20,24,30,104,37,23,32,16,35,1,7,5,4,6,14
5_8,4,6,11,14,19,27,81,31,23,25,13,25,2,5,3,5,8,13
5_9,4,6,10,12,16,28,76,32,24,22,10,22,2,4,2,4,12,9
5_10,5,7,10,14,21,29,86,34,24,28,14,24,2,3,4,7,8,9
