key,gap,pro1,pro2,pro3,range1,range2
15_9___1__,0,-0.8,1.3,3.4,1,4
3_1___1__,1,-1.9,0.5,2.9,1,3
2_6___1__,1,-0.9,1.3,3.5,1,4
10_8___1__,0,0.0,1.7,3.4,1,4
15_10___1__,0,-0.9,1.4,3.5,1,4
16_8___1__,1,-0.8,1.2,2.9,1,4
16_9___1__,1,-0.4,1.3,2.9,1,3
1_1___1__,1,-1.0,1.1,3.2,0,1
2_7___1__,1,0.1,2.0,3.7,1,5
5_8___1__,1,0.2,2.2,4.3,1,4
8_7___1__,1,-0.4,1.8,3.9,1,4
11_8___1__,0,0.5,2.8,5.2,1,6
11_9___1__,0,-0.2,2.3,4.9,1,6
12_1___1__,1,-1.1,1.1,3.6,1,2
12_9___1__,1,-2.1,0.7,3.6,1,4
13_9___1__,1,-1.6,0.7,3.2,1,6
14_1___1__,1,-0.5,1.7,4.1,1,4
17_7___1__,1,-0.3,1.3,3.0,1,4
19_1___1__,1,-1.2,1.0,3.3,1,4
2_9___1__,1,-1.0,1.2,3.3,1,5
18_7___1__,1,-0.4,1.7,3.8,1,4
3_10___1__,1,-0.8,1.9,4.3,1,5
7_7___1__,1,0.1,2.3,4.4,1,4
14_10___1__,1,-1.0,1.5,4.2,1,5
1_6___1__,1,-0.0,2.9,6.0,1,2
1_8___1__,1,-0.5,2.1,4.5,1,6
2_3___1__,1,0.0,2.7,5.7,1,4
7_2___1__,1,0.2,2.2,4.0,1,4
7_3___1__,1,-1.1,2.4,5.8,1,4
9_7___1__,1,0.5,3.0,5.5,1,3
11_3___1__,1,-1.0,1.5,4.0,1,4
11_7___1__,0,0.3,2.1,4.2,1,3
12_3___1__,1,0.6,3.2,5.8,1,5
13_10___1__,1,-0.4,1.8,3.9,1,6
18_6___1__,1,-0.7,1.6,3.9,1,3
19_7___1__,0,-1.0,1.5,3.9,1,5
20_2___1__,1,-0.2,1.7,3.5,1,3
1_2___1__,1,-1.2,1.1,3.2,1,5
1_3___1__,1,-1.2,1.6,4.6,1,5
1_7___1__,1,-0.8,1.7,4.2,1,3
14_7___2__,0,-1.5,0.8,3.2,4,11
17_10___2__,0,-1.7,0.6,2.9,4,5
6_6___2__,0,-0.6,1.5,3.7,3,4
14_6___2__,0,-0.7,1.1,2.8,4,5
14_8___2__,0,-1.5,1.0,3.6,4,7
3_8___2__,2,-0.8,1.1,3.1,4,7
6_8___2__,3,-0.6,2.2,4.8,3,4
8_7___2__,0,-0.9,0.9,2.7,4,8
8_9___2__,2,-0.9,1.2,3.3,4,6
9_8___2__,0,-1.3,1.1,3.6,4,8
9_9___2__,0,-1.0,1.5,3.8,4,7
12_8___2__,0,-0.9,1.4,3.8,4,7
14_2___2__,3,-2.4,1.2,4.6,4,12
18_9___2__,2,-1.7,0.5,2.8,4,6
2_9___2__,3,-0.2,1.9,3.9,4,8
2_10___2__,2,-1.1,1.1,3.2,4,9
3_7___2__,3,-1.6,0.7,3.1,4,6
4_10___2__,0,-1.2,0.6,2.5,4,8
5_6___2__,0,-1.6,0.7,2.8,4,7
5_7___2__,2,-0.7,1.5,3.8,4,8
1_2___2__,3,-1.5,2.2,5.8,4,11
6_1___2__,7,-1.3,1.9,5.3,4,13
14_3___2__,6,-0.4,3.3,6.7,4,11
15_1___2__,6,-1.6,1.3,4.1,4,8
1_1___2__,7,-1.9,1.2,4.3,4,5
1_7___2__,7,-0.2,2.3,4.9,4,10
2_2___2__,3,-1.5,1.7,4.8,4,8
4_1___2__,7,-1.9,1.0,4.0,4,10
4_2___2__,7,-0.1,2.5,5.5,4,15
5_2___2__,7,-1.5,1.5,4.3,4,9
9_1___2__,7,-1.9,1.2,4.5,4,13
9_2___2__,4,-1.0,1.7,4.6,4,11
16_1___2__,7,-0.7,2.0,4.8,4,11
17_3___2__,4,-1.4,1.7,4.6,4,9
18_1___2__,7,-1.8,1.1,4.0,4,14
19_1___2__,7,-0.5,2.1,4.7,4,9
20_1___2__,7,-1.8,1.1,4.0,4,10
1_6___2__,7,-1.5,1.7,4.9,4,12
1_8___2__,3,-1.4,1.2,3.6,4,10
2_1___2__,6,-2.3,0.4,3.2,4,15
7_8___3__,2,-0.5,1.5,3.0,6,8
20_8___3__,3,-1.3,0.9,3.1,6,10
3_8___3__,2,-0.6,1.1,2.7,6,11
9_6___3__,0,-0.7,1.2,3.2,6,11
2_9___3__,3,0.2,1.9,3.9,6,11
3_7___3__,7,-1.1,0.7,2.5,6,11
5_9___3__,0,0.8,2.8,5.0,6,10
5_10___3__,0,-0.9,1.0,3.1,6,10
7_6___3__,2,-0.8,1.0,2.6,6,10
9_10___3__,4,-0.5,1.1,2.9,6,12
12_9___3__,4,-0.3,1.7,3.8,6,10
17_10___3__,0,-0.7,1.1,2.8,6,9
18_8___3__,4,-0.7,1.4,3.6,6,9
18_10___3__,4,-0.8,1.1,3.1,6,8
20_7___3__,3,-0.9,1.0,2.9,6,10
20_9___3__,4,-1.0,1.1,3.0,6,6
20_10___3__,0,-1.0,0.9,2.8,6,7
2_6___3__,0,0.5,2.1,3.6,6,16
4_6___3__,4,-0.5,1.6,3.7,6,10
6_10___3__,0,-0.7,1.1,3.1,6,9
1_7___3__,11,0.1,2.5,4.8,6,14
19_7___3__,4,0.2,2.5,5.0,6,15
4_3___3__,7,-0.3,2.1,4.5,6,12
7_1___3__,7,-0.7,1.4,3.4,6,17
7_2___3__,7,-1.2,1.4,3.9,6,19
9_3___3__,7,-0.2,2.1,4.3,6,13
12_3___3__,7,0.4,2.7,5.1,6,13
14_3___3__,7,-0.5,1.8,4.4,6,16
16_1___3__,7,-1.2,1.1,3.5,6,14
17_1___3__,7,-0.5,1.4,3.3,6,18
17_3___3__,7,-0.2,2.4,4.7,6,13
18_3___3__,7,0.6,2.9,5.3,6,11
20_3___3__,7,-1.1,1.4,4.0,6,14
1_3___3__,7,-0.9,1.6,4.3,6,12
1_6___3__,7,-1.0,1.7,4.6,6,15
