Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
17.7,38.2,-13.7,-22.4,-44.7,-83.5,134.2,55.9,76.0,9.3,17.6,-37.2,92.5,116.0,63.2,60.7,33.2,4.8,14.6,75.0,2.4,0.4,-9.8,-74.7,78.4,33.0,22.6,-8.6,-33.1,-50.8,138.6,20.3,61.1,7.2,-16.7,-6.1,110.3,52.1,53.4,3.6,-3.5,-47.2,110.9,29.2,39.2,1.7,-32.5,-25.7,46.7,0,-47.8,0,-144.1,0,55.3,71.1,14.2,12.8,-27.8,-43.9,128.7,0,21.4,0,-85.0,0,4.3,128.2,-2.2,40.5,-8.3,-47.5,48.6,17.5,3.9,-23.8,-40.4,-66.2,16.2,18.7,-21.8,-37.6,-61.0,-94.5,102.8,2.5,18.4,0.6,-66.8,-1.4,0,55.4,0,-37.5,0,-130.1,15.5,44.5,-11.2,-4.8,-37.7,-55.2,10.2,83.6,-5.6,16.1,-22.1,-53.1
-15.3|37.8|92.6,-5.0|56.3|115.3,-51.1|-10.3|29.1,-52.5|4.1|55.9,-111.3|-56.7|2.0,-127.4|-58.4|11.9,-19.2|38.7|94.7,11.5|72.3|133.8,-41.8|-7.3|25.6,-31.2|18.3|68.3,-103.9|-51.3|6.7,-108.7|-45.3|18.9,-32.1|24.5|78.6,24.5|67.9|111.4,-22.8|12.3|43.6,-27.2|9.9|47.0,-62.9|-12.3|38.8,-119.7|-59.1|3.5,-11.2|41.2|97.0,28.1|81.6|137.6,-16.7|19.9|55.3,-28.4|9.8|48.2,-50.2|-1.6|47.1,-98.7|-45.5|7.7,-46.7|23.7|94.5,-3.9|67.8|139.6,-42.8|1.5|42.1,-67.3|-9.6|44.8,-72.0|-17.4|37.4,-158.5|-89.6|-25.7,-34.7|28.5|87.6,16.1|66.8|119.5,-34.8|-0.0|38.1,-24.6|14.8|57.2,-86.7|-31.0|27.5,-118.5|-54.1|9.5,-32.6|25.1|83.4,68.4|121.3|172.9,-15.6|17.2|50.6,-10.7|33.8|80.3,-54.5|2.0|56.6,-120.0|-51.6|19.4,-9.1|49.9|107.8,-23.8|42.3|110.7,-37.4|2.9|38.7,-62.6|-13.2|37.2,-103.5|-48.1|11.3,-133.3|-65.4|9.2,-11.4|49.6|109.9,-31.4|28.1|91.5,-23.5|14.2|50.7,-67.8|-17.8|28.5,-79.7|-26.5|27.2,-143.6|-77.2|-11.7,-22.4|32.3|87.2,21.4|83.8|142.5,-34.0|2.0|39.3,-33.6|13.0|59.5,-91.1|-31.7|30.1,-121.9|-48.9|21.3,-43.3|18.2|82.0,14.7|91.3|158.6,-38.1|0.7|37.2,-56.4|2.9|61.3,-79.0|-21.0|36.4,-142.2|-74.3|-6.7,-32.5|29.4|92.6,16.4|67.8|122.3,-24.5|10.5|46.6,-33.0|3.4|42.6,-76.2|-13.0|45.8,-132.4|-61.8|8.4,-5.6|49.6|102.8,4.0|54.5|104.7,-16.8|12.9|46.4,-25.8|6.4|41.7,-66.5|-22.9|22.1,-97.6|-41.3|17.5,-18.2|40.7|97.6,-21.4|52.5|128.8,-38.6|4.7|46.9,-52.5|4.7|62.4,-102.2|-28.6|41.1,-138.7|-65.1|10.6,-26.3|29.1|82.6,20.7|66.4|108.0,-23.7|8.8|40.4,-30.2|-1.3|26.1,-61.7|-10.7|42.4,-123.6|-67.1|-9.0,-11.1|38.4|86.6,-4.9|53.1|111.3,-30.5|-0.3|28.7,-40.6|3.6|44.1,-89.2|-39.4|14.3,-105.4|-50.4|11.7,-24.9|29.9|83.5,-18.0|31.8|86.1,-42.0|-6.6|29.0,-58.7|-15.5|27.2,-75.5|-33.4|5.3,-121.6|-64.9|-10.5,-45.2|17.1|82.6,-8.8|55.7|120.2,-35.3|2.1|41.7,-62.8|-10.5|40.4,-71.2|-16.7|41.4,-148.0|-81.4|-13.8
